,task,earliest_start,start,end,product_index,activity_id,product_id
300,300,1277,1277,1338,28,2,10
301,301,1351,1351,1369,28,3,10
302,302,1330,1330,1369,28,4,10
303,303,1315,1315,1370,28,5,10
304,304,1316,1316,1370,28,6,10
305,305,1351,1351,1379,28,7,10
306,306,1351,1351,1384,28,8,10
307,307,1330,1330,1384,28,9,10
308,308,1351,1351,1393,28,10,10
309,309,1315,1315,1396,28,11,10
310,310,1277,1277,1396,28,12,10
311,311,1370,1370,1410,28,13,10
312,312,1352,1352,1401,28,14,10
313,313,1346,1346,1494,28,15,10
314,314,1089,1089,1150,29,0,20
315,315,1171,1171,1188,29,1,20
316,316,1137,1137,1188,29,2,20
317,317,1171,1171,1193,29,3,20
318,318,1173,1173,1193,29,4,20
319,319,1181,1181,1200,29,5,20
320,320,1181,1181,1200,29,6,20
321,321,1193,1193,1289,29,7,20
322,322,561,561,719,30,0,28
323,323,633,633,693,30,1,28
324,324,711,711,732,30,2,28
325,325,633,633,732,30,3,28
326,326,711,711,743,30,4,28
327,327,729,729,751,30,5,28
328,328,713,713,751,30,6,28
329,329,730,730,765,30,7,28
330,330,696,696,764,30,8,28
331,331,737,737,776,30,9,28
332,332,743,743,776,30,10,28
333,333,743,743,865,30,11,28
334,334,281,281,347,31,0,8
335,335,345,345,366,31,1,8
336,336,335,335,366,31,2,8
337,337,345,345,376,31,3,8
338,338,345,345,376,31,4,8
339,339,361,361,392,31,5,8
340,340,356,356,387,31,6,8
341,341,376,376,480,31,7,8
342,342,1228,1228,1399,32,0,39
343,343,1400,1400,1436,32,1,39
344,344,1375,1375,1436,32,2,39
345,345,1410,1410,1454,32,3,39
346,346,1400,1400,1444,32,4,39
347,347,1423,1423,1467,32,5,39
348,348,1418,1418,1462,32,6,39
349,349,1444,1444,1551,32,7,39
350,350,616,616,692,33,0,31
351,351,718,718,747,33,1,31
352,352,668,668,737,33,2,31
353,353,713,713,766,33,3,31
354,354,711,711,761,33,4,31
355,355,761,761,854,33,5,31
356,356,908,908,1031,34,0,13
357,357,935,935,975,34,1,13
358,358,935,935,1003,34,2,13
359,359,1025,1025,1048,34,3,13
360,360,935,935,1048,34,4,13
361,361,1038,1038,1056,34,5,13
362,362,1016,1016,1056,34,6,13
363,363,1027,1027,1063,34,7,13
364,364,1027,1027,1061,34,8,13
365,365,1039,1039,1064,34,9,13
366,366,1063,1063,1082,34,10,13
367,367,1039,1039,1072,34,11,13
368,368,1038,1038,1075,34,12,13
369,369,1040,1040,1075,34,13,13
370,370,1061,1061,1164,34,14,13
371,371,435,435,616,35,0,7
372,372,493,493,557,35,1,7
373,373,493,493,605,35,2,7
374,374,611,611,629,35,3,7
375,375,493,493,629,35,4,7
376,376,615,615,633,35,5,7
377,377,592,592,633,35,6,7
378,378,611,611,645,35,7,7
379,379,615,615,648,35,8,7
380,380,615,615,649,35,9,7
381,381,616,616,649,35,10,7
382,382,645,645,742,35,11,7
383,383,399,399,561,36,0,27
384,384,538,538,588,36,1,27
385,385,553,553,611,36,2,27
386,386,553,553,611,36,3,27
387,387,553,553,622,36,4,27
388,388,538,538,622,36,5,27
389,389,588,588,645,36,6,27
390,390,588,588,645,36,7,27
391,391,611,611,738,36,8,27
392,392,384,384,509,37,0,38
393,393,425,425,479,37,1,38
394,394,507,507,508,37,2,38
395,395,498,498,525,37,3,38
396,396,497,497,525,37,4,38
397,397,481,481,533,37,5,38
398,398,425,425,531,37,6,38
399,399,479,479,541,37,7,38
400,400,480,480,542,37,8,38
401,401,488,488,550,37,9,38
402,402,488,488,550,37,10,38
403,403,498,498,634,37,11,38
404,404,550,550,643,37,12,38
405,405,310,310,435,38,0,34
406,406,342,342,374,38,1,34
407,407,342,342,405,38,2,34
408,408,427,427,453,38,3,34
409,409,342,342,453,38,4,34
410,410,442,442,461,38,5,34
411,411,418,418,461,38,6,34
412,412,427,427,465,38,7,34
413,413,429,429,465,38,8,34
414,414,443,443,469,38,9,34
415,415,465,465,483,38,10,34
416,416,443,443,476,38,11,34
417,417,442,442,480,38,12,34
418,418,444,444,480,38,13,34
419,419,465,465,569,38,14,34
420,420,135,135,233,39,0,26
421,421,135,135,216,39,1,26
422,422,225,225,253,39,2,26
423,423,216,216,253,39,3,26
424,424,225,225,262,39,4,26
425,425,216,216,262,39,5,26
426,426,225,225,273,39,6,26
427,427,230,230,284,39,7,26
428,428,259,259,279,39,8,26
429,429,225,225,279,39,9,26
430,430,225,225,279,39,10,26
431,431,273,273,368,39,11,26
