instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j10,4,41.0,reactive_quantile_0.9,2,60,1,True,"[0, 8, 2, 4, 2, 5, 1, 5, 4, 7, 7, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.04735898971557617,0.3685488700866699,quantile_0.9,"[0, 8, 2, 4, 2, 5, 1, 5, 4, 7, 7, 0]",38.0
j10,4,42.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 1, 3, 1, 7, 1, 6, 3, 11, 7, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.04654693603515625,0.27662229537963867,quantile_0.9,"[0, 9, 1, 3, 1, 7, 1, 6, 3, 12, 7, 0]",39.0
j10,4,41.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 1, 2, 1, 6, 1, 4, 5, 7, 4, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.047985076904296875,0.44478607177734375,quantile_0.9,"[0, 6, 1, 2, 1, 6, 1, 4, 5, 7, 4, 0]",34.0
j10,4,41.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 2, 6, 2, 6, 1, 5, 3, 6, 6, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.04717278480529785,0.3198831081390381,quantile_0.9,"[0, 6, 2, 6, 2, 6, 1, 5, 3, 6, 6, 0]",36.0
j10,4,41.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 2, 3, 1, 7, 1, 2, 3, 7, 5, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.046416282653808594,0.37035489082336426,quantile_0.9,"[0, 7, 2, 3, 1, 7, 1, 2, 3, 7, 5, 0]",34.0
j10,4,41.0,reactive_quantile_0.9,2,60,1,True,"[0, 8, 1, 2, 2, 9, 1, 4, 7, 9, 7, 0]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]","[0, 10, 9, 19, 0, 3, 9, 3, 11, 31, 11, 41]",0.04728102684020996,0.32709383964538574,quantile_0.9,"[0, 8, 1, 2, 2, 9, 1, 4, 7, 9, 7, 0]",37.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.047930240631103516,0.2784740924835205,quantile_0.9,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]",30.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.04793691635131836,0.41063594818115234,quantile_0.9,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]",27.0
j10,5,33.0,reactive_quantile_0.9,2,60,1,True,"[0, 8, 10, 2, 1, 1, 9, 5, 1, 5, 7, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 24, 17, 13, 17, 17, 32]",0.04745602607727051,0.3207690715789795,quantile_0.9,"[0, 8, 10, 2, 1, 1, 9, 5, 1, 5, 7, 0]",30.0
j10,5,36.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 6, 1, 2, 2, 6, 4, 2, 2, 10, 0]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]","[0, 0, 0, 11, 7, 15, 28, 17, 13, 17, 17, 36]",0.04773139953613281,0.3622908592224121,quantile_0.9,"[0, 7, 6, 1, 2, 2, 6, 4, 2, 2, 10, 0]",28.0
