instance_folder,instance_id,method,time_limit_pi,time_limit_cp_stnu,obj,obj_pi,feasibility,feasibility_pi,rel_regret,real_durations,start_times,time_offline,time_online
j10,16,STNU,60,60,28.0,28.0,True,True,0.0,"[0, 5, 1, 8, 1, 3, 2, 11, 2, 3, 1, 0]","[0, 0, 5, 1, 0, 5, 13, 15, 9, 5, 26, 28]",0.3817920684814453,0.005003690719604492
j10,16,STNU,60,60,28.0,28.0,True,True,0.0,"[0, 8, 1, 4, 1, 6, 5, 7, 3, 1, 2, 0]","[0, 0, 8, 1, 0, 8, 13, 18, 8, 8, 25, 28]",0.3817920684814453,0.004986763000488281
j10,16,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 6, 1, 5, 1, 5, 6, 12, 1, 1, 1, 0]","[0, 0, 6, 1, 0, 6, 13, 19, 6, 6, 31, 33]",0.3817920684814453,0.004745960235595703
j10,16,STNU,60,60,29.0,28.0,True,True,3.5714285714285716,"[0, 8, 2, 7, 1, 4, 6, 6, 3, 3, 2, 0]","[0, 0, 8, 1, 0, 8, 13, 19, 8, 8, 25, 29]",0.3817920684814453,0.004952669143676758
j10,16,STNU,60,60,31.0,31.0,True,True,0.0,"[0, 8, 1, 8, 1, 7, 6, 10, 3, 3, 1, 0]","[0, 0, 8, 1, 0, 8, 13, 19, 9, 8, 29, 31]",0.3817920684814453,0.005033969879150391
j10,16,STNU,60,60,31.0,31.0,True,True,0.0,"[0, 8, 2, 4, 1, 5, 5, 11, 2, 1, 2, 0]","[0, 0, 8, 1, 0, 8, 13, 18, 8, 8, 29, 31]",0.3817920684814453,0.004867076873779297
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 8, 3, 6, 9, 1, 6, 6, 5, 1, 2, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 9, 3, 2, 9, 2, 5, 7, 7, 1, 3, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 9, 6, 2, 9, 2, 6, 7, 8, 3, 2, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 6, 6, 11, 2, 3, 6, 9, 2, 2, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 9, 5, 6, 10, 1, 3, 10, 8, 1, 1, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 3, 3, 9, 2, 5, 7, 5, 3, 2, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 8, 4, 3, 9, 2, 6, 8, 6, 2, 3, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 6, 5, 6, 2, 3, 7, 9, 1, 1, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 7, 3, 2, 6, 1, 6, 6, 7, 3, 2, 0]",,0.04628705978393555,0.0
j10,17,STNU,60,60,inf,inf,False,False,0.0,"[0, 8, 5, 4, 9, 2, 4, 7, 9, 2, 2, 0]",,0.04628705978393555,0.0
j10,18,STNU,60,60,28.0,28.0,True,True,0.0,"[0, 8, 6, 3, 11, 8, 2, 1, 2, 1, 2, 0]","[0, 0, 8, 11, 0, 14, 25, 18, 18, 27, 23, 28]",0.3729720115661621,0.00492405891418457
j10,18,STNU,60,60,27.0,26.0,True,True,3.8461538461538463,"[0, 6, 10, 1, 10, 9, 2, 1, 3, 1, 4, 0]","[0, 0, 6, 10, 0, 13, 23, 17, 17, 25, 22, 27]",0.3729720115661621,0.005078792572021484
j10,18,STNU,60,60,26.0,26.0,True,True,0.0,"[0, 4, 8, 3, 6, 7, 2, 2, 5, 1, 4, 0]","[0, 0, 4, 6, 0, 11, 21, 13, 13, 25, 20, 26]",0.3729720115661621,0.005084991455078125
j10,18,STNU,60,60,27.0,27.0,True,True,0.0,"[0, 6, 9, 2, 11, 7, 1, 3, 2, 1, 4, 0]","[0, 0, 6, 11, 0, 13, 23, 18, 18, 25, 22, 27]",0.3729720115661621,0.005129098892211914
j10,18,STNU,60,60,27.0,27.0,True,True,0.0,"[0, 5, 7, 2, 11, 9, 1, 1, 4, 1, 4, 0]","[0, 0, 5, 11, 0, 13, 22, 18, 18, 25, 22, 27]",0.3729720115661621,0.005426883697509766
j10,18,STNU,60,60,28.0,28.0,True,True,0.0,"[0, 7, 6, 2, 12, 5, 1, 2, 2, 1, 2, 0]","[0, 0, 7, 12, 0, 14, 24, 19, 19, 26, 23, 28]",0.3729720115661621,0.005049943923950195
j10,18,STNU,60,60,26.0,26.0,True,True,0.0,"[0, 4, 9, 1, 7, 5, 1, 1, 4, 1, 2, 0]","[0, 0, 4, 7, 0, 11, 21, 14, 14, 25, 20, 26]",0.3729720115661621,0.004957914352416992
j10,18,STNU,60,60,27.0,26.0,True,True,3.8461538461538463,"[0, 6, 6, 1, 6, 6, 2, 2, 2, 1, 6, 0]","[0, 0, 6, 6, 0, 12, 23, 13, 13, 25, 21, 26]",0.3729720115661621,0.004994869232177734
j10,18,STNU,60,60,26.0,26.0,True,True,0.0,"[0, 4, 6, 2, 9, 6, 1, 3, 4, 1, 5, 0]","[0, 0, 4, 9, 0, 11, 21, 16, 16, 25, 20, 26]",0.3729720115661621,0.005020856857299805
j10,18,STNU,60,60,28.0,27.0,True,True,3.7037037037037037,"[0, 6, 7, 1, 12, 7, 2, 2, 2, 1, 3, 0]","[0, 0, 6, 12, 0, 14, 23, 19, 19, 26, 23, 28]",0.3729720115661621,0.004930973052978516
j10,19,STNU,60,60,inf,29.0,False,True,100.0,"[0, 5, 6, 5, 1, 1, 2, 9, 11, 1, 5, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,27.0,False,True,100.0,"[0, 6, 4, 2, 1, 1, 3, 9, 9, 1, 3, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,29.0,False,True,100.0,"[0, 7, 6, 5, 1, 2, 3, 6, 10, 2, 4, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,30.0,False,True,100.0,"[0, 3, 3, 3, 1, 3, 4, 7, 10, 2, 5, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,28.0,False,True,100.0,"[0, 6, 6, 3, 1, 2, 4, 6, 10, 1, 4, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,24.0,False,True,100.0,"[0, 3, 6, 2, 1, 1, 3, 6, 6, 1, 4, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,31.0,False,True,100.0,"[0, 4, 3, 5, 1, 1, 5, 9, 9, 2, 5, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,30.0,False,True,100.0,"[0, 5, 4, 4, 1, 2, 4, 7, 7, 2, 5, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,26.0,False,True,100.0,"[0, 6, 4, 5, 1, 1, 3, 8, 9, 2, 2, 0]",,0.3623218536376953,0.0
j10,19,STNU,60,60,inf,29.0,False,True,100.0,"[0, 7, 5, 3, 1, 3, 3, 8, 11, 2, 4, 0]",,0.3623218536376953,0.0
j10,20,STNU,60,60,37.0,35.0,True,True,5.714285714285714,"[0, 8, 3, 1, 12, 4, 8, 6, 8, 3, 11, 0]","[0, 0, 15, 0, 0, 8, 21, 18, 18, 12, 26, 35]",0.3708178997039795,0.004886627197265625
j10,20,STNU,60,60,31.0,31.0,True,True,0.0,"[0, 6, 2, 2, 6, 4, 8, 8, 6, 4, 10, 0]","[0, 0, 10, 0, 0, 6, 16, 12, 15, 6, 21, 30]",0.3708178997039795,0.005018949508666992
j10,20,STNU,60,60,41.0,37.0,True,True,10.81081081081081,"[0, 7, 4, 2, 12, 2, 7, 12, 6, 4, 9, 0]","[0, 0, 16, 0, 0, 7, 22, 20, 20, 12, 32, 41]",0.3708178997039795,0.005107879638671875
j10,20,STNU,60,60,41.0,37.0,True,True,10.81081081081081,"[0, 12, 4, 1, 11, 6, 9, 10, 8, 4, 9, 0]","[0, 0, 18, 0, 0, 12, 24, 22, 22, 12, 32, 41]",0.3708178997039795,0.005040168762207031
j10,20,STNU,60,60,40.0,37.0,True,True,8.108108108108109,"[0, 8, 2, 1, 11, 4, 9, 10, 11, 5, 11, 0]","[0, 0, 16, 0, 0, 8, 22, 18, 18, 11, 29, 38]",0.3708178997039795,0.005116939544677734
j10,20,STNU,60,60,43.0,38.0,True,True,13.157894736842104,"[0, 7, 4, 1, 12, 4, 11, 9, 11, 6, 10, 0]","[0, 0, 18, 0, 0, 7, 24, 22, 22, 12, 33, 42]",0.3708178997039795,0.005148887634277344
j10,20,STNU,60,60,37.0,35.0,True,True,5.714285714285714,"[0, 9, 5, 1, 8, 5, 8, 6, 9, 4, 9, 0]","[0, 0, 14, 0, 0, 9, 20, 19, 19, 9, 28, 37]",0.3708178997039795,0.005012989044189453
j10,20,STNU,60,60,41.0,36.0,True,True,13.88888888888889,"[0, 7, 4, 1, 12, 5, 10, 10, 6, 6, 9, 0]","[0, 0, 18, 0, 0, 7, 24, 22, 22, 12, 32, 41]",0.3708178997039795,0.005156278610229492
j10,20,STNU,60,60,37.0,35.0,True,True,5.714285714285714,"[0, 6, 5, 2, 9, 6, 10, 6, 8, 6, 9, 0]","[0, 0, 15, 0, 0, 6, 21, 20, 20, 9, 28, 37]",0.3708178997039795,0.00502777099609375
j10,20,STNU,60,60,39.0,37.0,True,True,5.405405405405405,"[0, 10, 4, 1, 9, 4, 10, 12, 8, 3, 6, 0]","[0, 0, 14, 0, 0, 10, 20, 18, 19, 10, 30, 39]",0.3708178997039795,0.005154848098754883
j10,21,STNU,60,60,inf,39.0,False,True,100.0,"[0, 3, 8, 5, 1, 1, 5, 11, 5, 1, 7, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,35.0,False,True,100.0,"[0, 5, 8, 2, 2, 3, 5, 6, 8, 3, 3, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,38.0,False,True,100.0,"[0, 6, 7, 2, 3, 2, 4, 10, 5, 2, 5, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,36.0,False,True,100.0,"[0, 3, 5, 5, 3, 2, 3, 7, 8, 2, 5, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,31.0,False,True,100.0,"[0, 3, 6, 6, 2, 1, 4, 9, 5, 1, 5, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,31.0,False,True,100.0,"[0, 6, 7, 4, 3, 2, 3, 10, 5, 1, 3, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,35.0,False,True,100.0,"[0, 6, 6, 6, 2, 2, 2, 7, 7, 3, 6, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,32.0,False,True,100.0,"[0, 3, 4, 6, 3, 2, 4, 11, 8, 1, 3, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,39.0,False,True,100.0,"[0, 7, 6, 5, 1, 3, 3, 11, 6, 3, 6, 0]",,0.6135389804840088,0.0
j10,21,STNU,60,60,inf,36.0,False,True,100.0,"[0, 3, 8, 5, 3, 2, 4, 8, 6, 2, 6, 0]",,0.6135389804840088,0.0
j10,22,STNU,60,60,inf,29.0,False,True,100.0,"[0, 1, 1, 4, 9, 1, 1, 1, 4, 9, 5, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,36.0,False,True,100.0,"[0, 2, 1, 8, 6, 2, 1, 2, 2, 6, 7, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,29.0,False,True,100.0,"[0, 2, 1, 5, 9, 1, 1, 2, 5, 7, 4, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,35.0,False,True,100.0,"[0, 2, 1, 6, 5, 2, 1, 2, 2, 7, 3, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,36.0,False,True,100.0,"[0, 2, 1, 7, 9, 2, 1, 1, 3, 5, 5, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,29.0,False,True,100.0,"[0, 1, 1, 5, 5, 1, 1, 1, 6, 6, 6, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,38.0,False,True,100.0,"[0, 2, 1, 6, 8, 1, 1, 1, 5, 5, 4, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,36.0,False,True,100.0,"[0, 2, 1, 7, 7, 1, 1, 1, 3, 7, 4, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,30.0,False,True,100.0,"[0, 1, 1, 5, 5, 1, 1, 1, 6, 5, 7, 0]",,0.3632519245147705,0.0
j10,22,STNU,60,60,inf,30.0,False,True,100.0,"[0, 1, 1, 4, 8, 2, 1, 2, 3, 5, 7, 0]",,0.3632519245147705,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 4, 2, 12, 5, 1, 10, 3, 3, 3, 9, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,35.0,False,True,100.0,"[0, 4, 1, 6, 5, 3, 6, 4, 6, 5, 6, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,inf,False,False,0.0,"[0, 7, 1, 12, 8, 2, 10, 5, 2, 5, 9, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 8, 2, 6, 6, 3, 9, 3, 4, 4, 5, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 7, 2, 7, 5, 1, 9, 6, 4, 4, 9, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 8, 1, 9, 4, 3, 7, 5, 4, 7, 6, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 6, 1, 12, 6, 2, 6, 7, 2, 7, 6, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 5, 2, 8, 4, 1, 9, 3, 4, 5, 6, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 6, 2, 11, 6, 3, 6, 4, 3, 6, 6, 0]",,0.3524479866027832,0.0
j10,23,STNU,60,60,inf,34.0,False,True,100.0,"[0, 8, 1, 7, 4, 2, 9, 7, 2, 7, 6, 0]",,0.3524479866027832,0.0
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 1, 2, 1, 6, 6, 2, 1, 1, 5, 5, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.00486302375793457
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 1, 2, 1, 3, 10, 1, 1, 1, 9, 7, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.004936933517456055
j10,24,STNU,60,60,34.0,34.0,True,True,0.0,"[0, 1, 1, 1, 4, 8, 2, 1, 1, 7, 9, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.0047609806060791016
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 2, 2, 1, 5, 9, 2, 1, 1, 5, 7, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.0050427913665771484
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 1, 1, 1, 4, 8, 1, 1, 1, 5, 8, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.004926919937133789
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 2, 2, 1, 4, 11, 2, 1, 1, 6, 7, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.005045175552368164
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 1, 2, 1, 7, 10, 1, 1, 1, 7, 6, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.004910945892333984
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 1, 2, 1, 6, 9, 1, 1, 1, 7, 8, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.004981279373168945
j10,24,STNU,60,60,34.0,34.0,True,True,0.0,"[0, 2, 2, 1, 3, 11, 1, 1, 1, 9, 9, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.005092144012451172
j10,24,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 2, 2, 1, 4, 10, 2, 1, 1, 6, 6, 0]","[0, 0, 0, 0, 0, 9, 9, 3, 2, 14, 25, 33]",0.4668002128601074,0.005063056945800781
j10,25,STNU,60,60,inf,43.0,False,True,100.0,"[0, 7, 1, 5, 3, 1, 12, 11, 5, 1, 3, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,36.0,False,True,100.0,"[0, 8, 1, 6, 2, 1, 6, 8, 6, 1, 3, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,38.0,False,True,100.0,"[0, 12, 1, 7, 3, 1, 10, 11, 2, 3, 2, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,37.0,False,True,100.0,"[0, 9, 1, 6, 1, 1, 12, 6, 6, 2, 1, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,36.0,False,True,100.0,"[0, 12, 1, 3, 1, 1, 6, 9, 6, 1, 1, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,35.0,False,True,100.0,"[0, 10, 1, 7, 2, 2, 11, 6, 3, 1, 1, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,36.0,False,True,100.0,"[0, 11, 1, 3, 2, 1, 10, 8, 5, 3, 1, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,35.0,False,True,100.0,"[0, 7, 1, 7, 2, 2, 6, 10, 2, 1, 1, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,38.0,False,True,100.0,"[0, 10, 1, 3, 3, 2, 7, 12, 4, 3, 2, 0]",,0.3666088581085205,0.0
j10,25,STNU,60,60,inf,36.0,False,True,100.0,"[0, 8, 1, 4, 2, 1, 7, 8, 6, 1, 1, 0]",,0.3666088581085205,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 5, 5, 7, 3, 5, 2, 5, 7, 2, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 5, 3, 8, 2, 6, 4, 3, 6, 2, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 4, 5, 9, 2, 5, 4, 7, 8, 2, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 4, 4, 6, 1, 2, 2, 3, 8, 5, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 4, 3, 7, 1, 2, 5, 5, 8, 2, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 4, 3, 5, 3, 2, 5, 3, 7, 3, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 5, 2, 5, 2, 3, 5, 5, 6, 4, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 4, 2, 6, 2, 4, 4, 3, 7, 4, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 4, 2, 7, 2, 2, 5, 4, 11, 2, 0]",,0.0462338924407959,0.0
j10,26,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 3, 3, 8, 3, 6, 5, 7, 9, 2, 0]",,0.0462338924407959,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 10, 4, 3, 3, 8, 1, 6, 1, 6, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 10, 7, 1, 5, 6, 1, 9, 2, 6, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 10, 4, 3, 2, 8, 1, 9, 1, 5, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 12, 6, 2, 5, 9, 1, 8, 1, 7, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 10, 4, 2, 6, 6, 1, 6, 2, 6, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 11, 3, 1, 5, 8, 1, 10, 2, 5, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 6, 11, 5, 2, 3, 7, 1, 6, 2, 4, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 4, 7, 7, 2, 2, 6, 1, 9, 1, 8, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 6, 9, 7, 1, 4, 9, 1, 7, 1, 4, 0]",,0.04784584045410156,0.0
j10,27,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 6, 6, 3, 3, 8, 1, 9, 2, 8, 0]",,0.04784584045410156,0.0
j10,28,STNU,60,60,35.0,33.0,True,True,6.0606060606060606,"[0, 1, 7, 6, 4, 1, 3, 7, 12, 2, 2, 0]","[0, 1, 2, 4, 0, 0, 7, 23, 23, 9, 20, 33]",0.37224602699279785,0.004752159118652344
j10,28,STNU,60,60,33.0,32.0,True,True,3.125,"[0, 1, 7, 4, 3, 2, 4, 6, 8, 1, 4, 0]","[0, 2, 2, 3, 0, 0, 7, 24, 23, 9, 20, 33]",0.37224602699279785,0.004794120788574219
j10,28,STNU,60,60,34.0,34.0,True,True,0.0,"[0, 1, 6, 5, 4, 2, 2, 9, 7, 2, 5, 0]","[0, 2, 2, 4, 0, 0, 7, 25, 23, 8, 20, 34]",0.37224602699279785,0.004758119583129883
j10,28,STNU,60,60,33.0,31.0,True,True,6.451612903225806,"[0, 1, 8, 5, 6, 2, 4, 8, 9, 2, 2, 0]","[0, 2, 2, 6, 0, 0, 7, 23, 23, 10, 20, 33]",0.37224602699279785,0.0048961639404296875
j10,28,STNU,60,60,33.0,32.0,True,True,3.125,"[0, 1, 10, 4, 7, 2, 3, 9, 7, 2, 3, 0]","[0, 2, 2, 7, 0, 0, 7, 23, 23, 12, 20, 33]",0.37224602699279785,0.00498199462890625
j10,28,STNU,60,60,33.0,31.0,True,True,6.451612903225806,"[0, 1, 10, 4, 4, 1, 5, 6, 9, 1, 2, 0]","[0, 1, 2, 4, 0, 0, 7, 23, 23, 12, 20, 33]",0.37224602699279785,0.004863262176513672
j10,28,STNU,60,60,35.0,33.0,True,True,6.0606060606060606,"[0, 1, 8, 3, 7, 3, 2, 9, 12, 1, 4, 0]","[0, 3, 2, 7, 0, 0, 7, 24, 23, 10, 20, 33]",0.37224602699279785,0.004796028137207031
j10,28,STNU,60,60,35.0,35.0,True,True,0.0,"[0, 1, 9, 4, 6, 3, 5, 11, 10, 1, 4, 0]","[0, 3, 2, 6, 0, 0, 7, 24, 23, 11, 20, 33]",0.37224602699279785,0.004881143569946289
j10,28,STNU,60,60,33.0,32.0,True,True,3.125,"[0, 1, 7, 3, 5, 1, 2, 8, 9, 1, 3, 0]","[0, 1, 2, 5, 0, 0, 7, 23, 23, 9, 20, 33]",0.37224602699279785,0.0048770904541015625
j10,28,STNU,60,60,35.0,33.0,True,True,6.0606060606060606,"[0, 1, 11, 6, 3, 3, 3, 11, 12, 1, 2, 0]","[0, 3, 2, 4, 0, 0, 7, 23, 23, 13, 20, 33]",0.37224602699279785,0.004825115203857422
j10,29,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 6, 4, 6, 9, 1, 2, 4, 9, 8, 1, 0]","[0, 0, 0, 6, 0, 4, 16, 19, 24, 14, 23, 32]",0.3650689125061035,0.004783153533935547
j10,29,STNU,60,60,33.0,33.0,True,True,0.0,"[0, 3, 4, 3, 7, 1, 4, 5, 9, 5, 1, 0]","[0, 0, 0, 4, 0, 4, 16, 18, 24, 12, 23, 32]",0.3650689125061035,0.004868984222412109
j10,29,STNU,60,60,35.0,33.0,True,True,6.0606060606060606,"[0, 7, 8, 2, 7, 1, 2, 3, 9, 6, 1, 0]","[0, 0, 0, 8, 0, 8, 16, 21, 26, 16, 25, 34]",0.3650689125061035,0.004904985427856445
j10,29,STNU,60,60,32.0,32.0,True,True,0.0,"[0, 3, 5, 4, 9, 1, 5, 2, 6, 6, 1, 0]","[0, 0, 0, 5, 0, 5, 16, 18, 24, 13, 23, 32]",0.3650689125061035,0.004846096038818359
j10,29,STNU,60,60,34.0,33.0,True,True,3.0303030303030303,"[0, 5, 7, 6, 5, 1, 4, 3, 9, 6, 1, 0]","[0, 0, 0, 7, 0, 7, 16, 20, 25, 15, 24, 33]",0.3650689125061035,0.004856109619140625
j10,29,STNU,60,60,32.0,32.0,True,True,0.0,"[0, 4, 5, 6, 5, 1, 5, 4, 6, 7, 1, 0]","[0, 0, 0, 5, 0, 5, 16, 18, 24, 13, 23, 32]",0.3650689125061035,0.004884004592895508
j10,29,STNU,60,60,32.0,32.0,True,True,0.0,"[0, 5, 5, 3, 5, 1, 4, 4, 7, 5, 1, 0]","[0, 0, 0, 5, 0, 5, 16, 18, 24, 13, 23, 32]",0.3650689125061035,0.004778861999511719
j10,29,STNU,60,60,32.0,32.0,True,True,0.0,"[0, 6, 6, 6, 5, 1, 5, 4, 8, 6, 1, 0]","[0, 0, 0, 6, 0, 6, 16, 19, 24, 14, 23, 32]",0.3650689125061035,0.004851818084716797
j10,29,STNU,60,60,33.0,32.0,True,True,3.125,"[0, 7, 4, 2, 9, 1, 4, 3, 7, 9, 1, 0]","[0, 0, 0, 7, 0, 4, 16, 20, 25, 15, 24, 33]",0.3650689125061035,0.0048906803131103516
j10,29,STNU,60,60,34.0,34.0,True,True,0.0,"[0, 3, 8, 5, 8, 1, 3, 3, 8, 9, 1, 0]","[0, 0, 0, 8, 0, 8, 16, 21, 26, 16, 25, 34]",0.3650689125061035,0.004887819290161133
j10,30,STNU,60,60,inf,32.0,False,True,100.0,"[0, 7, 2, 2, 3, 5, 1, 9, 6, 9, 4, 0]",,0.3720829486846924,0.0
j10,30,STNU,60,60,inf,30.0,False,True,100.0,"[0, 8, 1, 1, 3, 6, 1, 7, 6, 8, 5, 0]",,0.3720829486846924,0.0
j10,30,STNU,60,60,inf,33.0,False,True,100.0,"[0, 7, 2, 1, 3, 2, 1, 12, 11, 9, 5, 0]",,0.3720829486846924,0.0
j10,30,STNU,60,60,inf,inf,False,False,0.0,"[0, 6, 2, 1, 5, 6, 1, 10, 7, 5, 5, 0]",,0.3720829486846924,0.0
j10,30,STNU,60,60,inf,30.0,False,True,100.0,"[0, 10, 1, 2, 4, 3, 1, 6, 8, 8, 7, 0]",,0.3720829486846924,0.0
j10,30,STNU,60,60,inf,27.0,False,True,100.0,"[0, 7, 2, 2, 3, 2, 1, 8, 9, 5, 6, 0]",,0.3720829486846924,0.0
j10,30,STNU,60,60,inf,30.0,False,True,100.0,"[0, 11, 2, 2, 4, 3, 1, 11, 8, 6, 5, 0]",,0.3720829486846924,0.0
