instance_folder,instance_id,method,nr_samples,obj,obj_pi,rel_regret,time_limit_SAA,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online,time_limit_pi
j20,11,proactive,10,inf,47.0,100.0,600,False,True,"[0, 1, 3, 11, 6, 7, 2, 2, 9, 3, 5, 1, 2, 5, 5, 6, 7, 8, 5, 8, 7, 0]",,0.09739494323730469,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 7, 2, 6, 5, 8, 6, 6, 8, 1, 2, 1, 4, 1, 2, 6, 4, 4, 4, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 9, 2, 7, 3, 6, 9, 11, 5, 1, 1, 3, 7, 1, 2, 10, 2, 4, 2, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 12, 2, 6, 2, 7, 7, 11, 8, 1, 2, 1, 3, 1, 5, 6, 6, 2, 3, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 12, 2, 5, 4, 8, 8, 9, 8, 1, 2, 3, 6, 1, 5, 7, 2, 2, 2, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 10, 1, 7, 3, 5, 8, 9, 5, 1, 2, 2, 5, 1, 2, 8, 5, 4, 6, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 7, 2, 6, 5, 6, 11, 8, 6, 1, 1, 1, 7, 1, 5, 11, 3, 4, 2, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 10, 2, 5, 4, 4, 11, 8, 7, 1, 1, 2, 6, 1, 6, 10, 2, 4, 3, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 7, 2, 7, 5, 6, 8, 10, 7, 1, 2, 3, 6, 1, 3, 11, 4, 3, 2, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 10, 1, 5, 5, 4, 7, 7, 6, 1, 2, 1, 7, 1, 2, 8, 4, 4, 2, 1, 0]",,0.10334515571594238,0.0,60.0
j20,12,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 12, 1, 7, 2, 5, 7, 7, 7, 1, 1, 1, 7, 1, 2, 8, 4, 5, 4, 1, 0]",,0.10334515571594238,0.0,60.0
j20,13,proactive,10,54.0,51.0,5.882352941176471,600,True,True,"[0, 6, 10, 5, 4, 1, 1, 1, 3, 8, 5, 4, 3, 7, 1, 3, 2, 11, 2, 8, 1, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.00055694580078125,
j20,13,proactive,10,54.0,50.0,8.0,600,True,True,"[0, 5, 7, 8, 3, 1, 3, 1, 1, 6, 5, 5, 3, 7, 1, 5, 2, 11, 4, 6, 2, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.0004668235778808594,
j20,13,proactive,10,54.0,48.0,12.5,600,True,True,"[0, 5, 9, 6, 6, 2, 1, 2, 1, 7, 8, 6, 1, 7, 1, 6, 1, 6, 2, 5, 2, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.00045490264892578125,
j20,13,proactive,10,54.0,51.0,5.882352941176471,600,True,True,"[0, 7, 7, 8, 6, 2, 2, 1, 2, 8, 5, 5, 3, 8, 1, 3, 1, 8, 4, 5, 1, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.00046372413635253906,
j20,13,proactive,10,55.0,54.0,1.8518518518518519,600,True,True,"[0, 8, 10, 7, 3, 1, 1, 1, 3, 7, 8, 4, 1, 7, 1, 7, 1, 7, 5, 8, 3, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.0004718303680419922,
j20,13,proactive,10,54.0,50.0,8.0,600,True,True,"[0, 7, 7, 5, 6, 2, 1, 1, 3, 6, 9, 3, 2, 9, 1, 5, 2, 9, 3, 5, 2, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.0007088184356689453,
j20,13,proactive,10,54.0,53.0,1.8867924528301887,600,True,True,"[0, 7, 10, 6, 4, 1, 1, 1, 1, 10, 6, 3, 1, 9, 1, 3, 2, 12, 4, 8, 2, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.00046896934509277344,
j20,13,proactive,10,54.0,48.0,12.5,600,True,True,"[0, 4, 7, 7, 5, 1, 3, 2, 1, 9, 7, 4, 2, 8, 1, 5, 1, 10, 4, 5, 1, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.00044798851013183594,
j20,13,proactive,10,55.0,50.0,10.0,600,True,True,"[0, 5, 11, 5, 6, 2, 2, 1, 1, 6, 9, 4, 3, 9, 1, 6, 2, 10, 5, 4, 1, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.00045680999755859375,
j20,13,proactive,10,55.0,49.0,12.244897959183673,600,True,True,"[0, 4, 12, 6, 5, 2, 2, 1, 3, 6, 9, 6, 1, 5, 1, 6, 2, 8, 5, 8, 2, 0]","[0, 0, 7, 12, 12, 7, 35, 9, 21, 0, 31, 25, 27, 45, 21, 35, 12, 22, 50, 42, 18, 54]",0.509793758392334,0.00046515464782714844,
j20,14,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 6, 5, 2, 6, 5, 5, 6, 1, 1, 6, 7, 5, 6, 6, 4, 7, 1, 7, 2, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,49.0,100.0,600,False,True,"[0, 6, 6, 7, 2, 3, 4, 5, 7, 1, 1, 6, 8, 5, 10, 8, 4, 5, 1, 6, 2, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,46.0,100.0,600,False,True,"[0, 5, 7, 4, 1, 4, 6, 5, 6, 2, 1, 8, 6, 7, 9, 5, 4, 5, 1, 3, 3, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,inf,0.0,600,False,False,"[0, 8, 11, 8, 1, 5, 2, 3, 3, 2, 1, 9, 8, 5, 10, 8, 4, 8, 1, 3, 2, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,42.0,100.0,600,False,True,"[0, 5, 11, 4, 2, 6, 5, 3, 3, 1, 1, 8, 5, 4, 10, 8, 6, 5, 1, 5, 3, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,47.0,100.0,600,False,True,"[0, 7, 12, 6, 1, 6, 6, 6, 7, 1, 1, 10, 7, 8, 6, 5, 5, 5, 1, 6, 3, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 10, 4, 2, 6, 5, 4, 3, 2, 1, 9, 7, 5, 6, 8, 4, 7, 1, 7, 2, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,48.0,100.0,600,False,True,"[0, 7, 10, 6, 2, 6, 4, 5, 3, 2, 1, 10, 7, 6, 11, 7, 5, 6, 1, 3, 1, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,48.0,100.0,600,False,True,"[0, 7, 8, 7, 2, 4, 3, 3, 5, 1, 1, 8, 8, 8, 6, 6, 3, 5, 1, 7, 2, 0]",,600.1317088603973,0.0,60.0
j20,14,proactive,10,inf,52.0,100.0,600,False,True,"[0, 5, 6, 4, 2, 6, 6, 6, 6, 2, 1, 7, 7, 6, 11, 4, 6, 9, 1, 4, 3, 0]",,600.1317088603973,0.0,60.0
j20,15,proactive,10,100.0,94.0,6.382978723404255,600,True,True,"[0, 5, 5, 2, 8, 3, 8, 9, 4, 10, 8, 10, 1, 5, 6, 12, 1, 10, 5, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0005481243133544922,
j20,15,proactive,10,100.0,89.0,12.359550561797754,600,True,True,"[0, 4, 8, 3, 7, 2, 8, 8, 5, 9, 7, 8, 2, 6, 6, 7, 2, 7, 2, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0004930496215820312,
j20,15,proactive,10,101.0,94.0,7.446808510638298,600,True,True,"[0, 3, 4, 2, 8, 3, 10, 6, 2, 8, 8, 8, 2, 6, 7, 11, 1, 7, 5, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0005028247833251953,
j20,15,proactive,10,100.0,87.0,14.942528735632184,600,True,True,"[0, 5, 5, 3, 7, 3, 8, 10, 2, 11, 12, 10, 1, 7, 5, 7, 2, 6, 2, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.000514984130859375,
j20,15,proactive,10,101.0,92.0,9.782608695652174,600,True,True,"[0, 5, 8, 2, 9, 3, 8, 8, 3, 7, 11, 9, 2, 8, 7, 9, 2, 12, 2, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0005071163177490234,
j20,15,proactive,10,101.0,89.0,13.48314606741573,600,True,True,"[0, 5, 6, 1, 9, 3, 7, 7, 4, 11, 10, 7, 1, 7, 7, 6, 1, 9, 4, 1, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0005080699920654297,
j20,15,proactive,10,100.0,83.0,20.481927710843372,600,True,True,"[0, 4, 7, 2, 5, 2, 7, 8, 2, 11, 6, 7, 2, 8, 4, 6, 1, 6, 2, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0004980564117431641,
j20,15,proactive,10,101.0,91.0,10.989010989010989,600,True,True,"[0, 4, 6, 3, 5, 2, 9, 10, 5, 6, 9, 7, 2, 4, 7, 8, 2, 8, 5, 1, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.00049591064453125,
j20,15,proactive,10,100.0,88.0,13.636363636363637,600,True,True,"[0, 4, 8, 3, 8, 2, 10, 8, 4, 11, 12, 10, 2, 6, 4, 6, 2, 11, 3, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0005240440368652344,
j20,15,proactive,10,100.0,95.0,5.2631578947368425,600,True,True,"[0, 5, 5, 1, 9, 1, 10, 11, 2, 7, 12, 9, 1, 5, 4, 12, 2, 6, 2, 2, 1, 0]","[0, 69, 86, 94, 62, 0, 22, 0, 62, 11, 68, 38, 97, 74, 94, 50, 81, 74, 61, 89, 68, 100]",1.6484711170196533,0.0005130767822265625,
j20,16,proactive,10,53.0,49.0,8.16326530612245,600,True,True,"[0, 6, 9, 11, 3, 4, 8, 7, 8, 3, 4, 3, 2, 3, 1, 1, 6, 1, 4, 1, 6, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.00048089027404785156,
j20,16,proactive,10,inf,50.0,100.0,600,False,True,"[0, 7, 8, 6, 1, 5, 8, 11, 9, 2, 4, 1, 1, 2, 1, 1, 6, 2, 4, 1, 8, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.00046896934509277344,
j20,16,proactive,10,inf,52.0,100.0,600,False,True,"[0, 7, 7, 11, 3, 5, 11, 11, 7, 2, 2, 1, 1, 2, 1, 1, 7, 2, 2, 1, 9, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.00046896934509277344,
j20,16,proactive,10,53.0,48.0,10.416666666666666,600,True,True,"[0, 6, 11, 7, 3, 2, 9, 9, 8, 2, 4, 1, 1, 2, 1, 1, 8, 1, 3, 1, 7, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.0004508495330810547,
j20,16,proactive,10,53.0,49.0,8.16326530612245,600,True,True,"[0, 7, 10, 6, 3, 2, 6, 9, 6, 3, 3, 3, 2, 4, 1, 1, 6, 1, 4, 1, 9, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.00043511390686035156,
j20,16,proactive,10,inf,50.0,100.0,600,False,True,"[0, 4, 12, 6, 1, 3, 8, 11, 8, 2, 2, 3, 2, 2, 1, 1, 7, 2, 3, 1, 8, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.00046706199645996094,
j20,16,proactive,10,54.0,52.0,3.8461538461538463,600,True,True,"[0, 7, 11, 10, 3, 5, 9, 9, 5, 1, 2, 2, 2, 5, 1, 1, 8, 1, 6, 1, 5, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.00045609474182128906,
j20,16,proactive,10,inf,50.0,100.0,600,False,True,"[0, 4, 12, 8, 3, 3, 6, 11, 6, 1, 2, 1, 1, 5, 1, 1, 8, 1, 2, 1, 6, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.000453948974609375,
j20,16,proactive,10,54.0,46.0,17.391304347826086,600,True,True,"[0, 5, 7, 6, 1, 3, 8, 9, 8, 2, 3, 1, 2, 3, 1, 1, 8, 2, 6, 1, 9, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.00044798851013183594,
j20,16,proactive,10,53.0,45.0,17.77777777777778,600,True,True,"[0, 4, 8, 8, 3, 2, 8, 7, 5, 2, 5, 2, 2, 3, 1, 1, 8, 1, 3, 1, 7, 0]","[0, 12, 0, 3, 11, 11, 24, 19, 33, 36, 29, 0, 42, 29, 29, 50, 42, 37, 48, 23, 14, 53]",0.8153181076049805,0.000453948974609375,
j20,17,proactive,10,48.0,43.0,11.627906976744185,600,True,True,"[0, 8, 1, 3, 5, 2, 5, 3, 1, 6, 1, 4, 3, 2, 2, 6, 2, 1, 5, 1, 7, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.000492095947265625,
j20,17,proactive,10,48.0,47.0,2.127659574468085,600,True,True,"[0, 4, 1, 4, 2, 2, 4, 2, 1, 9, 1, 5, 2, 4, 2, 8, 1, 1, 2, 2, 9, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.0004227161407470703,
j20,17,proactive,10,48.0,46.0,4.3478260869565215,600,True,True,"[0, 5, 1, 5, 4, 2, 7, 3, 1, 8, 1, 2, 2, 3, 3, 8, 1, 1, 2, 1, 8, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.0004241466522216797,
j20,17,proactive,10,48.0,46.0,4.3478260869565215,600,True,True,"[0, 8, 1, 3, 2, 4, 5, 3, 1, 8, 1, 3, 5, 3, 2, 8, 1, 1, 5, 2, 7, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.0004363059997558594,
j20,17,proactive,10,48.0,41.0,17.073170731707318,600,True,True,"[0, 6, 1, 3, 3, 3, 6, 3, 1, 6, 1, 2, 5, 4, 3, 5, 2, 1, 5, 1, 9, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.0004439353942871094,
j20,17,proactive,10,48.0,47.0,2.127659574468085,600,True,True,"[0, 6, 1, 2, 6, 3, 8, 2, 1, 9, 1, 4, 3, 3, 1, 8, 1, 1, 3, 2, 9, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.00044989585876464844,
j20,17,proactive,10,48.0,46.0,4.3478260869565215,600,True,True,"[0, 5, 1, 3, 3, 4, 5, 2, 1, 7, 1, 2, 2, 4, 1, 8, 2, 1, 2, 1, 8, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.00043082237243652344,
j20,17,proactive,10,48.0,45.0,6.666666666666667,600,True,True,"[0, 8, 1, 5, 4, 2, 4, 3, 1, 9, 1, 3, 4, 4, 3, 9, 1, 1, 2, 1, 5, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.00045680999755859375,
j20,17,proactive,10,48.0,41.0,17.073170731707318,600,True,True,"[0, 4, 1, 2, 5, 4, 5, 1, 1, 8, 1, 5, 3, 2, 1, 5, 1, 1, 5, 1, 6, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.00044989585876464844,
j20,17,proactive,10,48.0,44.0,9.090909090909092,600,True,True,"[0, 5, 1, 5, 2, 4, 5, 3, 1, 6, 1, 4, 4, 4, 1, 5, 1, 1, 2, 1, 9, 0]","[0, 0, 6, 25, 0, 8, 3, 0, 43, 16, 33, 12, 3, 44, 43, 34, 46, 20, 43, 12, 25, 48]",0.362076997756958,0.0003898143768310547,
j20,18,proactive,10,inf,38.0,100.0,600,False,True,"[0, 2, 1, 11, 6, 1, 4, 5, 5, 7, 7, 7, 4, 5, 7, 3, 5, 6, 3, 1, 4, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.0005271434783935547,
j20,18,proactive,10,42.0,38.0,10.526315789473685,600,True,True,"[0, 3, 1, 8, 7, 3, 6, 6, 5, 8, 6, 6, 5, 6, 5, 2, 6, 7, 5, 1, 3, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.00047707557678222656,
j20,18,proactive,10,42.0,33.0,27.272727272727273,600,True,True,"[0, 3, 1, 6, 5, 3, 4, 5, 7, 4, 3, 3, 4, 6, 6, 3, 6, 7, 3, 1, 4, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.0004489421844482422,
j20,18,proactive,10,42.0,35.0,20.0,600,True,True,"[0, 5, 1, 9, 7, 2, 4, 6, 3, 7, 5, 5, 4, 7, 7, 2, 7, 3, 3, 1, 2, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.0004706382751464844,
j20,18,proactive,10,42.0,33.0,27.272727272727273,600,True,True,"[0, 2, 2, 8, 5, 3, 7, 5, 5, 4, 7, 4, 6, 4, 9, 1, 4, 6, 3, 1, 4, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.00047588348388671875,
j20,18,proactive,10,42.0,33.0,27.272727272727273,600,True,True,"[0, 2, 1, 7, 5, 2, 8, 5, 6, 5, 6, 5, 6, 5, 6, 2, 7, 7, 2, 1, 2, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.0004572868347167969,
j20,18,proactive,10,42.0,34.0,23.529411764705884,600,True,True,"[0, 4, 2, 7, 6, 2, 7, 7, 7, 4, 6, 4, 3, 3, 7, 2, 5, 3, 6, 1, 2, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.0004429817199707031,
j20,18,proactive,10,inf,37.0,100.0,600,False,True,"[0, 3, 1, 11, 6, 1, 6, 7, 7, 8, 3, 6, 6, 3, 9, 3, 4, 6, 4, 1, 4, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.000492095947265625,
j20,18,proactive,10,inf,34.0,100.0,600,False,True,"[0, 3, 2, 10, 4, 2, 5, 5, 5, 5, 6, 4, 4, 3, 5, 1, 8, 7, 2, 1, 4, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.00045800209045410156,
j20,18,proactive,10,42.0,36.0,16.666666666666668,600,True,True,"[0, 5, 2, 9, 3, 2, 5, 4, 7, 4, 5, 5, 3, 7, 5, 1, 7, 6, 5, 1, 5, 0]","[0, 15, 1, 3, 12, 0, 11, 3, 16, 0, 22, 23, 29, 31, 27, 39, 17, 20, 30, 15, 10, 42]",2.0867819786071777,0.000453948974609375,
j20,19,proactive,10,37.0,34.0,8.823529411764707,600,True,True,"[0, 8, 1, 1, 6, 1, 4, 10, 6, 7, 3, 1, 1, 5, 11, 1, 7, 5, 4, 2, 5, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0005321502685546875,
j20,19,proactive,10,37.0,34.0,8.823529411764707,600,True,True,"[0, 8, 1, 1, 8, 2, 2, 7, 6, 8, 5, 1, 1, 8, 8, 1, 8, 4, 5, 1, 3, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.00047206878662109375,
j20,19,proactive,10,inf,34.0,100.0,600,False,True,"[0, 10, 2, 1, 5, 1, 4, 11, 4, 5, 7, 1, 1, 8, 6, 1, 6, 3, 2, 3, 5, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0004839897155761719,
j20,19,proactive,10,37.0,35.0,5.714285714285714,600,True,True,"[0, 8, 1, 1, 5, 2, 3, 8, 6, 6, 6, 1, 1, 7, 11, 1, 6, 2, 6, 1, 2, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0004990100860595703,
j20,19,proactive,10,38.0,34.0,11.764705882352942,600,True,True,"[0, 8, 2, 1, 5, 2, 3, 11, 3, 5, 3, 1, 1, 8, 9, 1, 7, 6, 6, 2, 3, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.000492095947265625,
j20,19,proactive,10,38.0,36.0,5.555555555555555,600,True,True,"[0, 11, 2, 1, 8, 2, 4, 7, 7, 6, 6, 1, 1, 9, 10, 1, 6, 6, 2, 3, 4, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0005218982696533203,
j20,19,proactive,10,37.0,33.0,12.121212121212121,600,True,True,"[0, 6, 1, 1, 8, 2, 4, 11, 3, 5, 4, 1, 1, 5, 6, 1, 5, 3, 3, 3, 2, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0004730224609375,
j20,19,proactive,10,37.0,36.0,2.7777777777777777,600,True,True,"[0, 7, 2, 1, 8, 1, 2, 8, 4, 7, 7, 1, 1, 5, 6, 1, 4, 5, 6, 3, 5, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0005049705505371094,
j20,19,proactive,10,37.0,34.0,8.823529411764707,600,True,True,"[0, 9, 2, 1, 9, 2, 3, 7, 5, 8, 5, 1, 1, 5, 10, 1, 5, 5, 2, 3, 5, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0005109310150146484,
j20,19,proactive,10,37.0,35.0,5.714285714285714,600,True,True,"[0, 7, 2, 1, 5, 2, 2, 6, 3, 6, 6, 1, 1, 8, 7, 1, 7, 3, 2, 3, 3, 0]","[0, 1, 22, 0, 9, 20, 9, 1, 1, 7, 0, 34, 25, 29, 21, 30, 13, 32, 31, 33, 24, 37]",3.201479911804199,0.0004680156707763672,
j20,20,proactive,10,inf,43.0,100.0,600,False,True,"[0, 1, 11, 9, 6, 1, 5, 2, 10, 4, 3, 1, 6, 4, 2, 3, 2, 5, 5, 7, 2, 0]",,0.1004331111907959,0.0,60.0
j20,20,proactive,10,inf,35.0,100.0,600,False,True,"[0, 1, 8, 5, 5, 1, 5, 1, 8, 5, 6, 1, 8, 4, 2, 4, 4, 4, 8, 4, 1, 0]",,0.1004331111907959,0.0,60.0
j20,20,proactive,10,inf,34.0,100.0,600,False,True,"[0, 1, 11, 5, 5, 1, 4, 1, 6, 4, 7, 1, 4, 2, 3, 3, 5, 2, 4, 4, 2, 0]",,0.1004331111907959,0.0,60.0
