instance_folder,instance_id,method,nr_samples,obj,obj_pi,rel_regret,time_limit_SAA,feasibility,feasibility_pi,real_durations,start_times
j10,8,proactive,10,44.0,41.0,7.317073170731708,600,True,True,"[0, 8, 12, 5, 9, 3, 3, 1, 1, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,36.0,22.22222222222222,600,True,True,"[0, 8, 7, 4, 10, 5, 2, 1, 2, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,37.0,18.91891891891892,600,True,True,"[0, 6, 8, 4, 7, 3, 2, 1, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,38.0,15.789473684210526,600,True,True,"[0, 10, 8, 4, 10, 4, 1, 2, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,37.0,18.91891891891892,600,True,True,"[0, 9, 8, 2, 9, 6, 1, 2, 2, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,38.0,15.789473684210526,600,True,True,"[0, 6, 9, 5, 7, 4, 2, 3, 1, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,41.0,7.317073170731708,600,True,True,"[0, 7, 12, 2, 9, 7, 3, 2, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,41.0,7.317073170731708,600,True,True,"[0, 9, 12, 4, 8, 7, 2, 3, 2, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,8,proactive,10,44.0,41.0,7.317073170731708,600,True,True,"[0, 8, 12, 5, 10, 3, 3, 2, 2, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
j10,9,proactive,10,50.0,42.0,19.047619047619047,600,True,True,"[0, 4, 10, 2, 9, 6, 7, 5, 8, 5, 5, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,50.0,47.0,6.382978723404255,600,True,True,"[0, 6, 6, 2, 10, 9, 7, 9, 8, 6, 4, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,50.0,41.0,21.951219512195124,600,True,True,"[0, 6, 10, 2, 6, 7, 6, 6, 6, 4, 5, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,50.0,39.0,28.205128205128204,600,True,True,"[0, 5, 6, 1, 9, 9, 6, 5, 6, 3, 3, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,50.0,43.0,16.27906976744186,600,True,True,"[0, 6, 6, 1, 9, 8, 5, 6, 8, 7, 4, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,50.0,44.0,13.636363636363637,600,True,True,"[0, 6, 9, 1, 9, 8, 6, 6, 9, 5, 5, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,inf,39.0,100.0,600,False,True,"[0, 2, 9, 1, 11, 5, 3, 9, 7, 7, 4, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,50.0,39.0,28.205128205128204,600,True,True,"[0, 6, 10, 1, 6, 9, 6, 5, 6, 3, 4, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,52.0,42.0,23.80952380952381,600,True,True,"[0, 2, 11, 2, 7, 8, 4, 7, 12, 4, 3, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,9,proactive,10,50.0,40.0,25.0,600,True,True,"[0, 2, 12, 2, 9, 6, 4, 8, 7, 6, 4, 0]","[0, 0, 6, 19, 0, 10, 33, 23, 40, 26, 21, 50]"
j10,10,proactive,10,39.0,25.0,56.0,600,True,True,"[0, 4, 1, 1, 2, 6, 3, 3, 5, 2, 2, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,inf,30.0,100.0,600,False,True,"[0, 6, 1, 1, 2, 7, 3, 5, 5, 3, 4, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,39.0,31.0,25.806451612903224,600,True,True,"[0, 5, 3, 1, 3, 6, 3, 3, 6, 2, 3, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,40.0,32.0,25.0,600,True,True,"[0, 6, 2, 1, 5, 7, 3, 4, 8, 1, 2, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,40.0,32.0,25.0,600,True,True,"[0, 6, 2, 1, 4, 9, 3, 2, 8, 2, 2, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,39.0,31.0,25.806451612903224,600,True,True,"[0, 5, 3, 1, 3, 10, 1, 5, 5, 2, 3, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,39.0,30.0,30.0,600,True,True,"[0, 6, 3, 1, 2, 7, 2, 4, 6, 1, 3, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,39.0,32.0,21.875,600,True,True,"[0, 5, 1, 1, 3, 11, 3, 5, 5, 1, 4, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,39.0,30.0,30.0,600,True,True,"[0, 4, 1, 1, 5, 10, 1, 2, 5, 2, 5, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
j10,10,proactive,10,39.0,31.0,25.806451612903224,600,True,True,"[0, 2, 1, 1, 4, 11, 2, 3, 4, 1, 5, 0]","[0, 0, 8, 6, 16, 13, 24, 11, 32, 11, 27, 39]"
