instance_folder,instance_id,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode
j20,16,STNU_robust,30,True,True,55.0,True,"[0, 5, 6, 11, 3, 5, 10, 7, 6, 1, 4, 1, 1, 2, 1, 1, 8, 2, 6, 1, 6, 0]","[0, 10, 0, 1, 6, 6, 22, 15, 32, 32, 22, 0, 38, 22, 22, 48, 38, 30, 49, 21, 11, 54]",0.47720909118652344,0.021845102310180664,robust
j20,16,STNU_robust,30,True,True,54.0,True,"[0, 3, 8, 9, 2, 4, 10, 10, 7, 3, 4, 1, 2, 4, 1, 1, 6, 2, 2, 1, 6, 0]","[0, 10, 0, 1, 8, 8, 22, 13, 32, 32, 23, 0, 39, 23, 23, 48, 39, 31, 49, 21, 11, 54]",0.47720909118652344,0.020738840103149414,robust
j20,16,STNU_robust,30,True,True,54.0,True,"[0, 5, 10, 6, 3, 3, 11, 7, 7, 2, 3, 1, 1, 2, 1, 1, 4, 2, 2, 1, 6, 0]","[0, 10, 0, 1, 10, 10, 22, 15, 33, 33, 22, 0, 40, 22, 22, 48, 40, 30, 49, 21, 13, 54]",0.47720909118652344,0.020331144332885742,robust
j20,17,STNU_robust,30,True,True,49.0,True,"[0, 7, 1, 2, 2, 5, 5, 2, 1, 5, 1, 2, 3, 2, 2, 9, 1, 1, 3, 1, 9, 0]","[0, 0, 0, 22, 1, 7, 12, 0, 34, 16, 30, 12, 12, 35, 38, 40, 37, 21, 35, 34, 25, 48]",0.5560810565948486,0.03384804725646973,robust
j20,17,STNU_robust,30,True,True,48.0,True,"[0, 6, 1, 2, 5, 2, 6, 1, 1, 7, 1, 2, 5, 5, 2, 6, 2, 1, 4, 1, 6, 0]","[0, 0, 0, 23, 1, 6, 8, 0, 32, 16, 31, 12, 8, 33, 38, 40, 35, 20, 32, 31, 25, 48]",0.5560810565948486,0.03422808647155762,robust
j20,17,STNU_robust,30,True,True,49.0,True,"[0, 5, 1, 5, 3, 3, 4, 1, 1, 6, 1, 2, 2, 3, 3, 6, 1, 1, 4, 2, 8, 0]","[0, 0, 0, 22, 1, 5, 8, 0, 33, 16, 30, 12, 8, 34, 38, 41, 36, 20, 35, 33, 25, 49]",0.5560810565948486,0.03429007530212402,robust
j20,17,STNU_robust,30,True,True,47.0,True,"[0, 5, 1, 3, 5, 2, 4, 2, 1, 8, 1, 2, 4, 2, 1, 8, 2, 1, 4, 2, 5, 0]","[0, 0, 0, 24, 1, 5, 7, 0, 33, 16, 32, 12, 7, 34, 38, 39, 36, 20, 32, 30, 25, 47]",0.5560810565948486,0.030853986740112305,robust
j20,17,STNU_robust,30,True,True,50.0,True,"[0, 8, 1, 3, 4, 5, 6, 2, 1, 5, 1, 4, 3, 5, 3, 9, 2, 1, 3, 2, 8, 0]","[0, 0, 0, 23, 1, 8, 13, 0, 33, 16, 31, 12, 13, 34, 38, 41, 36, 22, 35, 33, 25, 49]",0.5560810565948486,0.028651952743530273,robust
j20,17,STNU_robust,30,True,True,47.0,True,"[0, 4, 1, 2, 4, 4, 5, 1, 1, 7, 1, 4, 4, 2, 1, 6, 2, 1, 3, 2, 5, 0]","[0, 0, 0, 23, 1, 4, 8, 0, 32, 16, 31, 12, 8, 33, 38, 39, 35, 20, 32, 30, 25, 47]",0.5560810565948486,0.025599002838134766,robust
j20,17,STNU_robust,30,True,True,48.0,True,"[0, 4, 1, 3, 6, 3, 6, 1, 1, 8, 1, 3, 5, 5, 2, 5, 2, 1, 2, 2, 9, 0]","[0, 0, 0, 24, 1, 4, 7, 0, 34, 16, 32, 12, 7, 35, 38, 40, 37, 20, 36, 34, 25, 48]",0.5560810565948486,0.024935007095336914,robust
