instance_folder,instance_id,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,time_limit_cp_stnu,can_build_stnu,dc,time_limit_rescheduling,time_limit_initial,solver_calls,estimated_start_times,estimated_durations
j10,1,STNU_quantile_0.9,,True,26.0,0.3568241596221924,0.0044200420379638,"[0, 4, 0, 0, 0, 7, 19, 12, 24, 13, 6, 26]","[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,1,STNU_quantile_0.9,,True,26.0,0.3568241596221924,0.004357099533081,"[0, 4, 0, 0, 0, 7, 19, 8, 24, 13, 6, 26]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,1,STNU_quantile_0.9,,True,26.0,0.3568241596221924,0.0043282508850097,"[0, 4, 0, 0, 0, 7, 20, 9, 24, 13, 6, 26]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,1,STNU_quantile_0.9,,True,26.0,0.3568241596221924,0.004422903060913,"[0, 4, 0, 0, 0, 7, 19, 8, 24, 13, 6, 26]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,1,STNU_quantile_0.9,,True,26.0,0.3568241596221924,0.0044260025024414,"[0, 4, 0, 0, 0, 7, 17, 10, 24, 13, 6, 26]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,1,STNU_quantile_0.9,,True,28.0,0.3568241596221924,0.004425048828125,"[0, 4, 0, 0, 0, 7, 23, 11, 24, 13, 6, 28]","[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,1,STNU_quantile_0.9,,True,26.0,0.3568241596221924,0.0043957233428955,"[0, 4, 0, 0, 0, 7, 17, 10, 24, 13, 6, 26]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,35.0,0.3593120574951172,0.0045816898345947,"[0, 7, 0, 18, 22, 11, 20, 21, 30, 23, 23, 35]","[0, 1, 7, 1, 6, 4, 2, 2, 2, 7, 7, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,36.0,0.3593120574951172,0.0044989585876464,"[0, 8, 0, 18, 21, 11, 20, 21, 30, 25, 23, 35]","[0, 1, 8, 3, 7, 5, 1, 4, 6, 9, 7, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,36.0,0.3593120574951172,0.0044946670532226,"[0, 6, 0, 18, 21, 11, 20, 21, 26, 24, 23, 34]","[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,33.0,0.3593120574951172,0.0044350624084472,"[0, 5, 0, 18, 22, 11, 20, 21, 26, 23, 23, 33]","[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,35.0,0.3593120574951172,0.0044400691986083,"[0, 4, 0, 18, 22, 11, 20, 21, 27, 23, 23, 33]","[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,35.0,0.3593120574951172,0.004451036453247,"[0, 5, 0, 18, 21, 11, 20, 21, 29, 25, 23, 35]","[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,35.0,0.3593120574951172,0.0044760704040527,"[0, 5, 0, 18, 22, 11, 20, 21, 26, 25, 23, 35]","[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,36.0,0.3593120574951172,0.0044910907745361,"[0, 5, 0, 18, 22, 11, 20, 21, 26, 24, 23, 34]","[0, 1, 5, 3, 11, 7, 2, 3, 5, 12, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,35.0,0.3593120574951172,0.0044527053833007,"[0, 4, 0, 18, 21, 11, 20, 21, 27, 25, 23, 35]","[0, 1, 4, 3, 8, 4, 1, 4, 2, 6, 4, 0]",quantile_0.9,30.0,True,True,,,,,
j10,3,STNU_quantile_0.9,,True,37.0,0.3593120574951172,0.0044400691986083,"[0, 5, 0, 18, 21, 11, 20, 21, 29, 27, 23, 37]","[0, 1, 5, 2, 9, 3, 1, 6, 4, 10, 6, 0]",quantile_0.9,30.0,True,True,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 8, 1, 2, 2, 8, 1, 2, 3, 7, 8, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 9, 1, 3, 3, 9, 1, 4, 7, 9, 8, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 7, 1, 4, 1, 6, 1, 3, 3, 12, 5, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 6, 2, 3, 2, 5, 1, 6, 4, 6, 4, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 8, 2, 4, 2, 5, 1, 5, 4, 7, 7, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 9, 1, 3, 1, 7, 1, 6, 3, 11, 7, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 6, 1, 2, 1, 6, 1, 4, 5, 7, 4, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 6, 2, 6, 2, 6, 1, 5, 3, 6, 6, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 7, 2, 3, 1, 7, 1, 2, 3, 7, 5, 0]",quantile_0.9,30.0,True,False,,,,,
j10,4,STNU_quantile_0.9,,False,inf,0.3582992553710937,inf,,"[0, 8, 1, 2, 2, 9, 1, 4, 7, 9, 7, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 8, 10, 2, 1, 1, 9, 5, 1, 5, 7, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 7, 6, 1, 2, 2, 6, 4, 2, 2, 10, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 7, 6, 1, 2, 2, 7, 4, 1, 4, 9, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 11, 7, 2, 1, 1, 6, 6, 1, 4, 10, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 6, 11, 2, 2, 1, 5, 7, 2, 5, 8, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 8, 7, 1, 3, 2, 8, 7, 2, 3, 7, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 9, 6, 1, 3, 1, 6, 6, 1, 4, 6, 0]",quantile_0.9,30.0,True,False,,,,,
j10,5,STNU_quantile_0.9,,False,inf,0.3741157054901123,inf,,"[0, 6, 7, 2, 2, 2, 5, 3, 2, 3, 10, 0]",quantile_0.9,30.0,True,False,,,,,
j10,6,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 1, 2, 3, 6, 10, 8, 6, 1, 6, 6, 0]",quantile_0.9,30.0,,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 11, 1, 5, 10, 5, 3, 5, 2, 6, 1, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 7, 1, 2, 11, 9, 3, 4, 1, 11, 3, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 10, 1, 5, 10, 7, 6, 4, 1, 7, 2, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 6, 1, 4, 11, 6, 3, 3, 2, 6, 1, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 7, 1, 2, 6, 8, 4, 3, 1, 9, 3, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 11, 1, 3, 7, 8, 6, 2, 2, 9, 1, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 8, 1, 2, 6, 8, 3, 4, 1, 10, 2, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 8, 1, 5, 8, 6, 2, 3, 3, 11, 1, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 9, 1, 3, 7, 8, 2, 2, 3, 8, 2, 0]",quantile_0.9,30.0,True,False,,,,,
j10,7,STNU_quantile_0.9,,False,inf,0.3588819503784179,inf,,"[0, 9, 1, 2, 8, 5, 2, 3, 2, 11, 1, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 9, 12, 5, 11, 7, 2, 2, 2, 1, 3, 0]",quantile_0.9,30.0,True,False,,,,,
j10,8,STNU_quantile_0.9,,False,inf,0.3655848503112793,inf,,"[0, 6, 6, 4, 8, 4, 1, 3, 1, 1, 3, 0]",quantile_0.9,30.0,True,False,,,,,
j10,9,STNU_quantile_0.9,,True,46.0,0.3698859214782715,0.0049109458923339,"[0, 0, 11, 7, 0, 8, 16, 28, 36, 29, 24, 46]","[0, 5, 10, 1, 7, 8, 3, 5, 7, 7, 5, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,49.0,0.3698859214782715,0.0047967433929443,"[0, 0, 13, 8, 0, 10, 19, 30, 39, 30, 26, 49]","[0, 6, 12, 2, 8, 9, 5, 9, 9, 7, 4, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,47.0,0.3698859214782715,0.0047199726104736,"[0, 0, 12, 8, 0, 9, 18, 29, 35, 29, 25, 45]","[0, 6, 11, 1, 8, 9, 4, 6, 12, 3, 4, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,48.0,0.3698859214782715,0.0046987533569335,"[0, 0, 16, 11, 0, 13, 19, 33, 38, 31, 29, 48]","[0, 3, 7, 2, 11, 6, 4, 5, 10, 4, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,50.0,0.3698859214782715,0.0047638416290283,"[0, 0, 13, 8, 0, 10, 16, 30, 38, 29, 26, 48]","[0, 2, 11, 2, 8, 6, 3, 8, 12, 4, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,45.0,0.3698859214782715,0.0048279762268066,"[0, 0, 11, 7, 0, 8, 16, 28, 35, 27, 24, 45]","[0, 5, 10, 1, 7, 8, 7, 7, 10, 3, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,44.0,0.3698859214782715,0.0047402381896972,"[0, 0, 10, 6, 0, 7, 16, 27, 34, 25, 23, 44]","[0, 5, 7, 1, 6, 9, 4, 7, 8, 4, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,49.0,0.3698859214782715,0.0047731399536132,"[0, 0, 16, 11, 0, 13, 22, 33, 39, 31, 29, 49]","[0, 3, 9, 2, 11, 9, 6, 6, 9, 3, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,48.0,0.3698859214782715,0.0047419071197509,"[0, 0, 12, 7, 0, 9, 17, 29, 36, 27, 25, 46]","[0, 4, 8, 2, 7, 8, 7, 7, 12, 3, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,9,STNU_quantile_0.9,,True,51.0,0.3698859214782715,0.0047821998596191,"[0, 0, 14, 9, 0, 11, 16, 31, 40, 29, 27, 50]","[0, 3, 7, 2, 9, 5, 3, 9, 11, 5, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,30.0,0.3882508277893066,0.0050029754638671,"[0, 0, 8, 6, 20, 17, 24, 15, 11, 22, 26, 30]","[0, 5, 1, 1, 2, 7, 2, 5, 4, 1, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,34.0,0.3882508277893066,0.0048379898071289,"[0, 0, 8, 6, 19, 19, 26, 17, 11, 21, 29, 33]","[0, 6, 2, 1, 2, 7, 3, 2, 6, 1, 5, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,39.0,0.3882508277893066,0.0048861503601074,"[0, 0, 8, 6, 23, 21, 32, 19, 11, 25, 35, 39]","[0, 6, 3, 1, 2, 11, 3, 4, 8, 2, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,32.0,0.3882508277893066,0.0048639774322509,"[0, 0, 8, 6, 21, 18, 26, 16, 11, 24, 28, 32]","[0, 2, 3, 1, 3, 7, 2, 5, 5, 2, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,32.0,0.3882508277893066,0.0048499107360839,"[0, 0, 8, 6, 22, 19, 26, 17, 11, 24, 28, 32]","[0, 6, 2, 1, 2, 6, 2, 5, 6, 2, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,34.0,0.3882508277893066,0.0048630237579345,"[0, 0, 8, 6, 24, 21, 28, 19, 11, 27, 30, 34]","[0, 5, 3, 1, 3, 7, 2, 5, 8, 1, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,35.0,0.3882508277893066,0.0047988891601562,"[0, 0, 8, 6, 21, 20, 30, 18, 11, 25, 31, 35]","[0, 5, 1, 1, 4, 10, 1, 3, 7, 2, 4, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,32.0,0.3882508277893066,0.004861831665039,"[0, 0, 8, 6, 18, 17, 25, 15, 11, 21, 28, 32]","[0, 2, 1, 1, 3, 8, 3, 3, 4, 3, 3, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,34.0,0.3882508277893066,0.0048508644104003,"[0, 0, 8, 6, 21, 18, 29, 16, 11, 26, 30, 34]","[0, 5, 3, 1, 5, 11, 1, 5, 5, 3, 2, 0]",quantile_0.9,30.0,True,True,,,,,
j10,10,STNU_quantile_0.9,,True,30.0,0.3882508277893066,0.00484299659729,"[0, 0, 8, 6, 19, 17, 24, 15, 11, 23, 25, 29]","[0, 2, 3, 1, 4, 7, 1, 4, 4, 1, 5, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,32.0,0.3666119575500488,0.0048339366912841,"[0, 14, 22, 0, 23, 2, 12, 9, 27, 25, 22, 32]","[0, 8, 1, 2, 4, 2, 2, 3, 2, 2, 10, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,35.0,0.3666119575500488,0.0047528743743896,"[0, 15, 24, 0, 25, 3, 14, 9, 29, 26, 24, 34]","[0, 9, 1, 3, 5, 1, 1, 5, 6, 1, 8, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,34.0,0.3666119575500488,0.0047459602355957,"[0, 15, 24, 0, 26, 4, 13, 9, 29, 26, 24, 34]","[0, 9, 2, 4, 5, 1, 2, 4, 3, 3, 6, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,34.0,0.3666119575500488,0.0046429634094238,"[0, 17, 23, 0, 25, 5, 16, 9, 29, 28, 23, 34]","[0, 6, 2, 5, 4, 2, 1, 7, 3, 1, 6, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,34.0,0.3666119575500488,0.0047407150268554,"[0, 16, 24, 0, 26, 4, 15, 9, 29, 27, 24, 34]","[0, 8, 2, 4, 4, 1, 1, 6, 3, 2, 9, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,36.0,0.3666119575500488,0.0047018527984619,"[0, 17, 26, 0, 27, 3, 16, 9, 31, 28, 26, 36]","[0, 9, 1, 3, 6, 1, 1, 7, 2, 2, 9, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,34.0,0.3666119575500488,0.0047340393066406,"[0, 16, 22, 0, 23, 5, 14, 9, 29, 27, 22, 34]","[0, 6, 1, 5, 3, 1, 2, 5, 4, 2, 6, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,34.0,0.3666119575500488,0.0047128200531005,"[0, 15, 21, 0, 23, 5, 13, 9, 29, 26, 21, 34]","[0, 6, 2, 5, 7, 2, 2, 4, 5, 3, 6, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,37.0,0.3666119575500488,0.0047149658203125,"[0, 18, 23, 0, 25, 4, 16, 9, 32, 29, 23, 37]","[0, 5, 1, 4, 4, 2, 2, 7, 4, 3, 12, 0]",quantile_0.9,30.0,True,True,,,,,
j10,11,STNU_quantile_0.9,,True,34.0,0.3666119575500488,0.0047018527984619,"[0, 17, 22, 0, 24, 5, 15, 9, 29, 28, 22, 34]","[0, 5, 1, 5, 4, 2, 2, 6, 2, 1, 11, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,37.0,0.3940122127532959,0.0045170783996582,"[0, 0, 0, 10, 2, 5, 15, 28, 23, 22, 9, 37]","[0, 2, 7, 10, 2, 1, 7, 9, 11, 6, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,40.0,0.3940122127532959,0.0044751167297363,"[0, 0, 0, 10, 1, 5, 14, 31, 26, 21, 9, 40]","[0, 1, 5, 10, 6, 1, 12, 7, 8, 10, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,43.0,0.3940122127532959,0.0044679641723632,"[0, 0, 0, 10, 3, 5, 16, 34, 26, 23, 9, 43]","[0, 3, 6, 10, 5, 1, 10, 8, 10, 11, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,43.0,0.3940122127532959,0.0044348239898681,"[0, 0, 0, 10, 3, 5, 16, 34, 23, 23, 9, 43]","[0, 3, 6, 10, 3, 1, 7, 6, 12, 11, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,38.0,0.3940122127532959,0.0045998096466064,"[0, 0, 0, 10, 2, 5, 15, 29, 23, 22, 9, 38]","[0, 2, 5, 11, 3, 1, 7, 6, 10, 7, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,42.0,0.3940122127532959,0.0045208930969238,"[0, 0, 0, 10, 1, 5, 14, 33, 23, 21, 9, 42]","[0, 1, 4, 11, 5, 1, 8, 7, 6, 12, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,41.0,0.3940122127532959,0.004500389099121,"[0, 0, 0, 10, 3, 5, 16, 32, 26, 23, 9, 41]","[0, 3, 5, 7, 5, 1, 10, 6, 7, 9, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,38.0,0.3940122127532959,0.0044028759002685,"[0, 0, 0, 10, 1, 5, 14, 29, 25, 21, 9, 38]","[0, 1, 6, 10, 2, 1, 11, 9, 7, 8, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,42.0,0.3940122127532959,0.0044739246368408,"[0, 0, 0, 10, 1, 5, 14, 33, 23, 21, 9, 42]","[0, 1, 8, 7, 4, 1, 8, 7, 6, 12, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,13,STNU_quantile_0.9,,True,42.0,0.3940122127532959,0.0045850276947021,"[0, 0, 0, 10, 2, 5, 15, 31, 24, 22, 9, 40]","[0, 2, 7, 12, 6, 1, 9, 11, 7, 9, 1, 0]",quantile_0.9,30.0,True,True,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 2, 9, 6, 1, 3, 6, 5, 11, 6, 2, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 2, 10, 6, 1, 4, 7, 6, 11, 8, 2, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 1, 8, 6, 1, 5, 9, 3, 7, 6, 4, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 2, 7, 3, 1, 4, 6, 2, 10, 7, 2, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 1, 11, 5, 1, 5, 6, 2, 9, 11, 3, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 2, 9, 6, 1, 3, 6, 5, 10, 8, 2, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 1, 11, 5, 1, 4, 7, 2, 10, 7, 5, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 2, 7, 5, 1, 3, 5, 4, 8, 7, 5, 0]",quantile_0.9,30.0,,False,,,,,
j10,14,STNU_quantile_0.9,,False,inf,inf,inf,,"[0, 1, 8, 2, 1, 3, 6, 3, 11, 9, 2, 0]",quantile_0.9,30.0,,False,,,,,
j10,15,STNU_quantile_0.9,,True,39.0,0.3903357982635498,0.0044820308685302,"[0, 0, 5, 0, 20, 0, 26, 28, 13, 29, 15, 38]","[0, 5, 10, 3, 7, 9, 2, 1, 7, 10, 11, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,42.0,0.3903357982635498,0.0043840408325195,"[0, 0, 6, 0, 22, 0, 27, 31, 13, 32, 13, 41]","[0, 6, 7, 5, 10, 12, 4, 1, 9, 10, 8, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,41.0,0.3903357982635498,0.0044121742248535,"[0, 0, 6, 0, 20, 0, 25, 28, 13, 30, 17, 39]","[0, 6, 11, 5, 10, 7, 3, 3, 6, 11, 7, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,41.0,0.3903357982635498,0.0043981075286865,"[0, 0, 4, 0, 19, 0, 26, 32, 13, 32, 15, 41]","[0, 3, 11, 4, 7, 6, 6, 2, 6, 6, 11, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,43.0,0.3903357982635498,0.004368782043457,"[0, 0, 5, 0, 24, 0, 29, 34, 13, 34, 13, 43]","[0, 5, 8, 4, 6, 12, 5, 3, 11, 7, 7, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,43.0,0.3903357982635498,0.0044200420379638,"[0, 0, 5, 0, 23, 0, 28, 34, 13, 34, 15, 43]","[0, 5, 10, 3, 7, 9, 6, 3, 10, 6, 11, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,38.0,0.3903357982635498,0.0043981075286865,"[0, 0, 5, 0, 21, 0, 26, 29, 13, 29, 12, 38]","[0, 5, 7, 5, 6, 10, 3, 3, 8, 7, 6, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,37.0,0.3903357982635498,0.0044288635253906,"[0, 0, 7, 0, 19, 0, 24, 27, 13, 28, 16, 37]","[0, 3, 9, 7, 9, 11, 3, 3, 6, 6, 8, 0]",quantile_0.9,30.0,True,True,,,,,
j10,15,STNU_quantile_0.9,,True,39.0,0.3903357982635498,0.0043749809265136,"[0, 0, 6, 0, 20, 0, 25, 27, 13, 30, 13, 39]","[0, 4, 7, 6, 10, 8, 2, 1, 7, 7, 11, 0]",quantile_0.9,30.0,True,True,,,,,
