,instance_folder,instance_id,sample,sample_durations,time_limit,obj_gap,obj_value,solve_time,solver_status
210,j10,22,0,"[0, 2, 1, 7, 9, 1, 1, 2, 3, 8, 3, 0]",10,0.0,36.0,0.00999999,Optimal
211,j10,22,1,"[0, 1, 1, 5, 9, 2, 1, 2, 6, 6, 5, 0]",10,0.0,29.0,0.00999999,Optimal
212,j10,22,2,"[0, 1, 1, 6, 9, 2, 1, 1, 4, 9, 5, 0]",10,0.0,37.0,0.0,Optimal
213,j10,22,3,"[0, 1, 1, 5, 6, 2, 1, 1, 2, 6, 4, 0]",10,0.0,29.0,0.0,Optimal
214,j10,22,4,"[0, 2, 1, 5, 6, 1, 1, 1, 3, 5, 3, 0]",10,0.0,29.0,0.00999999,Optimal
215,j10,22,5,"[0, 2, 1, 7, 7, 2, 1, 1, 5, 6, 4, 0]",10,0.0,38.0,0.00999999,Optimal
216,j10,22,6,"[0, 2, 1, 8, 5, 2, 1, 2, 6, 7, 7, 0]",10,0.0,40.0,0.00999999,Optimal
217,j10,22,7,"[0, 1, 1, 7, 6, 1, 1, 2, 2, 9, 4, 0]",10,0.0,35.0,0.00999999,Optimal
218,j10,22,8,"[0, 2, 1, 6, 7, 2, 1, 1, 3, 8, 7, 0]",10,0.0,37.0,0.0,Optimal
219,j10,22,9,"[0, 2, 1, 5, 8, 1, 1, 1, 2, 7, 5, 0]",10,0.0,29.0,0.0,Optimal
220,j10,23,0,"[0, 7, 1, 6, 5, 2, 6, 3, 3, 7, 9, 0]",10,0.0,34.0,0.00999999,Optimal
221,j10,23,1,"[0, 5, 1, 10, 6, 1, 9, 7, 4, 7, 7, 0]",10,0.0,34.0,0.00999999,Optimal
222,j10,23,2,"[0, 8, 2, 7, 5, 3, 6, 4, 3, 4, 6, 0]",10,0.0,34.0,0.00999999,Optimal
223,j10,23,3,"[0, 4, 1, 7, 4, 1, 11, 6, 4, 4, 5, 0]",10,0.0,34.0,0.00999999,Optimal
224,j10,23,4,"[0, 7, 1, 11, 5, 2, 9, 7, 2, 4, 8, 0]",10,0.0,34.0,0.0,Optimal
225,j10,23,5,"[0, 8, 1, 10, 4, 2, 9, 4, 4, 3, 9, 0]",10,0.0,34.0,0.0,Optimal
226,j10,23,6,"[0, 5, 2, 8, 6, 2, 6, 4, 5, 7, 8, 0]",10,0.0,34.0,0.00999999,Optimal
227,j10,23,7,"[0, 5, 2, 12, 4, 1, 8, 5, 3, 6, 9, 0]",10,0.0,34.0,0.00999999,Optimal
228,j10,23,8,"[0, 6, 1, 12, 4, 1, 7, 4, 5, 3, 5, 0]",10,0.0,34.0,0.0,Optimal
229,j10,23,9,"[0, 8, 2, 12, 6, 1, 9, 6, 2, 6, 9, 0]",10,0.0,34.0,0.0,Optimal
230,j10,24,0,"[0, 2, 1, 1, 3, 7, 2, 1, 1, 5, 5, 0]",10,0.0,33.0,0.00999999,Optimal
231,j10,24,1,"[0, 2, 1, 1, 7, 7, 1, 1, 1, 9, 7, 0]",10,0.0,33.0,0.00999999,Optimal
232,j10,24,2,"[0, 1, 1, 1, 5, 10, 2, 1, 1, 7, 9, 0]",10,0.0,34.0,0.0,Optimal
233,j10,24,3,"[0, 2, 2, 1, 4, 6, 1, 1, 1, 6, 6, 0]",10,0.0,33.0,0.00999999,Optimal
234,j10,24,4,"[0, 2, 2, 1, 4, 7, 1, 1, 1, 9, 6, 0]",10,0.0,33.0,0.00999999,Optimal
235,j10,24,5,"[0, 1, 1, 1, 6, 8, 2, 1, 1, 5, 8, 0]",10,0.0,33.0,0.00999999,Optimal
236,j10,24,6,"[0, 1, 2, 1, 4, 7, 2, 1, 1, 9, 5, 0]",10,0.0,33.0,0.00999999,Optimal
237,j10,24,7,"[0, 2, 1, 1, 5, 10, 1, 1, 1, 8, 6, 0]",10,0.0,33.0,0.0,Optimal
238,j10,24,8,"[0, 1, 1, 1, 7, 7, 2, 1, 1, 7, 7, 0]",10,0.0,33.0,0.0,Optimal
239,j10,24,9,"[0, 2, 1, 1, 4, 9, 2, 1, 1, 9, 8, 0]",10,0.0,33.0,0.0,Optimal
240,j10,25,0,"[0, 11, 1, 6, 1, 1, 7, 9, 2, 1, 2, 0]",10,0.0,35.0,0.00999999,Optimal
241,j10,25,1,"[0, 10, 1, 7, 3, 2, 8, 10, 4, 1, 1, 0]",10,0.0,36.0,0.00999999,Optimal
242,j10,25,2,"[0, 8, 1, 7, 2, 1, 8, 10, 3, 2, 3, 0]",10,0.0,36.0,0.00999999,Optimal
243,j10,25,3,"[0, 6, 1, 4, 2, 2, 11, 12, 3, 2, 1, 0]",10,0.0,41.0,0.0,Optimal
244,j10,25,4,"[0, 10, 1, 4, 1, 1, 11, 9, 4, 2, 1, 0]",10,0.0,38.0,0.00999999,Optimal
245,j10,25,5,"[0, 12, 1, 6, 3, 2, 7, 7, 5, 1, 1, 0]",10,0.0,35.0,0.00999999,Optimal
246,j10,25,6,"[0, 7, 1, 6, 1, 1, 10, 6, 5, 2, 3, 0]",10,0.0,36.0,0.00999999,Optimal
247,j10,25,7,"[0, 6, 1, 7, 2, 2, 8, 8, 3, 1, 3, 0]",10,0.0,36.0,0.0,Optimal
248,j10,25,8,"[0, 7, 1, 6, 3, 2, 11, 10, 5, 2, 2, 0]",10,0.0,40.0,0.00999999,Optimal
249,j10,25,9,"[0, 9, 1, 3, 1, 1, 8, 7, 5, 1, 3, 0]",10,0.0,35.0,0.0100002,Optimal
250,j10,26,0,"[0, 2, 5, 2, 5, 2, 5, 3, 3, 6, 3, 0]",10,,,0.0,Infeasible
251,j10,26,1,"[0, 1, 5, 3, 9, 3, 3, 4, 7, 11, 4, 0]",10,,,0.0,Infeasible
252,j10,26,2,"[0, 1, 5, 2, 7, 1, 4, 2, 4, 7, 5, 0]",10,,,0.0,Infeasible
253,j10,26,3,"[0, 3, 2, 4, 6, 2, 3, 3, 3, 10, 3, 0]",10,,,0.00999999,Infeasible
254,j10,26,4,"[0, 1, 2, 3, 8, 3, 3, 2, 6, 11, 3, 0]",10,,,0.0100002,Infeasible
255,j10,26,5,"[0, 2, 5, 2, 5, 2, 5, 2, 5, 10, 2, 0]",10,,,0.00999999,Infeasible
256,j10,26,6,"[0, 2, 5, 3, 7, 1, 6, 3, 5, 8, 3, 0]",10,,,0.0,Infeasible
257,j10,26,7,"[0, 1, 4, 3, 8, 3, 6, 5, 4, 9, 4, 0]",10,,,0.0,Infeasible
258,j10,26,8,"[0, 1, 2, 4, 7, 2, 5, 2, 5, 6, 2, 0]",10,,,0.0,Infeasible
259,j10,26,9,"[0, 2, 3, 3, 8, 1, 2, 3, 7, 11, 4, 0]",10,,,0.0,Infeasible
260,j10,27,0,"[0, 5, 10, 3, 2, 5, 5, 1, 6, 2, 8, 0]",10,,,0.00999999,Infeasible
261,j10,27,1,"[0, 6, 12, 4, 3, 6, 7, 1, 10, 2, 8, 0]",10,,,0.00999999,Infeasible
262,j10,27,2,"[0, 4, 10, 5, 1, 3, 6, 1, 12, 1, 5, 0]",10,,,0.0,Infeasible
263,j10,27,3,"[0, 3, 11, 4, 2, 2, 9, 1, 7, 1, 4, 0]",10,,,0.0,Infeasible
264,j10,27,4,"[0, 5, 8, 4, 1, 5, 6, 1, 7, 2, 8, 0]",10,,,0.0,Infeasible
265,j10,27,5,"[0, 2, 7, 6, 1, 4, 9, 1, 6, 2, 7, 0]",10,,,0.0,Infeasible
266,j10,27,6,"[0, 3, 8, 3, 1, 3, 7, 1, 8, 2, 4, 0]",10,,,0.0,Infeasible
267,j10,27,7,"[0, 3, 9, 7, 2, 3, 8, 1, 12, 1, 4, 0]",10,,,0.0,Infeasible
268,j10,27,8,"[0, 4, 8, 4, 1, 4, 5, 1, 6, 2, 5, 0]",10,,,0.0,Infeasible
269,j10,27,9,"[0, 3, 11, 6, 1, 2, 9, 1, 11, 1, 6, 0]",10,,,0.0,Infeasible
270,j10,28,0,"[0, 1, 11, 6, 7, 1, 3, 9, 11, 2, 2, 0]",10,0.0,32.0,0.0,Optimal
271,j10,28,1,"[0, 1, 6, 4, 7, 2, 6, 7, 8, 1, 4, 0]",10,0.0,33.0,0.00999999,Optimal
272,j10,28,2,"[0, 1, 10, 6, 7, 3, 6, 11, 12, 1, 6, 0]",10,0.0,37.0,0.00999999,Optimal
273,j10,28,3,"[0, 1, 7, 4, 3, 3, 3, 7, 11, 1, 3, 0]",10,0.0,32.0,0.0,Optimal
274,j10,28,4,"[0, 1, 7, 3, 7, 2, 2, 6, 11, 2, 4, 0]",10,0.0,32.0,0.0,Optimal
275,j10,28,5,"[0, 1, 7, 3, 6, 3, 3, 7, 9, 1, 2, 0]",10,0.0,31.0,0.00999999,Optimal
276,j10,28,6,"[0, 1, 7, 6, 7, 3, 6, 6, 11, 2, 3, 0]",10,0.0,32.0,0.00999999,Optimal
277,j10,28,7,"[0, 1, 8, 3, 7, 2, 4, 8, 7, 1, 3, 0]",10,0.0,32.0,0.00999999,Optimal
278,j10,28,8,"[0, 1, 9, 7, 6, 2, 3, 9, 12, 1, 2, 0]",10,0.0,33.0,0.0,Optimal
279,j10,28,9,"[0, 1, 8, 5, 4, 1, 4, 6, 6, 2, 3, 0]",10,0.0,32.0,0.00999999,Optimal
280,j10,29,0,"[0, 6, 8, 2, 6, 1, 5, 3, 5, 5, 1, 0]",10,0.0,29.0,0.00999999,Optimal
281,j10,29,1,"[0, 4, 8, 6, 6, 1, 4, 2, 7, 9, 1, 0]",10,0.0,34.0,0.0,Optimal
282,j10,29,2,"[0, 6, 8, 4, 9, 1, 3, 4, 7, 9, 1, 0]",10,0.0,34.0,0.00999999,Optimal
283,j10,29,3,"[0, 4, 5, 2, 6, 1, 3, 5, 6, 6, 1, 0]",10,0.0,32.0,0.00999999,Optimal
284,j10,29,4,"[0, 3, 8, 3, 5, 1, 2, 3, 8, 7, 1, 0]",10,0.0,32.0,0.0,Optimal
285,j10,29,5,"[0, 4, 4, 5, 6, 1, 3, 5, 9, 5, 1, 0]",10,0.0,33.0,0.00999999,Optimal
286,j10,29,6,"[0, 4, 7, 6, 7, 1, 2, 2, 8, 6, 1, 0]",10,0.0,32.0,0.00999999,Optimal
287,j10,29,7,"[0, 5, 4, 6, 6, 1, 5, 4, 7, 6, 1, 0]",10,0.0,32.0,0.00999999,Optimal
288,j10,29,8,"[0, 3, 5, 5, 9, 1, 5, 3, 6, 8, 1, 0]",10,0.0,32.0,0.00999999,Optimal
289,j10,29,9,"[0, 3, 4, 4, 7, 1, 5, 5, 6, 8, 1, 0]",10,0.0,32.0,0.0,Optimal
290,j10,30,0,"[0, 11, 2, 1, 2, 3, 1, 9, 11, 5, 4, 0]",10,0.0,29.0,0.00999999,Optimal
291,j10,30,1,"[0, 7, 1, 2, 3, 6, 1, 12, 7, 7, 8, 0]",10,0.0,31.0,0.00999999,Optimal
292,j10,30,2,"[0, 11, 1, 1, 5, 6, 1, 8, 10, 7, 8, 0]",10,,,0.0,Infeasible
293,j10,30,3,"[0, 7, 2, 2, 4, 2, 1, 12, 11, 6, 5, 0]",10,0.0,32.0,0.0,Optimal
294,j10,30,4,"[0, 11, 1, 2, 3, 2, 1, 10, 7, 5, 4, 0]",10,0.0,28.0,0.00999999,Optimal
295,j10,30,5,"[0, 11, 2, 2, 4, 3, 1, 6, 9, 6, 5, 0]",10,0.0,30.0,0.00999999,Optimal
296,j10,30,6,"[0, 9, 1, 1, 3, 5, 1, 10, 8, 9, 4, 0]",10,0.0,31.0,0.0,Optimal
297,j10,30,7,"[0, 11, 2, 2, 4, 2, 1, 10, 7, 7, 6, 0]",10,0.0,31.0,0.0100002,Optimal
298,j10,30,8,"[0, 7, 1, 1, 3, 5, 1, 12, 11, 9, 7, 0]",10,0.0,33.0,0.00999999,Optimal
299,j10,30,9,"[0, 11, 2, 2, 4, 2, 1, 6, 8, 7, 5, 0]",10,0.0,30.0,0.0,Optimal
300,j10,31,0,"[0, 6, 10, 6, 1, 4, 7, 2, 6, 1, 7, 0]",10,,,0.00999999,Infeasible
301,j10,31,1,"[0, 7, 11, 10, 1, 4, 6, 1, 12, 2, 8, 0]",10,,,0.00999999,Infeasible
302,j10,31,2,"[0, 7, 9, 10, 1, 5, 8, 2, 12, 1, 10, 0]",10,,,0.0,Infeasible
303,j10,31,3,"[0, 4, 7, 12, 1, 3, 5, 2, 11, 1, 7, 0]",10,,,0.0,Infeasible
304,j10,31,4,"[0, 4, 6, 10, 1, 4, 4, 1, 11, 2, 8, 0]",10,,,0.0,Infeasible
305,j10,31,5,"[0, 4, 6, 12, 1, 6, 5, 2, 9, 1, 6, 0]",10,,,0.0,Infeasible
306,j10,31,6,"[0, 4, 9, 10, 1, 5, 8, 1, 11, 2, 7, 0]",10,,,0.0,Infeasible
307,j10,31,7,"[0, 5, 6, 10, 1, 4, 6, 3, 7, 1, 7, 0]",10,,,0.0,Infeasible
308,j10,31,8,"[0, 6, 11, 10, 1, 6, 5, 3, 6, 1, 8, 0]",10,,,0.00999999,Infeasible
309,j10,31,9,"[0, 5, 7, 9, 1, 7, 6, 3, 12, 1, 6, 0]",10,,,0.00999999,Infeasible
310,j10,32,0,"[0, 11, 2, 2, 1, 7, 2, 5, 2, 4, 2, 0]",10,,,0.00999999,Infeasible
311,j10,32,1,"[0, 10, 2, 3, 1, 12, 2, 4, 2, 6, 1, 0]",10,,,0.00999999,Infeasible
312,j10,32,2,"[0, 9, 1, 4, 1, 11, 3, 4, 2, 5, 2, 0]",10,0.0,46.0,0.00999999,Optimal
313,j10,32,3,"[0, 6, 1, 3, 2, 7, 2, 4, 3, 5, 1, 0]",10,0.0,46.0,0.0,Optimal
314,j10,32,4,"[0, 10, 2, 2, 1, 11, 3, 3, 2, 7, 1, 0]",10,,,0.0,Infeasible
315,j10,32,5,"[0, 11, 2, 3, 2, 10, 1, 3, 5, 8, 1, 0]",10,,,0.0,Infeasible
316,j10,32,6,"[0, 10, 1, 3, 2, 7, 3, 5, 2, 8, 2, 0]",10,0.0,47.0,0.0,Optimal
317,j10,32,7,"[0, 8, 2, 5, 1, 7, 1, 4, 3, 7, 2, 0]",10,,,0.00999999,Infeasible
318,j10,32,8,"[0, 11, 1, 5, 2, 7, 3, 2, 2, 6, 1, 0]",10,0.0,47.0,0.00999999,Optimal
319,j10,32,9,"[0, 7, 2, 5, 1, 8, 3, 4, 2, 4, 2, 0]",10,,,0.00999999,Infeasible
320,j10,33,0,"[0, 11, 6, 1, 2, 4, 7, 8, 11, 6, 6, 0]",10,0.0,55.0,0.00999999,Optimal
321,j10,33,1,"[0, 7, 7, 1, 5, 8, 12, 6, 8, 10, 12, 0]",10,0.0,73.0,0.0700002,Optimal
322,j10,33,2,"[0, 11, 5, 1, 2, 7, 10, 7, 10, 11, 12, 0]",10,0.0,69.0,0.00999999,Optimal
323,j10,33,3,"[0, 8, 7, 1, 5, 5, 7, 5, 11, 7, 7, 0]",10,0.0,62.0,0.0899999,Optimal
324,j10,33,4,"[0, 11, 4, 1, 3, 4, 10, 6, 6, 6, 11, 0]",10,0.0,56.0,0.00999999,Optimal
325,j10,33,5,"[0, 9, 5, 1, 3, 4, 12, 8, 11, 7, 7, 0]",10,0.0,65.0,0.0599999,Optimal
326,j10,33,6,"[0, 9, 7, 1, 2, 5, 9, 9, 8, 10, 6, 0]",10,0.0,64.0,0.0800002,Optimal
327,j10,33,7,"[0, 11, 6, 1, 3, 6, 6, 9, 7, 8, 8, 0]",10,0.0,58.0,0.00999999,Optimal
328,j10,33,8,"[0, 7, 3, 1, 4, 5, 9, 9, 9, 11, 7, 0]",10,0.0,63.0,0.0799999,Optimal
329,j10,33,9,"[0, 9, 3, 1, 2, 6, 8, 6, 9, 10, 8, 0]",10,0.0,56.0,0.0100002,Optimal
330,j10,34,0,"[0, 8, 2, 4, 6, 9, 4, 2, 7, 9, 1, 0]",10,0.0,46.0,0.04,Optimal
331,j10,34,1,"[0, 9, 4, 5, 7, 10, 6, 2, 9, 9, 1, 0]",10,0.0,53.0,0.05,Optimal
332,j10,34,2,"[0, 7, 2, 6, 9, 7, 5, 5, 12, 5, 1, 0]",10,0.0,52.0,0.0500002,Optimal
333,j10,34,3,"[0, 6, 3, 5, 6, 6, 8, 3, 6, 5, 1, 0]",10,0.0,42.0,0.05,Optimal
334,j10,34,4,"[0, 8, 5, 6, 6, 6, 7, 4, 11, 6, 1, 0]",10,0.0,53.0,0.1,Optimal
335,j10,34,5,"[0, 6, 5, 8, 5, 7, 7, 2, 8, 9, 1, 0]",10,0.0,49.0,0.04,Optimal
336,j10,34,6,"[0, 5, 3, 7, 6, 8, 4, 2, 7, 7, 1, 0]",10,0.0,44.0,0.04,Optimal
337,j10,34,7,"[0, 7, 3, 4, 6, 9, 8, 5, 11, 6, 1, 0]",10,0.0,48.0,0.0899999,Optimal
338,j10,34,8,"[0, 8, 4, 4, 5, 8, 6, 5, 7, 8, 1, 0]",10,0.0,48.0,0.04,Optimal
339,j10,34,9,"[0, 9, 4, 4, 5, 7, 5, 3, 9, 5, 1, 0]",10,0.0,43.0,0.0400002,Optimal
340,j10,35,0,"[0, 6, 1, 1, 4, 2, 8, 2, 1, 6, 5, 0]",10,0.0,35.0,0.04,Optimal
341,j10,35,1,"[0, 4, 1, 1, 8, 3, 6, 1, 1, 10, 7, 0]",10,0.0,41.0,0.04,Optimal
342,j10,35,2,"[0, 7, 1, 1, 6, 1, 7, 1, 1, 7, 6, 0]",10,0.0,38.0,0.0400002,Optimal
343,j10,35,3,"[0, 3, 3, 1, 5, 2, 6, 2, 1, 6, 9, 0]",10,0.0,35.0,0.00999999,Optimal
344,j10,35,4,"[0, 4, 1, 1, 4, 2, 8, 2, 1, 8, 6, 0]",10,0.0,36.0,0.03,Optimal
345,j10,35,5,"[0, 3, 3, 1, 7, 3, 6, 2, 1, 9, 9, 0]",10,0.0,41.0,0.04,Optimal
346,j10,35,6,"[0, 3, 2, 1, 7, 1, 7, 1, 1, 6, 8, 0]",10,0.0,35.0,0.00999999,Optimal
347,j10,35,7,"[0, 4, 3, 1, 4, 1, 6, 2, 1, 8, 7, 0]",10,0.0,34.0,0.03,Optimal
348,j10,35,8,"[0, 4, 1, 1, 5, 3, 9, 2, 1, 11, 6, 0]",10,0.0,42.0,0.04,Optimal
349,j10,35,9,"[0, 6, 3, 1, 4, 1, 7, 1, 1, 7, 8, 0]",10,0.0,36.0,0.04,Optimal
350,j10,36,0,"[0, 6, 6, 6, 3, 9, 4, 1, 4, 1, 1, 0]",10,0.0,49.0,0.04,Optimal
351,j10,36,1,"[0, 7, 3, 8, 6, 11, 6, 1, 6, 1, 1, 0]",10,0.0,51.0,0.0800002,Optimal
352,j10,36,2,"[0, 5, 6, 11, 4, 10, 5, 2, 3, 1, 1, 0]",10,0.0,51.0,0.03,Optimal
353,j10,36,3,"[0, 4, 3, 11, 3, 7, 4, 1, 4, 1, 1, 0]",10,0.0,47.0,0.02,Optimal
354,j10,36,4,"[0, 3, 5, 8, 3, 6, 7, 1, 4, 1, 2, 0]",10,0.0,53.0,0.0400002,Optimal
355,j10,36,5,"[0, 6, 6, 6, 3, 9, 8, 1, 7, 1, 1, 0]",10,0.0,53.0,0.04,Optimal
356,j10,36,6,"[0, 6, 3, 8, 2, 10, 5, 2, 5, 1, 2, 0]",10,0.0,44.0,0.00999999,Optimal
357,j10,36,7,"[0, 5, 3, 6, 3, 9, 8, 2, 4, 1, 2, 0]",10,0.0,43.0,0.00999999,Optimal
358,j10,36,8,"[0, 3, 2, 8, 4, 7, 7, 1, 5, 1, 1, 0]",10,0.0,41.0,0.02,Optimal
359,j10,36,9,"[0, 3, 2, 7, 3, 11, 7, 1, 3, 1, 2, 0]",10,0.0,43.0,0.03,Optimal
360,j10,37,0,"[0, 2, 6, 10, 1, 5, 2, 1, 11, 2, 2, 0]",10,0.0,29.0,0.02,Optimal
361,j10,37,1,"[0, 1, 4, 10, 2, 8, 1, 1, 7, 1, 6, 0]",10,0.0,26.0,0.0,Optimal
362,j10,37,2,"[0, 1, 5, 10, 1, 6, 1, 1, 11, 1, 4, 0]",10,0.0,27.0,0.00999999,Optimal
363,j10,37,3,"[0, 1, 4, 7, 3, 4, 1, 1, 11, 2, 3, 0]",10,0.0,27.0,0.0,Optimal
364,j10,37,4,"[0, 2, 4, 7, 1, 8, 2, 1, 6, 1, 5, 0]",10,0.0,26.0,0.00999999,Optimal
365,j10,37,5,"[0, 2, 5, 7, 1, 7, 1, 1, 11, 2, 3, 0]",10,0.0,30.0,0.03,Optimal
366,j10,37,6,"[0, 2, 7, 6, 2, 7, 1, 1, 8, 1, 2, 0]",10,0.0,29.0,0.00999999,Optimal
367,j10,37,7,"[0, 2, 6, 7, 3, 4, 1, 1, 7, 2, 4, 0]",10,0.0,25.0,0.00999999,Optimal
368,j10,37,8,"[0, 2, 5, 7, 1, 5, 2, 1, 12, 2, 6, 0]",10,0.0,29.0,0.00999999,Optimal
369,j10,37,9,"[0, 2, 4, 9, 3, 4, 1, 1, 8, 1, 3, 0]",10,0.0,25.0,0.00999999,Optimal
370,j10,38,0,"[0, 8, 2, 6, 7, 2, 2, 2, 1, 7, 1, 0]",10,0.0,37.0,0.0400002,Optimal
371,j10,38,1,"[0, 9, 4, 7, 8, 1, 1, 4, 1, 9, 1, 0]",10,0.0,40.0,0.04,Optimal
372,j10,38,2,"[0, 7, 2, 11, 12, 1, 1, 3, 2, 6, 3, 0]",10,0.0,45.0,0.04,Optimal
373,j10,38,3,"[0, 6, 3, 11, 12, 2, 2, 2, 1, 7, 1, 0]",10,0.0,45.0,0.05,Optimal
374,j10,38,4,"[0, 5, 3, 9, 8, 2, 1, 5, 1, 11, 2, 0]",10,0.0,43.0,0.04,Optimal
375,j10,38,5,"[0, 6, 5, 10, 6, 2, 2, 6, 1, 10, 1, 0]",10,0.0,40.0,0.04,Optimal
376,j10,38,6,"[0, 8, 3, 8, 6, 1, 2, 4, 2, 8, 2, 0]",10,0.0,39.0,0.04,Optimal
377,j10,38,7,"[0, 5, 4, 7, 9, 2, 1, 6, 2, 11, 2, 0]",10,0.0,41.0,0.04,Optimal
378,j10,38,8,"[0, 8, 4, 6, 6, 1, 1, 3, 2, 9, 1, 0]",10,0.0,36.0,0.0400002,Optimal
379,j10,38,9,"[0, 7, 4, 6, 6, 2, 2, 3, 2, 11, 1, 0]",10,0.0,37.0,0.00999999,Optimal
380,j10,39,0,"[0, 3, 1, 2, 5, 2, 2, 4, 7, 10, 6, 0]",10,0.0,47.0,0.03,Optimal
381,j10,39,1,"[0, 4, 2, 4, 8, 1, 4, 8, 9, 10, 4, 0]",10,0.0,49.0,0.00999999,Optimal
382,j10,39,2,"[0, 2, 2, 4, 6, 1, 3, 5, 6, 11, 3, 0]",10,0.0,46.0,0.0100002,Optimal
383,j10,39,3,"[0, 3, 2, 4, 5, 2, 2, 8, 7, 6, 2, 0]",10,0.0,43.0,0.00999999,Optimal
384,j10,39,4,"[0, 3, 3, 3, 4, 1, 5, 5, 7, 9, 6, 0]",10,0.0,47.0,0.00999999,Optimal
385,j10,39,5,"[0, 2, 2, 5, 8, 1, 6, 4, 11, 9, 3, 0]",10,0.0,46.0,0.00999999,Optimal
386,j10,39,6,"[0, 4, 1, 2, 5, 2, 4, 6, 7, 6, 3, 0]",10,0.0,44.0,0.0,Optimal
387,j10,39,7,"[0, 5, 3, 5, 8, 2, 3, 7, 6, 6, 4, 0]",10,0.0,46.0,0.00999999,Optimal
388,j10,39,8,"[0, 4, 2, 5, 7, 1, 4, 4, 6, 7, 3, 0]",10,0.0,44.0,0.0,Optimal
389,j10,39,9,"[0, 3, 1, 2, 8, 2, 4, 8, 9, 11, 5, 0]",10,0.0,52.0,0.05,Optimal
390,j10,40,0,"[0, 5, 2, 3, 7, 1, 5, 2, 4, 2, 10, 0]",10,,,0.0,Infeasible
391,j10,40,1,"[0, 6, 4, 4, 8, 1, 6, 4, 8, 2, 10, 0]",10,,,0.0,Infeasible
392,j10,40,2,"[0, 4, 2, 5, 10, 1, 3, 3, 4, 1, 11, 0]",10,,,0.0,Infeasible
393,j10,40,3,"[0, 3, 3, 4, 7, 1, 2, 6, 5, 1, 6, 0]",10,,,0.0,Infeasible
394,j10,40,4,"[0, 5, 5, 5, 7, 1, 2, 5, 5, 2, 9, 0]",10,,,0.0,Infeasible
395,j10,40,5,"[0, 6, 2, 4, 9, 1, 6, 4, 8, 1, 11, 0]",10,,,0.0,Infeasible
396,j10,40,6,"[0, 5, 3, 5, 6, 1, 6, 3, 6, 2, 8, 0]",10,,,0.0,Infeasible
397,j10,40,7,"[0, 3, 2, 4, 9, 1, 6, 5, 5, 2, 12, 0]",10,,,0.0,Infeasible
398,j10,40,8,"[0, 2, 2, 5, 8, 1, 3, 5, 8, 1, 12, 0]",10,,,0.00999999,Infeasible
399,j10,40,9,"[0, 2, 2, 4, 7, 1, 5, 2, 4, 2, 11, 0]",10,,,0.00999999,Infeasible
400,j10,41,0,"[0, 5, 8, 1, 2, 5, 11, 2, 2, 3, 9, 0]",10,0.0,41.0,0.03,Optimal
401,j10,41,1,"[0, 6, 5, 1, 1, 4, 11, 4, 2, 5, 9, 0]",10,0.0,44.0,0.03,Optimal
402,j10,41,2,"[0, 4, 8, 2, 3, 4, 10, 3, 3, 5, 5, 0]",10,0.0,42.0,0.03,Optimal
403,j10,41,3,"[0, 3, 5, 2, 2, 4, 7, 3, 2, 2, 6, 0]",10,0.0,38.0,0.03,Optimal
404,j10,41,4,"[0, 2, 4, 2, 3, 3, 6, 5, 4, 3, 6, 0]",10,,,0.0,Infeasible
405,j10,41,5,"[0, 3, 7, 1, 1, 3, 9, 6, 4, 2, 5, 0]",10,,,0.0,Infeasible
406,j10,41,6,"[0, 5, 5, 1, 1, 2, 7, 4, 5, 5, 7, 0]",10,,,0.0,Infeasible
407,j10,41,7,"[0, 3, 4, 1, 2, 5, 12, 6, 5, 3, 6, 0]",10,,,0.0,Infeasible
408,j10,41,8,"[0, 5, 4, 1, 3, 4, 7, 5, 2, 4, 5, 0]",10,0.0,40.0,0.03,Optimal
409,j10,41,9,"[0, 2, 5, 2, 2, 5, 6, 2, 3, 3, 9, 0]",10,0.0,36.0,0.00999999,Optimal
410,j10,42,0,"[0, 7, 10, 1, 1, 2, 2, 2, 2, 6, 1, 0]",10,0.0,34.0,0.00999999,Optimal
411,j10,42,1,"[0, 5, 10, 2, 1, 1, 3, 2, 4, 10, 1, 0]",10,,,0.00999999,Infeasible
412,j10,42,2,"[0, 6, 10, 1, 1, 1, 1, 2, 4, 10, 1, 0]",10,0.0,37.0,0.00999999,Optimal
413,j10,42,3,"[0, 5, 7, 3, 1, 1, 3, 2, 3, 7, 1, 0]",10,,,0.00999999,Infeasible
414,j10,42,4,"[0, 5, 7, 1, 1, 1, 2, 1, 2, 11, 1, 0]",10,0.0,36.0,0.0,Optimal
415,j10,42,5,"[0, 7, 8, 2, 1, 1, 3, 3, 3, 7, 1, 0]",10,,,0.0,Infeasible
416,j10,42,6,"[0, 7, 10, 1, 1, 2, 1, 3, 6, 6, 1, 0]",10,0.0,34.0,0.00999999,Optimal
417,j10,42,7,"[0, 7, 7, 3, 1, 2, 1, 1, 3, 8, 1, 0]",10,0.0,33.0,0.00999999,Optimal
418,j10,42,8,"[0, 6, 7, 1, 1, 1, 2, 3, 6, 9, 1, 0]",10,0.0,35.0,0.0,Optimal
419,j10,42,9,"[0, 5, 9, 3, 1, 1, 1, 3, 4, 7, 1, 0]",10,0.0,36.0,0.00999999,Optimal
420,j10,43,0,"[0, 11, 1, 1, 5, 3, 9, 2, 1, 3, 7, 0]",10,0.0,26.0,0.00999999,Optimal
421,j10,43,1,"[0, 11, 1, 1, 6, 4, 10, 4, 1, 5, 7, 0]",10,0.0,30.0,0.00999999,Optimal
