instance_id,method,real_durations,rel_regret
46,proactive,"[0, 1, 4, 1, 4, 7, 8, 4, 3, 4, 4, 5, 12, 4, 2, 4, 2, 2, 2, 8, 4, 3, 7, 4, 10, 5, 1, 1, 3, 1, 7, 0]",27.906976744186046
47,proactive,"[0, 10, 1, 1, 1, 3, 2, 9, 2, 2, 1, 5, 1, 7, 1, 1, 6, 11, 6, 8, 2, 1, 3, 4, 3, 1, 6, 1, 2, 5, 5, 0]",9.090909090909092
47,proactive,"[0, 10, 2, 2, 2, 3, 2, 7, 2, 2, 2, 9, 1, 6, 1, 1, 8, 6, 3, 7, 1, 1, 4, 3, 2, 2, 7, 1, 2, 3, 3, 0]",9.30232558139535
47,proactive,"[0, 7, 1, 2, 2, 5, 2, 11, 1, 2, 2, 9, 1, 6, 1, 2, 9, 12, 5, 6, 1, 1, 4, 2, 3, 1, 6, 1, 2, 3, 4, 0]",8.88888888888889
47,proactive,"[0, 7, 2, 2, 2, 7, 1, 9, 1, 1, 2, 6, 1, 7, 1, 1, 7, 11, 2, 11, 2, 2, 4, 4, 1, 2, 4, 1, 1, 4, 3, 0]",9.090909090909092
47,proactive,"[0, 9, 1, 1, 3, 7, 1, 6, 2, 1, 1, 5, 1, 8, 1, 2, 9, 9, 4, 7, 2, 1, 4, 5, 1, 1, 4, 1, 2, 4, 3, 0]",9.30232558139535
47,reactive,"[0, 8, 1, 2, 2, 7, 1, 9, 1, 2, 1, 7, 1, 5, 1, 1, 6, 9, 2, 7, 1, 1, 5, 2, 3, 2, 5, 1, 2, 4, 4, 0]",6.976744186046512
48,proactive,"[0, 5, 12, 2, 1, 2, 6, 3, 3, 3, 2, 10, 11, 1, 10, 7, 9, 7, 2, 6, 4, 6, 3, 11, 6, 3, 6, 6, 7, 6, 1, 0]",0.0
48,proactive,"[0, 6, 12, 2, 3, 6, 7, 3, 2, 3, 6, 6, 11, 2, 6, 6, 7, 6, 1, 3, 5, 3, 2, 11, 5, 2, 4, 6, 6, 5, 1, 0]",0.0
48,proactive,"[0, 6, 6, 1, 1, 6, 5, 5, 2, 5, 4, 9, 9, 1, 10, 6, 7, 5, 1, 5, 5, 3, 3, 11, 6, 1, 3, 5, 7, 5, 1, 0]",0.0
48,proactive,"[0, 6, 9, 1, 1, 2, 7, 4, 4, 5, 6, 7, 10, 2, 9, 8, 10, 4, 2, 6, 5, 6, 1, 9, 4, 1, 3, 7, 4, 5, 1, 0]",0.0
48,proactive,"[0, 7, 9, 2, 3, 5, 5, 5, 4, 3, 6, 9, 8, 1, 9, 6, 10, 7, 2, 2, 5, 4, 1, 8, 5, 1, 4, 7, 8, 7, 1, 0]",0.0
