instance_folder,instance_id,method,time_limit_pi,time_limit_cp_stnu,obj,obj_pi,rel_regret,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online
ubo100,79,STNU,60,60,inf,474.0,100.0,False,True,"[0, 5, 5, 5, 3, 2, 1, 6, 4, 11, 1, 5, 2, 7, 9, 3, 9, 2, 3, 10, 4, 11, 3, 3, 2, 4, 6, 2, 1, 3, 1, 3, 8, 12, 8, 1, 7, 8, 1, 1, 1, 2, 10, 8, 2, 9, 1, 3, 4, 1, 1, 11, 10, 5, 2, 8, 7, 2, 9, 2, 1, 5, 2, 3, 2, 8, 6, 6, 7, 7, 10, 9, 11, 8, 7, 5, 3, 5, 1, 8, 5, 6, 2, 4, 6, 5, 6, 6, 10, 7, 5, 11, 3, 9, 9, 1, 11, 6, 6, 2, 2, 0]",,3.191681146621704,0.0
ubo100,80,STNU,60,60,inf,496.0,100.0,False,True,"[0, 5, 6, 8, 1, 1, 1, 6, 5, 10, 8, 2, 1, 7, 10, 4, 7, 2, 3, 6, 7, 1, 6, 8, 2, 3, 6, 1, 2, 4, 5, 4, 2, 5, 10, 5, 5, 8, 4, 5, 4, 7, 2, 1, 11, 4, 1, 6, 9, 1, 1, 6, 4, 1, 10, 5, 8, 6, 5, 6, 2, 3, 7, 6, 2, 4, 1, 5, 4, 4, 5, 1, 2, 1, 1, 6, 9, 4, 1, 2, 8, 1, 6, 8, 2, 5, 6, 2, 8, 8, 3, 3, 8, 3, 2, 1, 1, 9, 4, 3, 6, 0]",,3.1930160522460938,0.0
ubo100,81,STNU,60,60,inf,450.0,100.0,False,True,"[0, 8, 2, 12, 10, 2, 10, 9, 1, 2, 11, 6, 6, 5, 2, 3, 6, 6, 7, 1, 3, 5, 9, 2, 6, 7, 2, 3, 5, 2, 7, 11, 7, 6, 1, 6, 5, 1, 1, 8, 1, 5, 7, 5, 1, 10, 9, 2, 3, 8, 6, 3, 7, 1, 6, 5, 7, 2, 2, 5, 8, 5, 4, 8, 6, 12, 6, 1, 6, 3, 2, 1, 5, 1, 4, 9, 11, 3, 3, 2, 3, 7, 4, 7, 6, 1, 5, 2, 3, 2, 1, 9, 1, 10, 2, 5, 1, 11, 2, 3, 4, 0]",,2.8519537448883057,0.0
ubo100,82,STNU,60,60,inf,558.0,100.0,False,True,"[0, 2, 11, 1, 4, 1, 9, 1, 6, 8, 7, 7, 6, 7, 5, 1, 7, 8, 2, 11, 2, 4, 5, 6, 9, 7, 9, 1, 2, 5, 5, 1, 4, 4, 2, 8, 8, 5, 9, 4, 1, 3, 2, 5, 5, 4, 1, 7, 7, 5, 2, 5, 9, 2, 6, 1, 7, 2, 3, 8, 6, 12, 4, 7, 5, 6, 1, 4, 9, 9, 3, 6, 3, 3, 1, 11, 4, 1, 1, 4, 8, 9, 1, 5, 9, 8, 1, 12, 11, 10, 4, 9, 5, 6, 3, 11, 9, 6, 6, 6, 3, 0]",,4.686769962310791,0.0
ubo100,83,STNU,60,60,inf,244.0,100.0,False,True,"[0, 3, 11, 1, 2, 12, 5, 8, 2, 3, 7, 1, 9, 6, 1, 3, 1, 6, 3, 7, 5, 4, 1, 2, 1, 3, 8, 6, 11, 3, 3, 4, 1, 1, 8, 1, 10, 5, 1, 6, 12, 8, 6, 1, 1, 7, 2, 5, 8, 1, 2, 5, 6, 9, 3, 9, 1, 3, 8, 5, 2, 8, 5, 1, 4, 1, 6, 5, 9, 6, 3, 10, 2, 1, 3, 7, 3, 10, 7, 4, 3, 2, 11, 1, 6, 2, 4, 7, 1, 2, 7, 3, 8, 6, 10, 2, 5, 1, 1, 1, 2, 0]",,3.058385133743286,0.0
ubo100,84,STNU,60,60,inf,238.0,100.0,False,True,"[0, 1, 1, 7, 8, 3, 3, 2, 6, 7, 1, 3, 1, 1, 8, 1, 3, 11, 7, 7, 7, 2, 6, 3, 5, 1, 1, 1, 4, 4, 8, 2, 7, 4, 4, 10, 9, 8, 4, 5, 1, 5, 5, 1, 3, 3, 6, 9, 1, 3, 4, 9, 3, 2, 2, 1, 2, 1, 5, 3, 1, 8, 5, 4, 12, 7, 1, 6, 7, 6, 2, 5, 5, 2, 10, 5, 8, 3, 1, 7, 8, 11, 1, 5, 8, 1, 3, 6, 11, 2, 3, 6, 5, 3, 6, 2, 8, 8, 1, 1, 3, 0]",,2.9892008304595947,0.0
ubo100,85,STNU,60,60,inf,492.0,100.0,False,True,"[0, 8, 4, 6, 5, 1, 2, 1, 8, 8, 7, 9, 8, 3, 6, 7, 2, 7, 6, 3, 4, 9, 2, 1, 1, 1, 6, 3, 9, 4, 1, 3, 2, 1, 4, 2, 3, 2, 5, 6, 7, 1, 3, 2, 5, 2, 4, 3, 2, 7, 2, 2, 4, 2, 6, 1, 10, 7, 5, 9, 4, 8, 9, 2, 1, 3, 3, 6, 2, 2, 7, 5, 9, 7, 9, 1, 10, 10, 7, 3, 10, 8, 1, 5, 4, 5, 6, 5, 1, 1, 3, 2, 5, 1, 6, 5, 4, 5, 5, 3, 4, 0]",,2.3665640354156494,0.0
ubo100,86,STNU,60,60,inf,526.0,100.0,False,True,"[0, 1, 11, 5, 1, 1, 6, 4, 6, 5, 10, 8, 7, 2, 8, 1, 8, 6, 1, 7, 1, 2, 9, 5, 5, 10, 6, 5, 1, 6, 3, 9, 8, 1, 10, 9, 1, 2, 1, 11, 7, 1, 8, 9, 1, 5, 6, 6, 9, 2, 2, 1, 2, 8, 1, 4, 7, 5, 7, 1, 9, 6, 4, 5, 1, 4, 4, 2, 6, 1, 1, 2, 1, 5, 8, 2, 3, 4, 8, 3, 1, 3, 2, 1, 2, 3, 9, 8, 2, 1, 10, 4, 5, 6, 6, 11, 6, 2, 6, 1, 5, 0]",,2.815643787384033,0.0
ubo100,87,STNU,60,60,inf,356.0,100.0,False,True,"[0, 9, 3, 8, 11, 1, 8, 1, 3, 11, 7, 3, 9, 6, 1, 1, 2, 8, 3, 2, 4, 4, 6, 1, 4, 1, 2, 1, 6, 3, 6, 11, 6, 11, 9, 6, 7, 2, 6, 1, 3, 6, 9, 3, 4, 5, 3, 3, 1, 5, 4, 3, 6, 8, 7, 3, 2, 6, 2, 2, 6, 1, 7, 4, 2, 1, 4, 1, 1, 11, 1, 1, 1, 1, 1, 3, 6, 2, 1, 12, 5, 11, 4, 3, 1, 1, 3, 7, 8, 1, 2, 6, 6, 7, 6, 5, 6, 1, 10, 1, 12, 0]",,3.1477808952331543,0.0
ubo100,88,STNU,60,60,inf,398.0,100.0,False,True,"[0, 4, 12, 1, 1, 2, 1, 5, 11, 4, 6, 1, 4, 1, 8, 7, 6, 6, 1, 1, 10, 6, 1, 4, 7, 7, 1, 5, 3, 1, 2, 2, 8, 10, 5, 9, 1, 2, 8, 1, 6, 8, 10, 2, 3, 1, 10, 9, 7, 2, 1, 6, 5, 2, 3, 8, 3, 4, 8, 6, 1, 2, 4, 2, 1, 7, 1, 4, 2, 5, 3, 1, 6, 2, 4, 4, 7, 1, 7, 3, 4, 4, 5, 6, 2, 7, 5, 8, 5, 5, 6, 3, 2, 2, 1, 1, 11, 8, 7, 6, 1, 0]",,2.75607967376709,0.0
ubo100,89,STNU,60,60,inf,372.0,100.0,False,True,"[0, 4, 9, 2, 4, 7, 1, 8, 8, 2, 6, 9, 5, 2, 1, 11, 1, 3, 4, 2, 9, 6, 7, 10, 1, 6, 4, 2, 9, 6, 4, 7, 7, 9, 4, 1, 6, 3, 1, 4, 7, 8, 1, 3, 3, 2, 3, 6, 6, 4, 1, 9, 4, 5, 3, 5, 2, 11, 1, 4, 1, 12, 1, 1, 3, 2, 3, 8, 6, 7, 5, 5, 3, 2, 1, 4, 1, 7, 11, 7, 5, 10, 9, 2, 10, 2, 3, 7, 9, 2, 1, 1, 3, 10, 1, 3, 7, 7, 1, 8, 2, 0]",,2.3086259365081787,0.0
ubo100,90,STNU,60,60,inf,474.0,100.0,False,True,"[0, 10, 6, 1, 6, 1, 2, 7, 10, 2, 8, 6, 10, 4, 5, 4, 1, 2, 1, 7, 1, 2, 5, 4, 2, 5, 1, 4, 6, 1, 10, 9, 1, 1, 2, 2, 8, 1, 7, 1, 1, 1, 4, 9, 1, 1, 6, 7, 1, 8, 5, 12, 9, 4, 1, 4, 1, 2, 5, 5, 1, 6, 4, 8, 1, 1, 8, 3, 11, 2, 2, 6, 2, 1, 5, 4, 3, 7, 1, 7, 3, 10, 1, 2, 9, 2, 6, 6, 1, 5, 1, 3, 10, 1, 7, 5, 1, 7, 3, 3, 12, 0]",,2.356194019317627,0.0
