instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04793691635131836,0.46455883979797363,robust,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.047430992126464844,0.502575159072876,robust,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04820418357849121,0.46550464630126953,robust,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04770207405090332,0.46423792839050293,robust,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.0477290153503418,0.4599928855895996,robust,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04865694046020508,0.473268985748291,robust,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 9, 12, 5, 11, 7, 2, 2, 2, 1, 3, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04739093780517578,0.46766018867492676,robust,"[0, 9, 12, 5, 11, 7, 2, 2, 2, 1, 3, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 6, 6, 4, 8, 4, 1, 3, 1, 1, 3, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04819989204406738,0.4626791477203369,robust,"[0, 6, 6, 4, 8, 4, 1, 3, 1, 1, 3, 0]"
j10,9,57.0,reactive_robust,2,30,1,True,"[0, 5, 10, 1, 7, 8, 3, 5, 7, 7, 5, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]",0.10259294509887695,0.4864487648010254,robust,"[0, 5, 10, 1, 7, 8, 3, 5, 7, 7, 5, 0]"
j10,9,57.0,reactive_robust,2,30,1,True,"[0, 6, 12, 2, 8, 9, 5, 9, 9, 7, 4, 0]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]","[0, 3, 10, 0, 3, 15, 39, 27, 47, 31, 25, 57]",0.07846879959106445,0.49053382873535156,robust,"[0, 6, 12, 2, 8, 9, 5, 9, 9, 7, 4, 0]"
