,instance_folder,instance_id,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
15,ubo100,2,5,"[0, 7, 2, 5, 1, 9, 2, 1, 5, 4, 7, 5, 5, 5, 6, 4, 12, 7, 5, 6, 8, 2, 7, 4, 6, 1, 2, 2, 8, 7, 1, 2, 1, 7, 1, 5, 9, 8, 8, 1, 6, 5, 2, 4, 1, 4, 5, 3, 1, 1, 7, 1, 1, 4, 7, 11, 5, 4, 1, 9, 2, 5, 5, 9, 9, 1, 1, 11, 8, 4, 1, 1, 2, 8, 1, 8, 12, 4, 1, 4, 8, 3, 7, 2, 7, 5, 1, 3, 1, 2, 2, 11, 12, 6, 4, 5, 5, 3, 7, 12, 5, 0]",10,0.00999999,Infeasible,,
16,ubo100,2,6,"[0, 8, 5, 8, 1, 6, 2, 2, 4, 2, 3, 6, 4, 8, 9, 4, 6, 6, 6, 10, 11, 1, 10, 4, 9, 1, 3, 1, 5, 9, 1, 6, 1, 6, 1, 5, 9, 6, 8, 1, 6, 3, 4, 4, 2, 7, 6, 4, 1, 1, 7, 2, 1, 3, 6, 10, 7, 5, 3, 9, 3, 3, 3, 9, 8, 1, 1, 6, 9, 6, 2, 2, 2, 9, 2, 6, 8, 5, 1, 3, 7, 6, 7, 1, 8, 4, 1, 5, 1, 2, 1, 6, 7, 8, 3, 2, 2, 3, 6, 10, 8, 0]",10,10.01,Feasible,0.238202,445.0
17,ubo100,2,7,"[0, 7, 2, 6, 1, 5, 1, 2, 6, 4, 7, 7, 2, 6, 6, 5, 9, 4, 8, 10, 10, 2, 6, 3, 6, 3, 2, 1, 6, 10, 1, 4, 1, 7, 1, 5, 11, 8, 8, 1, 7, 4, 3, 5, 2, 5, 9, 4, 2, 2, 9, 2, 1, 3, 5, 8, 9, 7, 3, 9, 5, 5, 4, 9, 5, 1, 1, 6, 6, 3, 2, 3, 1, 9, 1, 6, 6, 2, 1, 2, 7, 3, 6, 2, 8, 6, 1, 3, 1, 3, 2, 6, 12, 8, 5, 3, 3, 2, 4, 7, 5, 0]",10,0.00999999,Infeasible,,
18,ubo100,2,8,"[0, 8, 5, 8, 1, 8, 1, 2, 6, 5, 6, 4, 4, 6, 5, 4, 8, 4, 4, 7, 10, 1, 9, 3, 10, 1, 1, 1, 6, 6, 1, 6, 1, 4, 1, 9, 6, 8, 7, 1, 5, 4, 5, 4, 2, 7, 6, 5, 2, 2, 7, 2, 1, 4, 4, 10, 9, 6, 3, 10, 2, 2, 4, 9, 9, 1, 1, 10, 8, 4, 1, 3, 2, 7, 1, 9, 12, 5, 1, 3, 6, 7, 5, 2, 6, 3, 1, 6, 1, 3, 2, 10, 10, 7, 5, 4, 3, 4, 7, 10, 5, 0]",10,0.00999999,Infeasible,,
19,ubo100,2,9,"[0, 8, 3, 6, 1, 9, 2, 2, 4, 5, 7, 4, 2, 5, 7, 2, 8, 7, 8, 7, 6, 2, 10, 3, 9, 3, 1, 2, 6, 11, 1, 3, 1, 4, 1, 6, 8, 10, 4, 1, 5, 3, 2, 4, 2, 6, 5, 2, 3, 2, 8, 3, 1, 3, 4, 12, 5, 6, 3, 8, 2, 5, 3, 11, 6, 1, 2, 9, 7, 4, 2, 3, 2, 11, 2, 8, 12, 6, 1, 5, 7, 7, 8, 2, 5, 4, 1, 4, 1, 2, 3, 7, 10, 6, 6, 5, 4, 2, 8, 6, 8, 0]",10,0.00999999,Infeasible,,
20,ubo100,3,0,"[0, 1, 11, 1, 5, 4, 7, 11, 6, 1, 2, 1, 8, 3, 5, 1, 4, 1, 1, 1, 7, 6, 8, 9, 2, 8, 1, 6, 6, 5, 6, 3, 1, 5, 2, 5, 6, 1, 1, 8, 3, 3, 4, 2, 2, 3, 5, 1, 6, 4, 3, 2, 2, 7, 1, 6, 2, 8, 1, 1, 1, 10, 5, 8, 7, 4, 1, 5, 10, 4, 4, 7, 5, 4, 6, 9, 2, 1, 7, 9, 11, 2, 5, 4, 1, 2, 4, 8, 1, 2, 1, 8, 1, 10, 5, 6, 6, 1, 6, 4, 1, 0]",10,10.0,Feasible,0.383481,339.0
21,ubo100,3,1,"[0, 1, 11, 1, 5, 7, 6, 10, 9, 2, 2, 2, 4, 5, 7, 2, 6, 1, 3, 1, 8, 6, 7, 5, 1, 8, 1, 7, 9, 3, 7, 1, 1, 6, 1, 8, 5, 1, 1, 5, 4, 7, 5, 1, 1, 2, 6, 1, 10, 2, 3, 1, 1, 6, 2, 8, 1, 7, 2, 1, 2, 6, 6, 7, 10, 4, 1, 5, 12, 4, 4, 6, 8, 6, 5, 11, 1, 2, 3, 7, 9, 2, 3, 4, 2, 6, 2, 9, 1, 3, 1, 5, 1, 9, 3, 9, 7, 1, 7, 7, 1, 0]",10,10.0,Unknown,,
22,ubo100,3,2,"[0, 1, 11, 1, 5, 6, 5, 7, 11, 1, 1, 2, 4, 6, 5, 2, 5, 1, 1, 1, 6, 2, 11, 8, 2, 11, 2, 6, 7, 2, 9, 1, 1, 4, 2, 8, 7, 1, 1, 6, 2, 6, 4, 1, 1, 2, 6, 1, 7, 2, 1, 2, 1, 7, 3, 10, 1, 8, 1, 1, 2, 9, 8, 7, 9, 4, 1, 8, 11, 7, 5, 7, 8, 8, 5, 9, 2, 1, 6, 11, 12, 1, 5, 5, 2, 3, 5, 6, 1, 3, 1, 7, 1, 8, 3, 8, 12, 1, 6, 7, 1, 0]",10,0.00999999,Infeasible,,
23,ubo100,3,3,"[0, 1, 6, 1, 9, 4, 7, 7, 10, 3, 1, 2, 6, 3, 3, 1, 4, 1, 3, 1, 8, 3, 12, 5, 1, 6, 2, 5, 9, 5, 8, 1, 1, 8, 2, 4, 5, 1, 1, 8, 4, 4, 8, 2, 1, 2, 6, 1, 12, 3, 1, 2, 1, 9, 3, 10, 1, 5, 2, 1, 1, 10, 8, 9, 8, 4, 1, 8, 6, 5, 3, 8, 6, 4, 6, 10, 2, 2, 6, 7, 8, 2, 4, 2, 1, 6, 4, 6, 1, 3, 1, 7, 1, 10, 6, 10, 12, 1, 8, 3, 1, 0]",10,0.0,Infeasible,,
24,ubo100,3,4,"[0, 1, 11, 3, 9, 5, 6, 10, 7, 3, 2, 2, 5, 3, 4, 1, 6, 1, 1, 1, 6, 4, 9, 6, 1, 6, 1, 8, 7, 2, 7, 2, 1, 5, 1, 8, 5, 1, 1, 8, 4, 6, 5, 2, 1, 1, 4, 1, 8, 3, 3, 2, 2, 6, 2, 6, 2, 7, 1, 1, 1, 9, 7, 7, 8, 2, 1, 7, 6, 7, 3, 5, 6, 7, 5, 10, 2, 2, 6, 9, 6, 1, 5, 3, 1, 4, 2, 12, 1, 2, 1, 9, 1, 8, 6, 10, 11, 1, 9, 5, 1, 0]",10,0.0,Infeasible,,
25,ubo100,3,5,"[0, 1, 12, 2, 7, 3, 7, 11, 9, 3, 1, 1, 4, 2, 3, 1, 4, 1, 1, 1, 4, 6, 7, 7, 2, 8, 1, 6, 8, 3, 7, 2, 1, 5, 1, 8, 6, 1, 1, 6, 3, 4, 6, 1, 1, 2, 7, 1, 10, 3, 2, 1, 1, 6, 3, 9, 1, 9, 2, 1, 1, 10, 7, 9, 6, 2, 1, 9, 8, 5, 6, 7, 7, 4, 5, 10, 2, 1, 6, 9, 10, 1, 4, 5, 2, 5, 3, 7, 1, 1, 1, 9, 1, 9, 5, 8, 8, 1, 7, 5, 1, 0]",10,0.00999999,Infeasible,,
26,ubo100,3,6,"[0, 1, 6, 3, 6, 5, 7, 11, 6, 1, 2, 2, 5, 3, 6, 2, 5, 1, 3, 1, 5, 5, 9, 8, 1, 7, 1, 9, 5, 3, 11, 3, 1, 8, 1, 6, 5, 3, 1, 7, 3, 5, 8, 2, 1, 1, 6, 1, 9, 2, 3, 1, 2, 9, 1, 9, 1, 8, 1, 1, 1, 9, 5, 8, 7, 4, 1, 9, 10, 5, 4, 9, 6, 5, 7, 9, 2, 2, 6, 9, 12, 2, 5, 2, 1, 5, 5, 11, 1, 3, 1, 5, 1, 8, 6, 11, 7, 1, 8, 5, 1, 0]",10,0.00999999,Infeasible,,
27,ubo100,3,7,"[0, 1, 12, 2, 8, 5, 6, 6, 10, 1, 2, 1, 4, 2, 4, 1, 6, 1, 3, 1, 8, 4, 6, 6, 1, 6, 2, 7, 9, 5, 6, 3, 1, 6, 2, 7, 8, 2, 1, 8, 2, 7, 4, 2, 1, 3, 5, 1, 8, 5, 3, 1, 2, 11, 3, 8, 1, 5, 2, 1, 1, 11, 9, 9, 7, 3, 1, 6, 7, 7, 5, 9, 5, 5, 6, 8, 1, 1, 6, 8, 9, 2, 5, 4, 2, 2, 4, 6, 1, 2, 1, 5, 1, 11, 3, 9, 10, 1, 5, 3, 1, 0]",10,0.0,Infeasible,,
28,ubo100,3,8,"[0, 1, 11, 1, 5, 4, 4, 11, 7, 3, 2, 3, 8, 2, 4, 2, 2, 1, 3, 1, 7, 4, 7, 6, 1, 6, 2, 6, 8, 5, 9, 2, 1, 7, 1, 6, 8, 1, 1, 6, 4, 3, 6, 3, 1, 2, 4, 1, 7, 2, 3, 2, 2, 10, 1, 6, 1, 7, 1, 1, 1, 10, 6, 9, 6, 4, 1, 8, 8, 4, 5, 6, 5, 6, 5, 10, 1, 1, 5, 10, 6, 1, 4, 5, 1, 6, 5, 11, 1, 2, 1, 5, 1, 9, 4, 8, 9, 1, 8, 4, 1, 0]",10,10.0,Unknown,,
29,ubo100,3,9,"[0, 1, 6, 1, 5, 4, 5, 11, 9, 2, 2, 1, 8, 4, 5, 1, 4, 1, 1, 1, 5, 5, 7, 6, 1, 7, 1, 9, 5, 2, 7, 3, 1, 4, 1, 8, 9, 3, 1, 5, 2, 4, 8, 2, 2, 3, 4, 1, 8, 5, 2, 2, 2, 7, 3, 8, 1, 5, 1, 1, 2, 11, 5, 9, 8, 5, 1, 7, 11, 3, 6, 7, 7, 5, 5, 11, 2, 1, 5, 8, 8, 1, 5, 3, 2, 3, 3, 12, 1, 3, 1, 7, 1, 7, 4, 8, 11, 1, 7, 7, 1, 0]",10,0.0,Infeasible,,
30,ubo100,4,0,"[0, 8, 1, 3, 5, 8, 5, 1, 7, 10, 2, 1, 6, 8, 2, 7, 9, 5, 10, 3, 10, 2, 7, 10, 7, 6, 5, 1, 5, 5, 6, 1, 1, 2, 1, 10, 3, 4, 1, 2, 8, 2, 5, 2, 1, 6, 1, 4, 5, 1, 1, 2, 4, 7, 5, 10, 3, 3, 9, 10, 8, 6, 3, 3, 5, 3, 5, 1, 2, 10, 7, 1, 3, 5, 3, 7, 6, 6, 9, 11, 6, 5, 6, 9, 2, 1, 1, 1, 3, 5, 6, 7, 2, 1, 5, 1, 3, 2, 4, 2, 1, 0]",10,10.0,Feasible,0.282051,351.0
31,ubo100,4,1,"[0, 8, 1, 3, 8, 7, 9, 2, 9, 11, 1, 2, 9, 9, 2, 9, 9, 3, 6, 1, 8, 1, 7, 10, 7, 6, 5, 1, 6, 8, 9, 1, 1, 1, 1, 7, 4, 8, 1, 3, 5, 1, 6, 2, 1, 8, 1, 2, 2, 1, 1, 2, 5, 8, 2, 7, 5, 4, 8, 6, 12, 3, 5, 2, 2, 3, 5, 1, 3, 11, 10, 1, 3, 2, 2, 6, 7, 5, 7, 9, 3, 3, 9, 10, 5, 1, 1, 1, 2, 3, 8, 4, 5, 2, 7, 1, 7, 2, 3, 2, 1, 0]",10,10.0,Feasible,0.296296,351.0
32,ubo100,4,2,"[0, 5, 2, 6, 5, 6, 5, 3, 11, 6, 1, 1, 8, 10, 4, 5, 8, 5, 11, 2, 7, 1, 9, 9, 6, 5, 9, 1, 6, 8, 7, 1, 1, 1, 2, 9, 2, 4, 1, 6, 7, 2, 4, 1, 1, 10, 1, 5, 2, 1, 1, 2, 5, 10, 6, 12, 6, 4, 9, 9, 9, 4, 6, 4, 5, 6, 6, 1, 4, 10, 10, 1, 1, 5, 1, 9, 11, 6, 6, 8, 4, 4, 5, 8, 3, 1, 1, 1, 1, 7, 9, 5, 5, 2, 6, 1, 7, 1, 4, 1, 1, 0]",10,10.0,Feasible,0.271233,365.0
33,ubo100,4,3,"[0, 6, 1, 3, 4, 7, 9, 2, 6, 6, 2, 1, 9, 9, 5, 7, 8, 2, 11, 3, 10, 2, 5, 6, 6, 9, 6, 1, 8, 5, 7, 1, 1, 2, 1, 12, 3, 8, 1, 5, 9, 1, 3, 2, 1, 8, 1, 2, 5, 1, 1, 2, 6, 10, 4, 12, 6, 2, 11, 11, 8, 3, 6, 4, 2, 3, 7, 1, 3, 9, 9, 1, 2, 4, 3, 6, 8, 9, 12, 6, 4, 6, 8, 10, 5, 1, 1, 2, 1, 7, 7, 6, 2, 2, 7, 1, 4, 2, 4, 1, 1, 0]",10,10.0,Feasible,0.26087,368.0
34,ubo100,4,4,"[0, 9, 1, 5, 6, 8, 6, 1, 6, 6, 3, 2, 7, 10, 3, 8, 6, 3, 8, 2, 11, 1, 5, 9, 6, 9, 7, 1, 7, 5, 6, 1, 1, 1, 1, 6, 4, 5, 1, 5, 5, 2, 3, 2, 1, 11, 1, 4, 4, 1, 1, 1, 6, 8, 4, 8, 3, 3, 8, 6, 10, 3, 3, 4, 5, 2, 7, 1, 5, 9, 9, 1, 1, 4, 2, 12, 8, 5, 12, 7, 6, 4, 8, 10, 6, 1, 1, 1, 3, 4, 7, 4, 5, 2, 8, 1, 6, 1, 3, 1, 1, 0]",10,10.0,Feasible,0.270423,355.0
35,ubo100,4,5,"[0, 5, 1, 3, 6, 9, 5, 1, 7, 8, 2, 1, 9, 7, 5, 6, 6, 4, 10, 2, 6, 1, 7, 11, 7, 7, 5, 1, 4, 7, 9, 1, 1, 2, 2, 6, 2, 4, 1, 5, 7, 1, 6, 1, 1, 10, 1, 4, 2, 1, 1, 1, 3, 11, 6, 8, 5, 2, 8, 9, 11, 2, 3, 2, 5, 6, 6, 1, 5, 10, 6, 1, 3, 5, 2, 9, 11, 6, 10, 10, 5, 4, 7, 8, 4, 1, 1, 1, 3, 5, 5, 6, 3, 1, 7, 1, 6, 2, 3, 1, 1, 0]",10,10.0,Feasible,0.262712,354.0
36,ubo100,4,6,"[0, 6, 1, 4, 7, 8, 8, 3, 7, 9, 3, 2, 8, 6, 2, 5, 7, 4, 10, 1, 8, 1, 8, 11, 8, 9, 5, 1, 8, 6, 8, 1, 1, 1, 1, 10, 3, 7, 1, 6, 8, 1, 6, 1, 1, 10, 1, 4, 4, 1, 1, 2, 3, 11, 5, 7, 7, 2, 11, 8, 11, 4, 7, 4, 3, 4, 6, 1, 3, 11, 11, 1, 3, 5, 1, 10, 9, 8, 11, 9, 5, 2, 7, 9, 3, 1, 1, 2, 3, 6, 7, 6, 2, 1, 5, 1, 4, 2, 3, 1, 1, 0]",10,10.0,Feasible,0.289894,376.0
37,ubo100,4,7,"[0, 5, 1, 4, 6, 9, 9, 3, 6, 7, 1, 1, 7, 12, 3, 9, 8, 2, 8, 2, 9, 2, 6, 10, 10, 9, 5, 1, 5, 4, 6, 1, 1, 1, 2, 8, 2, 6, 1, 6, 5, 2, 5, 2, 1, 10, 1, 5, 2, 1, 1, 2, 4, 7, 3, 7, 7, 4, 11, 9, 12, 6, 4, 3, 3, 4, 7, 1, 5, 8, 9, 1, 3, 5, 1, 8, 6, 6, 11, 6, 2, 5, 9, 6, 2, 1, 1, 2, 1, 3, 6, 4, 3, 2, 8, 1, 6, 1, 7, 1, 1, 0]",10,10.0,Feasible,0.284123,359.0
38,ubo100,4,8,"[0, 5, 2, 3, 7, 7, 6, 2, 6, 6, 2, 1, 6, 9, 5, 8, 8, 2, 11, 3, 11, 2, 5, 8, 8, 5, 7, 1, 6, 5, 5, 1, 1, 2, 1, 12, 5, 5, 1, 6, 5, 1, 3, 1, 1, 8, 1, 2, 4, 1, 1, 1, 4, 10, 2, 8, 6, 4, 11, 7, 12, 5, 4, 5, 3, 4, 3, 1, 6, 10, 8, 1, 3, 2, 1, 6, 9, 9, 12, 10, 5, 3, 5, 9, 3, 1, 1, 1, 3, 6, 6, 4, 2, 2, 5, 1, 4, 2, 4, 1, 1, 0]",10,10.0,Feasible,0.274011,354.0
39,ubo100,4,9,"[0, 8, 2, 7, 8, 7, 7, 3, 11, 8, 1, 2, 8, 7, 3, 6, 9, 3, 9, 1, 10, 1, 9, 7, 8, 5, 7, 1, 8, 8, 6, 1, 1, 1, 2, 10, 3, 7, 1, 2, 7, 2, 4, 2, 1, 7, 1, 4, 4, 1, 1, 1, 3, 8, 2, 10, 5, 5, 8, 11, 12, 2, 7, 4, 5, 3, 3, 1, 2, 8, 8, 1, 3, 2, 2, 11, 7, 6, 12, 9, 4, 3, 6, 8, 4, 1, 1, 1, 1, 6, 6, 8, 3, 2, 8, 1, 6, 2, 3, 1, 1, 0]",10,10.0,Feasible,0.302452,367.0
40,ubo100,5,0,"[0, 8, 7, 1, 1, 2, 7, 7, 11, 1, 2, 1, 1, 7, 1, 2, 9, 6, 8, 2, 1, 11, 7, 9, 1, 1, 1, 5, 2, 6, 7, 7, 6, 2, 2, 12, 1, 4, 5, 1, 1, 2, 7, 2, 1, 2, 7, 1, 1, 5, 3, 3, 6, 1, 5, 4, 2, 3, 7, 8, 9, 6, 3, 5, 1, 7, 3, 8, 5, 11, 9, 2, 3, 6, 7, 7, 5, 2, 8, 2, 3, 7, 8, 1, 7, 6, 2, 6, 6, 4, 2, 6, 8, 8, 6, 7, 6, 1, 4, 3, 2, 0]",10,0.0,Infeasible,,
