instance_name,method,nr_samples,test_sample_id,obj,obj_pi,rel_regret
j10_134,proactive,10,13,29.0,25.0,16.0
j10_134,proactive,10,14,29.0,23.0,26.08695652173913
j10_134,proactive,10,15,29.0,24.0,20.833333333333332
j10_134,proactive,10,16,29.0,23.0,26.08695652173913
j10_134,proactive,10,17,29.0,24.0,20.833333333333332
j10_134,proactive,10,18,29.0,25.0,16.0
j10_134,proactive,10,19,29.0,23.0,26.08695652173913
j10_134,proactive,10,20,29.0,23.0,26.08695652173913
j10_134,proactive,10,21,29.0,24.0,20.833333333333332
j10_134,proactive,10,22,29.0,25.0,16.0
j10_134,proactive,10,23,29.0,23.0,26.08695652173913
j10_134,proactive,10,24,29.0,24.0,20.833333333333332
j10_134,proactive,10,25,29.0,24.0,20.833333333333332
j10_134,proactive,10,26,29.0,25.0,16.0
j10_134,proactive,10,27,29.0,26.0,11.538461538461538
j10_134,proactive,10,28,29.0,23.0,26.08695652173913
j10_134,proactive,10,29,29.0,25.0,16.0
j10_134,proactive,10,30,29.0,23.0,26.08695652173913
j10_134,proactive,10,31,29.0,23.0,26.08695652173913
j10_134,proactive,10,32,29.0,29.0,0.0
j10_134,proactive,10,33,29.0,23.0,26.08695652173913
j10_134,proactive,10,34,29.0,23.0,26.08695652173913
j10_134,proactive,10,35,29.0,25.0,16.0
j10_134,proactive,10,36,29.0,24.0,20.833333333333332
j10_134,proactive,10,37,29.0,23.0,26.08695652173913
j10_134,proactive,10,38,29.0,24.0,20.833333333333332
j10_134,proactive,10,39,29.0,24.0,20.833333333333332
j10_134,proactive,10,40,29.0,25.0,16.0
j10_134,proactive,10,41,29.0,26.0,11.538461538461538
j10_134,proactive,10,42,29.0,26.0,11.538461538461538
j10_134,proactive,10,43,29.0,24.0,20.833333333333332
j10_134,proactive,10,44,29.0,23.0,26.08695652173913
j10_134,proactive,10,45,29.0,24.0,20.833333333333332
j10_134,proactive,10,46,29.0,23.0,26.08695652173913
j10_134,proactive,10,47,29.0,24.0,20.833333333333332
j10_134,proactive,10,48,29.0,23.0,26.08695652173913
j10_134,proactive,10,49,29.0,23.0,26.08695652173913
j10_135,proactive,10,0,71.0,60.0,18.333333333333332
j10_135,proactive,10,1,71.0,63.0,12.698412698412698
j10_135,proactive,10,2,71.0,63.0,12.698412698412698
j10_135,proactive,10,3,71.0,62.0,14.516129032258064
j10_135,proactive,10,4,71.0,63.0,12.698412698412698
j10_135,proactive,10,5,72.0,66.0,9.090909090909092
j10_135,proactive,10,6,71.0,67.0,5.970149253731344
j10_135,proactive,10,7,71.0,63.0,12.698412698412698
j10_135,proactive,10,8,71.0,62.0,14.516129032258064
j10_135,proactive,10,9,71.0,62.0,14.516129032258064
j10_135,proactive,10,10,71.0,62.0,14.516129032258064
j10_135,proactive,10,11,inf,64.0,100.0
j10_135,proactive,10,12,71.0,61.0,16.39344262295082
j10_135,proactive,10,13,inf,65.0,100.0
j10_135,proactive,10,14,72.0,66.0,9.090909090909092
j10_135,proactive,10,15,71.0,65.0,9.23076923076923
j10_135,proactive,10,16,72.0,64.0,12.5
j10_135,proactive,10,17,71.0,62.0,14.516129032258064
j10_135,proactive,10,18,72.0,62.0,16.129032258064516
j10_135,proactive,10,19,inf,63.0,100.0
j10_135,proactive,10,20,72.0,68.0,5.882352941176471
j10_135,proactive,10,21,71.0,65.0,9.23076923076923
j10_135,proactive,10,22,72.0,66.0,9.090909090909092
j10_135,proactive,10,23,72.0,65.0,10.76923076923077
j10_135,proactive,10,24,71.0,61.0,16.39344262295082
j10_135,proactive,10,25,71.0,61.0,16.39344262295082
j10_135,proactive,10,26,inf,60.0,100.0
j10_135,proactive,10,27,71.0,63.0,12.698412698412698
j10_135,proactive,10,28,72.0,64.0,12.5
j10_135,proactive,10,29,71.0,65.0,9.23076923076923
j10_135,proactive,10,30,72.0,66.0,9.090909090909092
j10_135,proactive,10,31,72.0,64.0,12.5
j10_135,proactive,10,32,71.0,61.0,16.39344262295082
j10_135,proactive,10,33,71.0,65.0,9.23076923076923
j10_135,proactive,10,34,71.0,61.0,16.39344262295082
j10_135,proactive,10,35,71.0,63.0,12.698412698412698
j10_135,proactive,10,36,72.0,65.0,10.76923076923077
j10_135,proactive,10,37,71.0,63.0,12.698412698412698
j10_135,proactive,10,38,71.0,61.0,16.39344262295082
j10_135,proactive,10,39,72.0,64.0,12.5
j10_135,proactive,10,40,71.0,63.0,12.698412698412698
j10_135,proactive,10,41,71.0,66.0,7.575757575757576
j10_135,proactive,10,42,71.0,65.0,9.23076923076923
j10_135,proactive,10,43,71.0,65.0,9.23076923076923
j10_135,proactive,10,44,71.0,61.0,16.39344262295082
j10_135,proactive,10,45,71.0,64.0,10.9375
j10_135,proactive,10,46,inf,64.0,100.0
j10_135,proactive,10,47,71.0,62.0,14.516129032258064
j10_135,proactive,10,48,71.0,63.0,12.698412698412698
j10_135,proactive,10,49,71.0,65.0,9.23076923076923
j10_136,proactive,10,0,inf,inf,0.0
j10_136,proactive,10,1,inf,inf,0.0
j10_136,proactive,10,2,inf,inf,0.0
j10_136,proactive,10,3,inf,inf,0.0
j10_136,proactive,10,4,inf,inf,0.0
j10_136,proactive,10,5,inf,inf,0.0
j10_136,proactive,10,6,inf,inf,0.0
j10_136,proactive,10,7,inf,inf,0.0
j10_136,proactive,10,8,inf,inf,0.0
j10_136,proactive,10,9,inf,inf,0.0
j10_136,proactive,10,10,inf,inf,0.0
j10_136,proactive,10,11,inf,inf,0.0
j10_136,proactive,10,12,inf,inf,0.0
j10_136,proactive,10,13,inf,inf,0.0
j10_136,proactive,10,14,inf,inf,0.0
j10_136,proactive,10,15,inf,inf,0.0
j10_136,proactive,10,16,inf,inf,0.0
j10_136,proactive,10,17,inf,inf,0.0
j10_136,proactive,10,18,inf,inf,0.0
j10_136,proactive,10,19,inf,inf,0.0
j10_136,proactive,10,20,inf,inf,0.0
j10_136,proactive,10,21,inf,inf,0.0
j10_136,proactive,10,22,inf,inf,0.0
j10_136,proactive,10,23,inf,inf,0.0
j10_136,proactive,10,24,inf,inf,0.0
j10_136,proactive,10,25,inf,inf,0.0
j10_136,proactive,10,26,inf,inf,0.0
j10_136,proactive,10,27,inf,inf,0.0
j10_136,proactive,10,28,inf,inf,0.0
j10_136,proactive,10,29,inf,inf,0.0
j10_136,proactive,10,30,inf,inf,0.0
j10_136,proactive,10,31,inf,inf,0.0
j10_136,proactive,10,32,inf,inf,0.0
j10_136,proactive,10,33,inf,inf,0.0
j10_136,proactive,10,34,inf,inf,0.0
j10_136,proactive,10,35,inf,inf,0.0
j10_136,proactive,10,36,inf,inf,0.0
j10_136,proactive,10,37,inf,inf,0.0
j10_136,proactive,10,38,inf,inf,0.0
j10_136,proactive,10,39,inf,inf,0.0
j10_136,proactive,10,40,inf,inf,0.0
j10_136,proactive,10,41,inf,inf,0.0
j10_136,proactive,10,42,inf,inf,0.0
j10_136,proactive,10,43,inf,inf,0.0
j10_136,proactive,10,44,inf,inf,0.0
j10_136,proactive,10,45,inf,inf,0.0
j10_136,proactive,10,46,inf,inf,0.0
j10_136,proactive,10,47,inf,inf,0.0
j10_136,proactive,10,48,inf,inf,0.0
j10_136,proactive,10,49,inf,inf,0.0
j10_137,proactive,10,0,63.0,42.0,50.0
j10_137,proactive,10,1,63.0,44.0,43.18181818181818
j10_137,proactive,10,2,63.0,42.0,50.0
j10_137,proactive,10,3,63.0,43.0,46.51162790697674
j10_137,proactive,10,4,63.0,61.0,3.278688524590164
j10_137,proactive,10,5,63.0,43.0,46.51162790697674
j10_137,proactive,10,6,63.0,43.0,46.51162790697674
j10_137,proactive,10,7,63.0,42.0,50.0
j10_137,proactive,10,8,63.0,44.0,43.18181818181818
j10_137,proactive,10,9,63.0,58.0,8.620689655172415
j10_137,proactive,10,10,63.0,42.0,50.0
j10_137,proactive,10,11,63.0,44.0,43.18181818181818
j10_137,proactive,10,12,63.0,43.0,46.51162790697674
j10_137,proactive,10,13,63.0,44.0,43.18181818181818
j10_137,proactive,10,14,63.0,42.0,50.0
j10_137,proactive,10,15,63.0,59.0,6.779661016949152
j10_137,proactive,10,16,63.0,45.0,40.0
j10_137,proactive,10,17,63.0,43.0,46.51162790697674
j10_137,proactive,10,18,63.0,60.0,5.0
j10_137,proactive,10,19,63.0,43.0,46.51162790697674
j10_137,proactive,10,20,63.0,44.0,43.18181818181818
j10_137,proactive,10,21,63.0,43.0,46.51162790697674
j10_137,proactive,10,22,63.0,59.0,6.779661016949152
j10_137,proactive,10,23,63.0,44.0,43.18181818181818
j10_137,proactive,10,24,63.0,44.0,43.18181818181818
j10_137,proactive,10,25,63.0,44.0,43.18181818181818
j10_137,proactive,10,26,63.0,44.0,43.18181818181818
j10_137,proactive,10,27,63.0,44.0,43.18181818181818
j10_137,proactive,10,28,63.0,60.0,5.0
j10_137,proactive,10,29,63.0,43.0,46.51162790697674
j10_137,proactive,10,30,63.0,42.0,50.0
j10_137,proactive,10,31,63.0,44.0,43.18181818181818
j10_137,proactive,10,32,63.0,43.0,46.51162790697674
j10_137,proactive,10,33,63.0,44.0,43.18181818181818
j10_137,proactive,10,34,63.0,42.0,50.0
j10_137,proactive,10,35,63.0,42.0,50.0
j10_137,proactive,10,36,63.0,43.0,46.51162790697674
j10_137,proactive,10,37,63.0,42.0,50.0
j10_137,proactive,10,38,63.0,46.0,36.95652173913044
j10_137,proactive,10,39,63.0,60.0,5.0
j10_137,proactive,10,40,63.0,44.0,43.18181818181818
j10_137,proactive,10,41,63.0,43.0,46.51162790697674
j10_137,proactive,10,42,63.0,44.0,43.18181818181818
j10_137,proactive,10,43,63.0,42.0,50.0
j10_137,proactive,10,44,63.0,60.0,5.0
j10_137,proactive,10,45,63.0,59.0,6.779661016949152
j10_137,proactive,10,46,63.0,43.0,46.51162790697674
j10_137,proactive,10,47,63.0,42.0,50.0
j10_137,proactive,10,48,63.0,42.0,50.0
j10_137,proactive,10,49,63.0,57.0,10.526315789473685
j10_138,proactive,10,0,54.0,46.0,17.391304347826086
j10_138,proactive,10,1,52.0,42.0,23.80952380952381
j10_138,proactive,10,2,53.0,47.0,12.76595744680851
j10_138,proactive,10,3,53.0,39.0,35.8974358974359
j10_138,proactive,10,4,54.0,47.0,14.893617021276595
j10_138,proactive,10,5,52.0,44.0,18.181818181818183
j10_138,proactive,10,6,52.0,42.0,23.80952380952381
j10_138,proactive,10,7,52.0,40.0,30.0
j10_138,proactive,10,8,52.0,45.0,15.555555555555555
j10_138,proactive,10,9,54.0,48.0,12.5
j10_138,proactive,10,10,52.0,46.0,13.043478260869565
j10_138,proactive,10,11,52.0,40.0,30.0
j10_138,proactive,10,12,54.0,44.0,22.727272727272727
j10_138,proactive,10,13,52.0,41.0,26.829268292682926
j10_138,proactive,10,14,54.0,42.0,28.571428571428573
j10_138,proactive,10,15,52.0,41.0,26.829268292682926
j10_138,proactive,10,16,52.0,45.0,15.555555555555555
j10_138,proactive,10,17,52.0,37.0,40.54054054054054
j10_138,proactive,10,18,52.0,42.0,23.80952380952381
j10_138,proactive,10,19,54.0,46.0,17.391304347826086
j10_138,proactive,10,20,53.0,44.0,20.454545454545453
j10_138,proactive,10,21,53.0,43.0,23.25581395348837
j10_138,proactive,10,22,52.0,37.0,40.54054054054054
j10_138,proactive,10,23,53.0,43.0,23.25581395348837
j10_138,proactive,10,24,52.0,39.0,33.333333333333336
j10_138,proactive,10,25,52.0,44.0,18.181818181818183
j10_138,proactive,10,26,52.0,38.0,36.8421052631579
j10_138,proactive,10,27,54.0,45.0,20.0
j10_138,proactive,10,28,53.0,42.0,26.19047619047619
j10_138,proactive,10,29,52.0,42.0,23.80952380952381
j10_138,proactive,10,30,52.0,45.0,15.555555555555555
j10_138,proactive,10,31,54.0,45.0,20.0
j10_138,proactive,10,32,54.0,49.0,10.204081632653061
j10_138,proactive,10,33,52.0,43.0,20.930232558139537
j10_138,proactive,10,34,52.0,41.0,26.829268292682926
j10_138,proactive,10,35,53.0,41.0,29.26829268292683
j10_138,proactive,10,36,52.0,42.0,23.80952380952381
j10_138,proactive,10,37,52.0,42.0,23.80952380952381
j10_138,proactive,10,38,52.0,41.0,26.829268292682926
j10_138,proactive,10,39,53.0,41.0,29.26829268292683
j10_138,proactive,10,40,52.0,37.0,40.54054054054054
j10_138,proactive,10,41,52.0,44.0,18.181818181818183
j10_138,proactive,10,42,52.0,39.0,33.333333333333336
j10_138,proactive,10,43,52.0,45.0,15.555555555555555
j10_138,proactive,10,44,52.0,38.0,36.8421052631579
j10_138,proactive,10,45,52.0,44.0,18.181818181818183
j10_138,proactive,10,46,52.0,38.0,36.8421052631579
j10_138,proactive,10,47,52.0,41.0,26.829268292682926
j10_138,proactive,10,48,52.0,47.0,10.638297872340425
j10_138,proactive,10,49,52.0,41.0,26.829268292682926
j10_139,proactive,10,0,inf,57.0,100.0
j10_139,proactive,10,1,60.0,50.0,20.0
j10_139,proactive,10,2,inf,57.0,100.0
j10_139,proactive,10,3,60.0,48.0,25.0
j10_139,proactive,10,4,inf,47.0,100.0
j10_139,proactive,10,5,inf,51.0,100.0
j10_139,proactive,10,6,61.0,52.0,17.307692307692307
j10_139,proactive,10,7,60.0,53.0,13.20754716981132
j10_139,proactive,10,8,60.0,47.0,27.659574468085108
j10_139,proactive,10,9,inf,53.0,100.0
j10_139,proactive,10,10,inf,56.0,100.0
j10_139,proactive,10,11,60.0,42.0,42.857142857142854
j10_139,proactive,10,12,61.0,51.0,19.607843137254903
j10_139,proactive,10,13,inf,54.0,100.0
j10_139,proactive,10,14,60.0,54.0,11.11111111111111
j10_139,proactive,10,15,60.0,53.0,13.20754716981132
j10_139,proactive,10,16,60.0,45.0,33.333333333333336
j10_139,proactive,10,17,60.0,50.0,20.0
j10_139,proactive,10,18,60.0,51.0,17.647058823529413
j10_139,proactive,10,19,inf,54.0,100.0
j10_139,proactive,10,20,60.0,50.0,20.0
j10_139,proactive,10,21,60.0,49.0,22.448979591836736
j10_139,proactive,10,22,60.0,48.0,25.0
j10_139,proactive,10,23,60.0,52.0,15.384615384615385
j10_139,proactive,10,24,60.0,48.0,25.0
j10_139,proactive,10,25,60.0,54.0,11.11111111111111
j10_139,proactive,10,26,61.0,51.0,19.607843137254903
j10_139,proactive,10,27,60.0,50.0,20.0
j10_139,proactive,10,28,inf,60.0,100.0
j10_139,proactive,10,29,61.0,50.0,22.0
j10_139,proactive,10,30,61.0,46.0,32.608695652173914
j10_139,proactive,10,31,60.0,51.0,17.647058823529413
j10_139,proactive,10,32,60.0,50.0,20.0
j10_139,proactive,10,33,60.0,46.0,30.434782608695652
j10_139,proactive,10,34,60.0,54.0,11.11111111111111
j10_139,proactive,10,35,60.0,43.0,39.53488372093023
j10_139,proactive,10,36,61.0,50.0,22.0
j10_139,proactive,10,37,inf,57.0,100.0
j10_139,proactive,10,38,60.0,45.0,33.333333333333336
j10_139,proactive,10,39,inf,50.0,100.0
j10_139,proactive,10,40,inf,56.0,100.0
j10_139,proactive,10,41,60.0,47.0,27.659574468085108
j10_139,proactive,10,42,61.0,53.0,15.09433962264151
j10_139,proactive,10,43,inf,54.0,100.0
j10_139,proactive,10,44,60.0,53.0,13.20754716981132
j10_139,proactive,10,45,inf,50.0,100.0
j10_139,proactive,10,46,inf,53.0,100.0
j10_139,proactive,10,47,60.0,48.0,25.0
j10_139,proactive,10,48,60.0,47.0,27.659574468085108
j10_139,proactive,10,49,60.0,52.0,15.384615384615385
j10_140,proactive,10,0,inf,inf,0.0
j10_140,proactive,10,1,inf,inf,0.0
j10_140,proactive,10,2,inf,inf,0.0
j10_140,proactive,10,3,inf,inf,0.0
j10_140,proactive,10,4,inf,inf,0.0
j10_140,proactive,10,5,inf,inf,0.0
j10_140,proactive,10,6,inf,inf,0.0
j10_140,proactive,10,7,inf,inf,0.0
j10_140,proactive,10,8,inf,inf,0.0
j10_140,proactive,10,9,inf,inf,0.0
j10_140,proactive,10,10,inf,inf,0.0
j10_140,proactive,10,11,inf,inf,0.0
j10_140,proactive,10,12,inf,inf,0.0
j10_140,proactive,10,13,inf,inf,0.0
j10_140,proactive,10,14,inf,inf,0.0
j10_140,proactive,10,15,inf,inf,0.0
j10_140,proactive,10,16,inf,inf,0.0
j10_140,proactive,10,17,inf,inf,0.0
j10_140,proactive,10,18,inf,inf,0.0
j10_140,proactive,10,19,inf,inf,0.0
j10_140,proactive,10,20,inf,inf,0.0
j10_140,proactive,10,21,inf,inf,0.0
j10_140,proactive,10,22,inf,inf,0.0
j10_140,proactive,10,23,inf,inf,0.0
j10_140,proactive,10,24,inf,inf,0.0
j10_140,proactive,10,25,inf,inf,0.0
j10_140,proactive,10,26,inf,inf,0.0
j10_140,proactive,10,27,inf,inf,0.0
j10_140,proactive,10,28,inf,inf,0.0
j10_140,proactive,10,29,inf,inf,0.0
j10_140,proactive,10,30,inf,inf,0.0
j10_140,proactive,10,31,inf,inf,0.0
j10_140,proactive,10,32,inf,inf,0.0
j10_140,proactive,10,33,inf,inf,0.0
j10_140,proactive,10,34,inf,inf,0.0
j10_140,proactive,10,35,inf,inf,0.0
j10_140,proactive,10,36,inf,inf,0.0
j10_140,proactive,10,37,inf,inf,0.0
j10_140,proactive,10,38,inf,inf,0.0
j10_140,proactive,10,39,inf,inf,0.0
j10_140,proactive,10,40,inf,inf,0.0
j10_140,proactive,10,41,inf,inf,0.0
j10_140,proactive,10,42,inf,inf,0.0
j10_140,proactive,10,43,inf,inf,0.0
j10_140,proactive,10,44,inf,inf,0.0
j10_140,proactive,10,45,inf,inf,0.0
j10_140,proactive,10,46,inf,inf,0.0
j10_140,proactive,10,47,inf,inf,0.0
j10_140,proactive,10,48,inf,inf,0.0
j10_140,proactive,10,49,inf,inf,0.0
j10_141,proactive,10,0,inf,33.0,100.0
j10_141,proactive,10,1,inf,33.0,100.0
j10_141,proactive,10,2,inf,inf,0.0
j10_141,proactive,10,3,inf,33.0,100.0
j10_141,proactive,10,4,inf,inf,0.0
j10_141,proactive,10,5,inf,34.0,100.0
j10_141,proactive,10,6,inf,33.0,100.0
j10_141,proactive,10,7,inf,33.0,100.0
j10_141,proactive,10,8,inf,inf,0.0
j10_141,proactive,10,9,inf,33.0,100.0
j10_141,proactive,10,10,inf,33.0,100.0
j10_141,proactive,10,11,inf,34.0,100.0
j10_141,proactive,10,12,inf,34.0,100.0
j10_141,proactive,10,13,inf,33.0,100.0
j10_141,proactive,10,14,inf,33.0,100.0
j10_141,proactive,10,15,inf,inf,0.0
j10_141,proactive,10,16,inf,33.0,100.0
j10_141,proactive,10,17,inf,33.0,100.0
j10_141,proactive,10,18,inf,33.0,100.0
j10_141,proactive,10,19,inf,33.0,100.0
j10_141,proactive,10,20,inf,33.0,100.0
j10_141,proactive,10,21,inf,33.0,100.0
j10_141,proactive,10,22,inf,inf,0.0
j10_141,proactive,10,23,inf,34.0,100.0
j10_141,proactive,10,24,inf,35.0,100.0
j10_141,proactive,10,25,inf,33.0,100.0
j10_141,proactive,10,26,inf,inf,0.0
j10_141,proactive,10,27,inf,34.0,100.0
j10_141,proactive,10,28,inf,33.0,100.0
j10_141,proactive,10,29,inf,inf,0.0
j10_141,proactive,10,30,inf,inf,0.0
j10_141,proactive,10,31,inf,33.0,100.0
j10_141,proactive,10,32,inf,33.0,100.0
j10_141,proactive,10,33,inf,34.0,100.0
j10_141,proactive,10,34,inf,35.0,100.0
j10_141,proactive,10,35,inf,33.0,100.0
j10_141,proactive,10,36,inf,34.0,100.0
j10_141,proactive,10,37,inf,33.0,100.0
j10_141,proactive,10,38,inf,33.0,100.0
j10_141,proactive,10,39,inf,33.0,100.0
j10_141,proactive,10,40,inf,33.0,100.0
j10_141,proactive,10,41,inf,inf,0.0
j10_141,proactive,10,42,inf,33.0,100.0
j10_141,proactive,10,43,inf,33.0,100.0
j10_141,proactive,10,44,inf,inf,0.0
j10_141,proactive,10,45,inf,33.0,100.0
j10_141,proactive,10,46,inf,33.0,100.0
j10_141,proactive,10,47,inf,33.0,100.0
j10_141,proactive,10,48,inf,35.0,100.0
j10_141,proactive,10,49,inf,33.0,100.0
j10_142,proactive,10,0,54.0,48.0,12.5
j10_142,proactive,10,1,53.0,47.0,12.76595744680851
j10_142,proactive,10,2,53.0,47.0,12.76595744680851
j10_142,proactive,10,3,53.0,47.0,12.76595744680851
j10_142,proactive,10,4,53.0,53.0,0.0
j10_142,proactive,10,5,53.0,47.0,12.76595744680851
j10_142,proactive,10,6,53.0,47.0,12.76595744680851
j10_142,proactive,10,7,55.0,49.0,12.244897959183673
j10_142,proactive,10,8,53.0,47.0,12.76595744680851
j10_142,proactive,10,9,55.0,55.0,0.0
j10_142,proactive,10,10,54.0,48.0,12.5
j10_142,proactive,10,11,55.0,49.0,12.244897959183673
j10_142,proactive,10,12,53.0,47.0,12.76595744680851
j10_142,proactive,10,13,54.0,48.0,12.5
j10_142,proactive,10,14,55.0,49.0,12.244897959183673
j10_142,proactive,10,15,53.0,47.0,12.76595744680851
j10_142,proactive,10,16,53.0,47.0,12.76595744680851
j10_142,proactive,10,17,53.0,47.0,12.76595744680851
j10_142,proactive,10,18,53.0,47.0,12.76595744680851
j10_142,proactive,10,19,53.0,53.0,0.0
j10_142,proactive,10,20,53.0,47.0,12.76595744680851
j10_142,proactive,10,21,53.0,47.0,12.76595744680851
j10_142,proactive,10,22,53.0,47.0,12.76595744680851
j10_142,proactive,10,23,53.0,47.0,12.76595744680851
j10_142,proactive,10,24,53.0,53.0,0.0
j10_142,proactive,10,25,53.0,47.0,12.76595744680851
j10_142,proactive,10,26,53.0,47.0,12.76595744680851
j10_142,proactive,10,27,53.0,53.0,0.0
j10_142,proactive,10,28,53.0,53.0,0.0
j10_142,proactive,10,29,53.0,47.0,12.76595744680851
j10_142,proactive,10,30,53.0,47.0,12.76595744680851
j10_142,proactive,10,31,53.0,47.0,12.76595744680851
j10_142,proactive,10,32,55.0,49.0,12.244897959183673
j10_142,proactive,10,33,54.0,54.0,0.0
j10_142,proactive,10,34,53.0,47.0,12.76595744680851
j10_142,proactive,10,35,55.0,49.0,12.244897959183673
j10_142,proactive,10,36,53.0,47.0,12.76595744680851
j10_142,proactive,10,37,53.0,47.0,12.76595744680851
j10_142,proactive,10,38,53.0,47.0,12.76595744680851
j10_142,proactive,10,39,53.0,53.0,0.0
j10_142,proactive,10,40,53.0,53.0,0.0
j10_142,proactive,10,41,53.0,47.0,12.76595744680851
j10_142,proactive,10,42,55.0,49.0,12.244897959183673
j10_142,proactive,10,43,53.0,47.0,12.76595744680851
j10_142,proactive,10,44,55.0,49.0,12.244897959183673
j10_142,proactive,10,45,53.0,47.0,12.76595744680851
j10_142,proactive,10,46,55.0,49.0,12.244897959183673
j10_142,proactive,10,47,53.0,53.0,0.0
j10_142,proactive,10,48,53.0,53.0,0.0
j10_142,proactive,10,49,53.0,47.0,12.76595744680851
j10_143,proactive,10,0,41.0,39.0,5.128205128205129
j10_143,proactive,10,1,40.0,38.0,5.2631578947368425
j10_143,proactive,10,2,40.0,38.0,5.2631578947368425
j10_143,proactive,10,3,40.0,39.0,2.5641025641025643
j10_143,proactive,10,4,40.0,37.0,8.108108108108109
j10_143,proactive,10,5,40.0,36.0,11.11111111111111
j10_143,proactive,10,6,40.0,39.0,2.5641025641025643
j10_143,proactive,10,7,41.0,38.0,7.894736842105263
j10_143,proactive,10,8,40.0,38.0,5.2631578947368425
j10_143,proactive,10,9,40.0,39.0,2.5641025641025643
j10_143,proactive,10,10,40.0,34.0,17.647058823529413
j10_143,proactive,10,11,40.0,38.0,5.2631578947368425
j10_143,proactive,10,12,41.0,36.0,13.88888888888889
j10_143,proactive,10,13,40.0,39.0,2.5641025641025643
j10_143,proactive,10,14,40.0,37.0,8.108108108108109
j10_143,proactive,10,15,40.0,37.0,8.108108108108109
j10_143,proactive,10,16,40.0,37.0,8.108108108108109
j10_143,proactive,10,17,40.0,37.0,8.108108108108109
j10_143,proactive,10,18,40.0,32.0,25.0
j10_143,proactive,10,19,40.0,35.0,14.285714285714286
j10_143,proactive,10,20,40.0,36.0,11.11111111111111
j10_143,proactive,10,21,40.0,39.0,2.5641025641025643
j10_143,proactive,10,22,40.0,39.0,2.5641025641025643
j10_143,proactive,10,23,40.0,36.0,11.11111111111111
j10_143,proactive,10,24,40.0,36.0,11.11111111111111
j10_143,proactive,10,25,40.0,34.0,17.647058823529413
j10_143,proactive,10,26,40.0,37.0,8.108108108108109
j10_143,proactive,10,27,40.0,36.0,11.11111111111111
j10_143,proactive,10,28,40.0,38.0,5.2631578947368425
j10_143,proactive,10,29,40.0,38.0,5.2631578947368425
j10_143,proactive,10,30,40.0,37.0,8.108108108108109
j10_143,proactive,10,31,40.0,34.0,17.647058823529413
j10_143,proactive,10,32,40.0,36.0,11.11111111111111
j10_143,proactive,10,33,41.0,41.0,0.0
j10_143,proactive,10,34,40.0,35.0,14.285714285714286
j10_143,proactive,10,35,40.0,33.0,21.21212121212121
j10_143,proactive,10,36,41.0,36.0,13.88888888888889
j10_143,proactive,10,37,40.0,39.0,2.5641025641025643
j10_143,proactive,10,38,40.0,36.0,11.11111111111111
j10_143,proactive,10,39,40.0,36.0,11.11111111111111
j10_143,proactive,10,40,40.0,38.0,5.2631578947368425
j10_143,proactive,10,41,41.0,41.0,0.0
j10_143,proactive,10,42,40.0,36.0,11.11111111111111
j10_143,proactive,10,43,40.0,37.0,8.108108108108109
j10_143,proactive,10,44,41.0,39.0,5.128205128205129
j10_143,proactive,10,45,40.0,37.0,8.108108108108109
j10_143,proactive,10,46,40.0,38.0,5.2631578947368425
j10_143,proactive,10,47,40.0,37.0,8.108108108108109
j10_143,proactive,10,48,40.0,35.0,14.285714285714286
j10_143,proactive,10,49,40.0,37.0,8.108108108108109
j10_144,proactive,10,0,31.0,31.0,0.0
j10_144,proactive,10,1,31.0,31.0,0.0
j10_144,proactive,10,2,31.0,31.0,0.0
j10_144,proactive,10,3,31.0,31.0,0.0
j10_144,proactive,10,4,31.0,31.0,0.0
j10_144,proactive,10,5,31.0,31.0,0.0
j10_144,proactive,10,6,31.0,31.0,0.0
j10_144,proactive,10,7,31.0,31.0,0.0
j10_144,proactive,10,8,31.0,31.0,0.0
j10_144,proactive,10,9,31.0,31.0,0.0
j10_144,proactive,10,10,31.0,31.0,0.0
j10_144,proactive,10,11,31.0,31.0,0.0
j10_144,proactive,10,12,31.0,31.0,0.0
j10_144,proactive,10,13,31.0,31.0,0.0
j10_144,proactive,10,14,31.0,31.0,0.0
j10_144,proactive,10,15,31.0,31.0,0.0
j10_144,proactive,10,16,31.0,31.0,0.0
j10_144,proactive,10,17,31.0,31.0,0.0
j10_144,proactive,10,18,31.0,31.0,0.0
j10_144,proactive,10,19,31.0,31.0,0.0
j10_144,proactive,10,20,31.0,31.0,0.0
j10_144,proactive,10,21,31.0,31.0,0.0
j10_144,proactive,10,22,31.0,31.0,0.0
j10_144,proactive,10,23,31.0,31.0,0.0
j10_144,proactive,10,24,31.0,31.0,0.0
j10_144,proactive,10,25,31.0,31.0,0.0
j10_144,proactive,10,26,31.0,31.0,0.0
j10_144,proactive,10,27,31.0,31.0,0.0
j10_144,proactive,10,28,31.0,31.0,0.0
j10_144,proactive,10,29,31.0,31.0,0.0
j10_144,proactive,10,30,31.0,31.0,0.0
j10_144,proactive,10,31,31.0,31.0,0.0
j10_144,proactive,10,32,31.0,31.0,0.0
j10_144,proactive,10,33,31.0,31.0,0.0
j10_144,proactive,10,34,31.0,31.0,0.0
j10_144,proactive,10,35,31.0,31.0,0.0
j10_144,proactive,10,36,31.0,31.0,0.0
j10_144,proactive,10,37,31.0,31.0,0.0
j10_144,proactive,10,38,31.0,31.0,0.0
j10_144,proactive,10,39,31.0,31.0,0.0
j10_144,proactive,10,40,31.0,31.0,0.0
