,seed,makespan,lateness,nr_unfinished_products
309,23639,936.5067693863559,192.50676938635593,0
310,26598,913.8319829168572,169.8319829168572,0
311,91983,968.4939260087721,240.66864638196478,0
312,61987,934.5467245957398,190.54672459573976,0
313,55234,987.4433399272631,256.6351275656049,0
314,36333,936.7742566002332,197.67691650379845,0
315,89943,924.0102790769943,180.01027907699427,0
316,26649,944.3897108770113,207.48351358803984,0
317,37751,928.5767688658309,184.5767688658309,0
318,80478,950.9731849934217,215.73685441756243,0
319,22442,931.729955516471,187.72995551647102,0
320,75193,937.1282989796026,193.12829897960262,0
321,82581,946.3184933222981,215.34460734951858,0
322,41133,954.258241804182,242.86580908483097,0
323,98462,944.5112882193555,200.5112882193555,0
324,24805,967.5336114739437,246.83089038151843,0
325,6925,931.5832812618908,211.5716853323372,0
326,24860,920.4359161863266,209.10241410442006,0
327,88193,927.5527380952066,193.85950321943085,0
328,8361,935.0874249782498,200.13132980638125,0
329,83199,930.7042131486396,186.7042131486396,0
330,95229,932.9759638505737,188.97596385057375,0
331,5864,978.0105988591986,276.95565386664475,0
332,26989,942.541270938014,198.541270938014,0
333,35238,954.0175938335486,241.45092972150394,0
334,13682,925.7519867069587,193.5687244810673,0
335,10464,965.8803480487295,221.8803480487295,0
336,22692,929.1568402573249,213.61013373162643,0
337,35242,936.2464134780438,201.436741841992,0
338,22114,978.8762991640004,272.0265601555677,0
339,76415,956.7186338727396,225.0945587930952,0
340,37215,946.1020844685802,215.10902265939364,0
341,10466,939.3765655712664,212.5048221755327,0
342,82559,911.2073932378123,167.2073932378123,0
343,79946,937.1873479987811,198.08700937633034,0
344,45268,938.6137944176807,194.61379441768065,0
345,38080,927.5648220837624,190.9598375043305,0
346,73128,987.7733543090926,284.83180747765596,0
347,41420,972.1497296033258,252.85766086374235,0
348,52636,932.705785949063,189.29113135974956,0
349,78305,927.4327635932749,200.54743246040255,0
350,69722,965.1682900680275,258.8715622576294,0
351,52370,960.111298432795,244.42789222505064,0
352,64859,948.3910526291074,232.7345878125418,0
353,22230,928.0500804521463,212.2250312824441,0
354,52645,927.4795578697301,183.47955786973012,0
355,94985,945.1907316861735,208.42547278405698,0
356,35262,935.1864609510916,201.30108488175335,0
357,82385,944.3082491101836,200.30824911018362,0
358,94424,934.4260489697012,213.70850052900414,0
359,95048,943.2380133778238,229.19488560837124,0
360,12840,925.3734884378533,181.37348843785333,0
361,61061,930.5881675504288,186.5881675504288,0
362,31764,971.0128461455154,254.99227368908646,0
363,5915,951.1874134230419,213.23352741174494,0
364,50638,936.9965772736946,202.04179916781777,0
365,65827,937.5350160266377,193.53501602663766,0
366,1437,951.4271872902141,212.3705073541961,0
367,74139,983.931109890323,274.09702907139285,0
368,50290,942.5536412299437,199.20958589709744,0
369,32960,934.6853590290189,218.7104450407685,0
370,97075,917.1193354063,184.70855690880035,0
371,68783,944.2898550097404,214.97078389668093,0
372,40803,943.136691808083,200.14762907674935,0
373,53041,938.3415370019786,196.18044125346432,0
374,67110,973.5776107096668,247.79318514576426,0
375,81391,948.8288390284231,250.19473844385675,0
376,97511,921.4269410907923,177.4269410907923,0
377,56786,965.9974465551593,241.62588334227348,0
378,34123,944.4973190611756,215.1407924612588,0
379,2967,925.7322877770368,181.73228777703685,0
380,21378,927.9275803545438,185.78106431344634,0
381,79343,953.2858351180503,209.28583511805027,0
382,36519,958.0010783812855,248.99318377785085,0
383,80616,940.0953870554731,197.42101336083954,0
384,38431,974.1893979791671,249.86116680835391,0
385,69723,916.8898444841677,172.88984448416772,0
386,18077,945.402796087514,213.0955109690916,0
387,25566,965.3291141898333,231.89462303486948,0
388,67499,937.258786919013,196.56861646606637,0
389,94579,955.408051349645,251.55471343969407,0
390,97126,941.571497272514,201.8077959680046,0
391,19859,927.8228965298741,183.82289652987413,0
392,97141,973.379845970462,251.94889891999708,0
393,56647,936.6217645280833,192.6217645280833,0
394,21101,939.9838578634019,205.65484058740572,0
395,40174,922.620280652578,178.83153521505403,0
396,27960,919.7696861314504,179.6111929706277,0
397,80125,934.9818312139033,190.98183121390332,0
398,39019,936.4043685361925,194.1587661112353,0
399,53077,938.8993681454064,194.89936814540636,0
400,37353,948.8728022971558,231.73035035854605,0
401,90541,954.5725709581218,210.5725709581218,0
402,11048,939.8765701907998,206.53659447922632,0
403,56833,926.6637724878376,182.6637724878376,0
404,32970,942.7739399207663,198.77393992076634,0
405,76324,944.8014051175649,227.46702267997352,0
406,25127,969.4833971760477,248.77231264897364,0
407,77156,937.7030404184337,213.58029962976275,0
408,81468,918.9536199532461,185.46502618975433,0
409,46404,932.3966172848943,198.97693828341028,0
410,69530,944.4230410364933,203.08410900140836,0
411,93048,905.7495546501854,162.68935287590057,0
412,2056,954.0198200538885,236.83448818184866,0
413,80753,940.9769723627678,196.9769723627678,0
414,61298,933.0833006983592,214.68253211408182,0
415,48670,935.2996261533882,202.5930226690715,0
416,41566,972.1205517329754,234.55671941453397,0
417,60350,956.1929940446081,247.7181037524016,0
418,39875,959.9144414317606,262.7129459310603,0
419,64828,943.1551144853462,200.88440784955174,0
420,50105,954.7629186432342,210.76291864323423,0
421,50514,962.2922386605767,236.63771510472827,0
422,49316,929.7544596892653,189.80819464268404,0
423,42873,927.0412506070201,195.36246093385648,0
424,87367,942.8032459254641,219.05111122752317,0
425,81181,953.8810098385592,219.63914842036354,0
426,5381,933.7220483209459,190.35525561909378,0
427,93841,970.6924437610465,235.88875179538013,0
428,17986,968.3808287477227,234.131659249839,0
429,53306,926.1290155310762,186.4938633590939,0
430,56285,927.313335744084,183.31333574408404,0
431,35269,944.8772814314532,205.42565242021783,0
432,30954,929.6206217245181,195.75210294030944,0
433,36091,946.7371250880373,202.73712508803726,0
434,95564,988.0136234380063,274.2516898490146,0
435,81974,946.4313598401054,218.53962360164167,0
436,66134,956.666986558035,220.35718310972925,0
437,75915,959.3380155449431,236.9286515276301,0
438,63496,955.5782640451051,226.83738628847243,0
439,21375,932.0481774464073,196.3149463596568,0
440,57684,944.9035795748758,203.2209248549783,0
441,9733,922.9586616122474,184.4656552653413,0
442,73393,916.0767080448461,174.06559680719022,0
443,4022,928.7695652288398,204.5831593103934,0
444,65146,954.4891582623716,230.08433505651658,0
445,3374,948.7283027493338,237.04467125442568,0
446,71667,918.0925188085213,174.09251880852128,0
447,88995,972.795292073378,246.32933154664204,0
448,59752,943.4887227653426,199.48872276534257,0
449,67493,940.6609588128149,225.588094166137,0
450,40192,931.4783684014408,201.40159507728197,0
451,75638,935.4943567257137,191.49435672571371,0
452,8359,950.3509126426712,235.34205443154633,0
453,33736,916.6945594456638,181.12067049839584,0
454,43260,957.6825935170577,230.35539535022895,0
455,19196,948.8517089067642,223.6441494442695,0
456,51232,934.6648708433345,201.98134205547285,0
457,79813,929.9391324176507,188.9104355482939,0
458,44443,931.4464590744078,187.4464590744078,0
459,55390,950.946811505997,250.48404660845813,0
460,82529,968.2090502825916,239.45577428996307,0
461,66419,968.5159502753104,233.3856242219282,0
462,1044,960.2441386989275,244.75336325895648,0
463,31404,937.6235405529777,204.1967724013275,0
464,75194,929.3975808252176,185.39758082521757,0
465,95251,925.0824013675294,181.08240136752943,0
466,3661,970.9611468519034,237.73548285176128,0
467,5043,930.5253396995604,204.87578736410012,0
468,80275,921.069762810151,177.06976281015102,0
469,16130,930.1961379852937,186.19613798529372,0
470,34349,939.1932043412646,203.40932707742627,0
471,87445,947.0784242490524,207.02916148503664,0
472,88552,948.1312277904386,204.13122779043863,0
473,80328,966.4390251282165,232.17084033153662,0
474,93279,930.7416321751268,228.1624579866766,0
475,46894,935.2390178806642,191.23901788066416,0
476,98901,944.6657898056808,200.6657898056808,0
477,6393,982.4464902821267,289.7212426204145,0
478,77711,932.1986886830036,214.25037347682235,0
479,82939,934.8117519793112,193.01973315919588,0
480,89614,941.2170923342635,215.13446034115202,0
481,64286,970.0802617938442,231.71634987042842,0
482,48908,963.7163802263356,226.1633065367405,0
483,72312,964.461978656063,223.08494130044596,0
484,86798,961.1077124706777,252.9891257135116,0
485,61476,951.0921235872311,212.53385843258854,0
486,73806,930.5924315494683,186.5924315494683,0
487,87576,956.3693259359193,222.125680590848,0
488,90279,927.96228440267,210.30839826088777,0
489,79357,975.5378388924212,277.6854240711958,0
490,37610,925.7869341387157,186.98210994497902,0
491,4317,951.6747093770946,221.0892664584636,0
492,43553,948.162299708061,204.16229970806103,0
493,81246,949.4194464444137,205.41944644441367,0
494,64852,932.0786629070462,198.96204200432896,0
495,40077,940.5962154659913,200.51367004915835,0
496,24602,995.9451126694493,279.4179948138832,0
497,28622,947.9777684548025,203.97776845480246,0
498,7668,957.2275101650232,227.7120215584746,0
499,36130,935.7024517663015,195.369857725079,0
500,3681,950.7552971567775,206.7552971567775,0
501,50441,928.8658528881256,199.19864562162093,0
502,47593,958.6828561407315,221.45012171231303,0
503,65390,952.204282053066,241.00827410546776,0
504,65402,990.7974594038647,278.1476315323496,0
505,44716,933.9348269284819,189.93482692848193,0
506,71434,938.1928839010383,230.61560429638178,0
507,81538,906.4282194575637,207.2293320793467,0
508,69299,973.3197777956425,290.2775148725077,0
509,22904,936.9991671029209,193.24132947561702,0
510,1799,956.83358231114,215.96171641497733,0
511,74631,949.8317769970162,242.53441401565271,0
512,82810,930.9661616865747,190.37588394520117,0
513,70284,929.3724357802388,221.58828072257654,0
514,96819,972.7297394952117,247.25662398654686,0
515,32863,960.0939899181312,222.01695423874514,0
516,52811,934.6107310174928,202.23311372408534,0
517,6394,966.7961214733747,264.3092163455367,0
518,40038,925.7461891821847,181.7461891821847,0
519,30019,952.9410991932023,210.52628833587005,0
520,65472,914.0494465056117,178.36049104318795,0
521,32356,1011.6374852549377,311.2783774011144,0
522,25875,939.9699954407378,197.3671349971313,0
523,54821,949.183891247937,207.18020148171001,0
524,13192,927.4647955562104,183.46479555621045,0
525,92449,954.4680771840524,210.4680771840524,0
526,27839,922.0215975111964,205.59453239633626,0
527,59679,917.9889206033224,173.9889206033224,0
528,8998,967.1124392101385,223.11243921013852,0
529,53736,953.1958019382787,228.33872650854005,0
530,92293,916.2219484231848,172.2219484231848,0
531,17137,955.3955162453676,215.8380877925589,0
532,31983,970.3581730158717,246.23143967546855,0
533,98919,924.6666820604985,198.59624089035515,0
534,81568,944.9863954288394,200.9863954288394,0
535,60793,936.8566413538646,193.46151287872476,0
536,95109,937.8035801940761,193.80358019407606,0
537,45690,977.1012199518075,264.53886397041094,0
538,88024,952.5928696392153,208.59286963921534,0
539,45412,955.6764683193115,217.61494665843475,0
540,42618,963.244851915522,237.0744760408561,0
541,89829,971.5999164598459,250.99781839738944,0
542,33733,950.0687586240192,221.8208540854489,0
543,88115,946.2799436565814,209.71912419280704,0
544,78185,954.7099042965081,220.9361798035743,0
545,26605,964.6629012953306,230.6465982759148,0
546,1179,983.9485333752772,284.4654096979365,0
547,24664,940.9287488468619,196.92874884686194,0
548,28816,930.768475973698,186.76847597369795,0
549,41545,937.2895552013108,195.4747980132588,0
550,45068,972.9777715934292,263.0271361124222,0
551,16569,944.9372072961996,230.90268920581525,0
552,81886,929.6538196341551,185.65381963415507,0
553,43903,966.0790701978425,254.55069933463983,0
554,71866,968.5555628973304,224.55556289733045,0
555,53922,964.5056229397704,241.75752966421499,0
556,38283,944.4543005854657,208.55062045764066,0
557,12964,928.7435379926906,196.03071078831817,0
558,24987,943.2416165645986,207.763218335513,0
559,1255,935.604610233342,193.71456884202996,0
560,44592,976.3922390436919,284.8988427906137,0
561,23187,924.7674611594734,185.61770544935723,0
562,20501,945.0964109699513,210.876024991044,0
563,53564,954.8361359562939,253.2366066633499,0
564,91702,943.2022828346965,216.21334765350446,0
565,33477,935.7663501520451,197.04765915408348,0
566,36274,998.504082038965,291.2250822229993,0
567,43,938.5655782794626,203.91450640681148,0
568,63001,956.4730319911714,225.82474011226543,0
569,68400,929.3587959200872,213.51405172014825,0
570,2077,954.6435237957476,243.9410887306866,0
571,53082,947.8655919960366,207.44686892801064,0
572,41144,937.0048389474491,243.9190166382018,0
573,86775,931.1041355748688,187.1041355748688,0
574,45981,923.0812974138031,185.4800340045167,0
575,91653,918.0535441914999,174.0535441914999,0
576,64598,952.5480338610882,231.60341532646487,0
577,4854,928.4273781161667,184.42737811616666,0
578,15693,921.4731343241477,177.47313432414774,0
579,15510,927.5423524913216,183.5423524913216,0
580,91394,948.3013089904431,210.38677161348494,0
581,71594,960.9035061429457,248.7225900984339,0
582,5092,930.2883842149569,187.77192672755893,0
583,11004,935.115521055129,191.11552105512897,0
584,94989,942.4128736944562,210.53986030854594,0
585,95907,958.1152543518565,214.1152543518565,0
586,1648,919.5284442312287,177.96332676799977,0
587,5317,953.030551583737,231.0696189582775,0
588,93567,918.3742117437619,174.37421174376186,0
589,27564,945.9843716897825,216.79487770233243,0
590,12682,998.656454490351,303.5663939225806,0
591,19170,936.8247599192227,192.82475991922274,0
592,79548,946.4314484561172,203.29452332003598,0
593,98176,940.6266065703293,196.62660657032927,0
594,5761,968.2002560608942,245.0510140257078,0
595,1646,944.9326141695994,223.10369077205996,0
596,6295,921.8485817911784,201.54125432050319,0
597,36157,930.6798428510133,186.6798428510133,0
598,5509,920.1439998017034,189.5556735687801,0
599,9901,958.229929163945,259.51214456943796,0
600,42723,943.237113984201,219.02878094125685,0
601,73234,983.6191575236747,306.8542610897589,0
602,77151,941.3023292508519,203.49470819935118,0
603,30181,932.6339933133802,188.6339933133802,0
604,63586,952.4750804740584,208.47508047405836,0
605,45643,929.7458468005119,193.36344490956378,0
606,20707,951.136000836834,229.18232070974932,0
607,57785,937.7973972035135,198.37381994552186,0
