,task,earliest_start,start,end,product_index,activity_id,product_id
133,133,670,670,732,11,7,3
134,134,671,671,732,11,8,3
135,135,696,696,746,11,9,3
136,136,676,676,736,11,10,3
137,137,670,670,754,11,11,3
138,138,649,649,754,11,12,3
139,139,676,676,780,11,13,3
140,140,721,721,780,11,14,3
141,141,713,713,873,11,15,3
142,142,787,787,986,12,0,22
143,143,882,882,911,12,1,22
144,144,882,882,954,12,2,22
145,145,882,882,960,12,3,22
146,146,943,943,997,12,4,22
147,147,882,882,997,12,5,22
148,148,979,979,1015,12,6,22
149,149,991,991,1026,12,7,22
150,150,921,921,1026,12,8,22
151,151,953,953,1040,12,9,22
152,152,989,989,1030,12,10,22
153,153,986,986,1067,12,11,22
154,154,945,945,1057,12,12,22
155,155,989,989,1146,12,13,22
156,156,1210,1210,1332,13,0,37
157,157,1237,1237,1277,13,1,37
158,158,1237,1237,1305,13,2,37
159,159,1327,1327,1350,13,3,37
160,160,1237,1237,1350,13,4,37
161,161,1339,1339,1356,13,5,37
162,162,1306,1306,1356,13,6,37
163,163,1327,1327,1363,13,7,37
164,164,1329,1329,1363,13,8,37
165,165,1351,1351,1376,13,9,37
166,166,1363,1363,1384,13,10,37
167,167,1351,1351,1384,13,11,37
168,168,1339,1339,1375,13,12,37
169,169,1341,1341,1375,13,13,37
170,170,1363,1363,1464,13,14,37
171,171,1091,1091,1157,14,0,8
172,172,1155,1155,1176,14,1,8
173,173,1145,1145,1176,14,2,8
174,174,1165,1165,1196,14,3,8
175,175,1165,1165,1196,14,4,8
176,176,1175,1175,1206,14,5,8
177,177,1175,1175,1206,14,6,8
178,178,1186,1186,1290,14,7,8
179,179,456,456,578,15,0,37
180,180,483,483,523,15,1,37
181,181,483,483,551,15,2,37
182,182,573,573,596,15,3,37
183,183,483,483,596,15,4,37
184,184,585,585,602,15,5,37
185,185,552,552,602,15,6,37
186,186,573,573,609,15,7,37
187,187,575,575,609,15,8,37
188,188,587,587,612,15,9,37
189,189,609,609,630,15,10,37
190,190,587,587,620,15,11,37
191,191,585,585,621,15,12,37
192,192,587,587,621,15,13,37
193,193,609,609,710,15,14,37
194,194,986,986,1052,16,0,8
195,195,1050,1050,1071,16,1,8
196,196,1040,1040,1071,16,2,8
197,197,1050,1050,1081,16,3,8
198,198,1050,1050,1081,16,4,8
199,199,1067,1067,1098,16,5,8
200,200,1061,1061,1092,16,6,8
201,201,1081,1081,1185,16,7,8
202,202,1344,1344,1410,17,0,8
203,203,1409,1409,1430,17,1,8
204,204,1398,1398,1429,17,2,8
205,205,1418,1418,1449,17,3,8
206,206,1418,1418,1449,17,4,8
207,207,1419,1419,1450,17,5,8
208,208,1419,1419,1450,17,6,8
209,209,1439,1439,1543,17,7,8
210,210,214,214,376,18,0,16
211,211,361,361,372,18,1,16
212,212,346,346,372,18,2,16
213,213,371,371,413,18,3,16
214,214,371,371,413,18,4,16
215,215,403,403,492,18,5,16
216,216,0,0,96,19,0,17
217,217,90,90,102,19,1,17
218,218,81,81,102,19,2,17
219,219,90,90,119,19,3,17
220,220,90,90,119,19,4,17
221,221,119,119,208,19,5,17
222,222,1193,1193,1352,20,0,25
223,223,1283,1283,1307,20,1,25
224,224,1307,1307,1351,20,2,25
225,225,1307,1307,1351,20,3,25
226,226,1307,1307,1353,20,4,25
227,227,1283,1283,1353,20,5,25
228,228,1337,1337,1376,20,6,25
229,229,1337,1337,1376,20,7,25
230,230,1328,1328,1465,20,8,25
231,231,189,189,291,21,0,36
232,232,327,327,385,21,1,36
233,233,320,320,375,21,2,36
234,234,317,317,381,21,3,36
235,235,260,260,381,21,4,36
236,236,360,360,415,21,5,36
237,237,360,360,415,21,6,36
238,238,375,375,494,21,7,36
239,239,485,485,644,22,0,25
240,240,575,575,599,22,1,25
241,241,599,599,643,22,2,25
242,242,599,599,643,22,3,25
243,243,599,599,645,22,4,25
244,244,575,575,645,22,5,25
245,245,629,629,668,22,6,25
246,246,629,629,668,22,7,25
247,247,620,620,757,22,8,25
248,248,297,297,416,23,0,11
249,249,431,431,457,23,1,11
250,250,435,435,461,23,2,11
251,251,397,397,457,23,3,11
252,252,397,397,457,23,4,11
253,253,431,431,485,23,5,11
254,254,441,441,495,23,6,11
255,255,431,431,485,23,7,11
256,256,441,441,495,23,8,11
257,257,485,485,578,23,9,11
258,258,485,485,578,23,10,11
259,259,607,607,778,24,0,39
260,260,779,779,815,24,1,39
261,261,754,754,815,24,2,39
262,262,789,789,833,24,3,39
263,263,780,780,824,24,4,39
264,264,797,797,841,24,5,39
265,265,797,797,841,24,6,39
266,266,823,823,930,24,7,39
267,267,0,0,135,25,0,5
268,268,41,41,61,25,1,5
269,269,41,41,95,25,2,5
270,270,111,111,159,25,3,5
271,271,103,103,159,25,4,5
272,272,95,95,169,25,5,5
273,273,111,111,169,25,6,5
274,274,95,95,172,25,7,5
275,275,41,41,172,25,8,5
276,276,119,119,177,25,9,5
277,277,119,119,177,25,10,5
278,278,104,104,191,25,11,5
279,279,104,104,199,25,12,5
280,280,119,119,270,25,13,5
281,281,154,154,270,25,14,5
282,282,190,190,283,25,15,5
283,283,135,135,285,26,0,14
284,284,177,177,201,26,1,14
285,285,177,177,235,26,2,14
286,286,266,266,303,26,3,14
287,287,256,256,327,26,4,14
288,288,266,266,340,26,5,14
289,289,256,256,340,26,6,14
290,290,235,235,344,26,7,14
291,291,177,177,344,26,8,14
292,292,235,235,360,26,9,14
293,293,235,235,360,26,10,14
294,294,245,245,371,26,11,14
295,295,245,245,371,26,12,14
296,296,266,266,415,26,13,14
297,297,327,327,464,26,14,14
298,298,541,541,617,27,0,31
299,299,633,633,662,27,1,31
300,300,593,593,662,27,2,31
301,301,643,643,696,27,3,31
302,302,643,643,693,27,4,31
303,303,686,686,779,27,5,31
304,304,1264,1264,1370,28,0,0
305,305,1381,1381,1409,28,1,0
306,306,1350,1350,1409,28,2,0
307,307,1381,1381,1418,28,3,0
308,308,1381,1381,1418,28,4,0
309,309,1381,1381,1418,28,5,0
310,310,1350,1350,1418,28,6,0
311,311,1382,1382,1418,28,7,0
312,312,1382,1382,1418,28,8,0
313,313,1393,1393,1427,28,9,0
314,314,1393,1393,1427,28,10,0
315,315,1393,1393,1429,28,11,0
316,316,1393,1393,1429,28,12,0
317,317,1393,1393,1518,28,13,0
318,318,689,689,808,29,0,11
319,319,823,823,849,29,1,11
320,320,823,823,849,29,2,11
321,321,789,789,849,29,3,11
322,322,789,789,849,29,4,11
323,323,833,833,887,29,5,11
324,324,823,823,877,29,6,11
325,325,824,824,878,29,7,11
326,326,823,823,877,29,8,11
327,327,877,877,970,29,9,11
328,328,877,877,970,29,10,11
329,329,216,216,309,30,0,33
330,330,330,330,367,30,1,33
331,331,284,284,367,30,2,33
332,332,340,340,411,30,3,33
333,333,340,340,409,30,4,33
334,334,401,401,490,30,5,33
335,335,0,0,61,31,0,20
336,336,82,82,99,31,1,20
337,337,48,48,99,31,2,20
338,338,82,82,104,31,3,20
339,339,84,84,104,31,4,20
340,340,92,92,111,31,5,20
341,341,92,92,111,31,6,20
342,342,104,104,200,31,7,20
343,343,0,0,169,32,0,32
344,344,62,62,87,32,1,32
345,345,62,62,157,32,2,32
346,346,157,157,172,32,3,32
347,347,62,62,172,32,4,32
348,348,163,163,174,32,5,32
349,349,147,147,174,32,6,32
350,350,159,159,184,32,7,32
351,351,159,159,184,32,8,32
352,352,169,169,191,32,9,32
353,353,177,177,195,32,10,32
354,354,169,169,194,32,11,32
355,355,182,182,277,32,12,32
356,356,1352,1352,1454,33,0,41
357,357,1469,1469,1498,33,1,41
358,358,1471,1471,1498,33,2,41
359,359,1469,1469,1502,33,3,41
360,360,1423,1423,1502,33,4,41
361,361,1483,1483,1508,33,5,41
362,362,1483,1483,1508,33,6,41
363,363,1483,1483,1510,33,7,41
364,364,1469,1469,1510,33,8,41
365,365,1423,1423,1510,33,9,41
366,366,1483,1483,1510,33,10,41
367,367,1469,1469,1525,33,11,41
368,368,1471,1471,1525,33,12,41
369,369,1483,1483,1618,33,13,41
370,370,861,861,1019,34,0,28
371,371,933,933,993,34,1,28
372,372,1011,1011,1032,34,2,28
373,373,933,933,1032,34,3,28
374,374,1015,1015,1047,34,4,28
375,375,1039,1039,1061,34,5,28
376,376,1013,1013,1051,34,6,28
377,377,1029,1029,1064,34,7,28
378,378,996,996,1064,34,8,28
379,379,1040,1040,1079,34,9,28
380,380,1043,1043,1076,34,10,28
381,381,1043,1043,1165,34,11,28
382,382,1019,1019,1147,35,0,43
383,383,1071,1071,1088,35,1,43
384,384,1071,1071,1132,35,2,43
385,385,1105,1105,1144,35,3,43
386,386,1071,1071,1144,35,4,43
387,387,1142,1142,1147,35,5,43
388,388,1118,1118,1152,35,6,43
389,389,1140,1140,1164,35,7,43
390,390,1071,1071,1164,35,8,43
391,391,1118,1118,1165,35,9,43
392,392,1105,1105,1165,35,10,43
393,393,1105,1105,1175,35,11,43
394,394,1142,1142,1175,35,12,43
395,395,1126,1126,1264,35,13,43
396,396,911,911,1076,36,0,40
397,397,1061,1061,1159,36,1,40
398,398,1046,1046,1159,36,2,40
399,399,1061,1061,1185,36,3,40
400,400,1061,1061,1185,36,4,40
401,401,1185,1185,1274,36,5,40
402,402,761,761,911,37,0,14
403,403,803,803,827,37,1,14
404,404,803,803,861,37,2,14
405,405,892,892,929,37,3,14
406,406,882,882,953,37,4,14
407,407,892,892,966,37,5,14
408,408,882,882,966,37,6,14
409,409,861,861,970,37,7,14
410,410,803,803,970,37,8,14
411,411,861,861,986,37,9,14
412,412,861,861,986,37,10,14
413,413,871,871,997,37,11,14
414,414,871,871,997,37,12,14
415,415,892,892,1041,37,13,14
416,416,953,953,1090,37,14,14
417,417,1147,1147,1264,38,0,15
418,418,1192,1192,1248,38,1,15
419,419,1192,1192,1253,38,2,15
420,420,1228,1228,1280,38,3,15
421,421,1192,1192,1280,38,4,15
422,422,1228,1228,1292,38,5,15
423,423,1264,1264,1297,38,6,15
424,424,1263,1263,1297,38,7,15
425,425,1264,1264,1303,38,8,15
426,426,1246,1246,1303,38,9,15
427,427,1260,1260,1322,38,10,15
428,428,1229,1229,1322,38,11,15
429,429,1261,1261,1415,38,12,15
430,430,1448,1448,1509,39,0,20
431,431,1530,1530,1547,39,1,20
432,432,1496,1496,1547,39,2,20
433,433,1540,1540,1562,39,3,20
434,434,1540,1540,1560,39,4,20
435,435,1545,1545,1564,39,5,20
436,436,1544,1544,1563,39,6,20
437,437,1552,1552,1648,39,7,20
