,task,earliest_start,start,end,product_index,activity_id,product_id
66,66,386,386,411,7,1,32
67,67,386,386,481,7,2,32
68,68,481,481,496,7,3,32
69,69,386,386,496,7,4,32
70,70,487,487,498,7,5,32
71,71,471,471,498,7,6,32
72,72,481,481,506,7,7,32
73,73,481,481,506,7,8,32
74,74,487,487,509,7,9,32
75,75,494,494,512,7,10,32
76,76,487,487,512,7,11,32
77,77,506,506,601,7,12,32
78,78,681,681,757,8,0,31
79,79,773,773,802,8,1,31
80,80,733,733,802,8,2,31
81,81,773,773,826,8,3,31
82,82,776,776,826,8,4,31
83,83,826,826,919,8,5,31
84,84,401,401,518,9,0,1
85,85,446,446,502,9,1,1
86,86,446,446,507,9,2,1
87,87,482,482,534,9,3,1
88,88,446,446,534,9,4,1
89,89,482,482,546,9,5,1
90,90,528,528,561,9,6,1
91,91,517,517,551,9,7,1
92,92,518,518,557,9,8,1
93,93,500,500,557,9,9,1
94,94,514,514,576,9,10,1
95,95,483,483,576,9,11,1
96,96,515,515,669,9,12,1
97,97,414,414,475,10,0,20
98,98,496,496,513,10,1,20
99,99,462,462,513,10,2,20
100,100,506,506,528,10,3,20
101,101,498,498,518,10,4,20
102,102,509,509,528,10,5,20
103,103,506,506,525,10,6,20
104,104,518,518,614,10,7,20
105,105,0,0,171,11,0,39
106,106,172,172,208,11,1,39
107,107,147,147,208,11,2,39
108,108,172,172,216,11,3,39
109,109,172,172,216,11,4,39
110,110,190,190,234,11,5,39
111,111,190,190,234,11,6,39
112,112,216,216,323,11,7,39
113,113,0,0,159,12,0,25
114,114,90,90,114,12,1,25
115,115,114,114,158,12,2,25
116,116,114,114,158,12,3,25
117,117,114,114,160,12,4,25
118,118,90,90,160,12,5,25
119,119,144,144,183,12,6,25
120,120,144,144,183,12,7,25
121,121,135,135,272,12,8,25
122,122,757,757,869,13,0,18
123,123,854,854,869,13,1,18
124,124,844,844,869,13,2,18
125,125,854,854,873,13,3,18
126,126,854,854,873,13,4,18
127,127,859,859,877,13,5,18
128,128,859,859,877,13,6,18
129,129,864,864,881,13,7,18
130,130,864,864,881,13,8,18
131,131,873,873,970,13,9,18
132,132,284,284,401,14,0,1
133,133,329,329,385,14,1,1
134,134,329,329,390,14,2,1
135,135,365,365,417,14,3,1
136,136,329,329,417,14,4,1
137,137,365,365,429,14,5,1
138,138,401,401,434,14,6,1
139,139,400,400,434,14,7,1
140,140,401,401,440,14,8,1
141,141,383,383,440,14,9,1
142,142,397,397,459,14,10,1
143,143,366,366,459,14,11,1
144,144,398,398,552,14,12,1
145,145,159,159,284,15,0,10
146,146,213,213,271,15,1,10
147,147,213,213,274,15,2,10
148,148,287,287,305,15,3,10
149,149,266,266,305,15,4,10
150,150,251,251,306,15,5,10
151,151,252,252,306,15,6,10
152,152,287,287,315,15,7,10
153,153,287,287,320,15,8,10
154,154,266,266,320,15,9,10
155,155,287,287,329,15,10,10
156,156,251,251,332,15,11,10
157,157,213,213,332,15,12,10
158,158,297,297,337,15,13,10
159,159,288,288,337,15,14,10
160,160,282,282,430,15,15,10
161,161,162,162,324,16,0,12
162,162,316,316,346,16,1,12
163,163,301,301,346,16,2,12
164,164,316,316,369,16,3,12
165,165,316,316,369,16,4,12
166,166,369,369,462,16,5,12
167,167,475,475,536,17,0,20
168,168,557,557,574,17,1,20
169,169,523,523,574,17,2,20
170,170,557,557,579,17,3,20
171,171,559,559,579,17,4,20
172,172,567,567,586,17,5,20
173,173,567,567,586,17,6,20
174,174,579,579,675,17,7,20
175,175,171,171,273,18,0,36
176,176,306,306,364,18,1,36
177,177,302,302,357,18,2,36
178,178,305,305,369,18,3,36
179,179,242,242,363,18,4,36
180,180,332,332,387,18,5,36
181,181,332,332,387,18,6,36
182,182,357,357,476,18,7,36
183,183,667,667,733,19,0,8
184,184,731,731,752,19,1,8
185,185,721,721,752,19,2,8
186,186,731,731,762,19,3,8
187,187,731,731,762,19,4,8
188,188,742,742,773,19,5,8
189,189,742,742,773,19,6,8
190,190,762,762,866,19,7,8
