instance_folder,instance_id,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,nb_scenarios_saa,obj_pi
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 6, 1, 5, 3, 1, 2, 5, 4, 2, 6, 0]",quantile_0.5,1,26.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 6, 2, 5, 7, 2, 2, 4, 5, 3, 6, 0]",quantile_0.5,1,27.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 5, 1, 4, 4, 2, 2, 7, 4, 3, 12, 0]",quantile_0.5,1,28.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 5, 1, 5, 4, 2, 2, 6, 2, 1, 11, 0]",quantile_0.5,1,26.0
j10,13,proactive_quantile_0.5,60,True,38.0,0.050658226013183594,0.00026106834411621094,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 2, 7, 10, 2, 1, 7, 9, 11, 6, 1, 0]",quantile_0.5,1,35.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 1, 5, 10, 6, 1, 12, 7, 8, 10, 1, 0]",quantile_0.5,1,38.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 3, 6, 10, 5, 1, 10, 8, 10, 11, 1, 0]",quantile_0.5,1,40.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 3, 6, 10, 3, 1, 7, 6, 12, 11, 1, 0]",quantile_0.5,1,38.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 2, 5, 11, 3, 1, 7, 6, 10, 7, 1, 0]",quantile_0.5,1,35.0
j10,13,proactive_quantile_0.5,60,False,inf,0.050658226013183594,inf,"[0, 0, 2, 10, 0, 7, 13, 29, 23, 20, 9, 38]","[0, 1, 4, 11, 5, 1, 8, 7, 6, 12, 1, 0]",quantile_0.5,1,36.0
