instance_folder,instance_id,method,time_limit_pi,time_limit_cp_stnu,obj,obj_pi,rel_regret,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online,mode
ubo50,41,STNU,10,10,145.0,139.0,4.316546762589928,True,True,"[0, 4, 9, 5, 4, 5, 12, 6, 1, 10, 1, 12, 1, 7, 8, 2, 7, 9, 7, 4, 6, 3, 2, 8, 7, 1, 8, 11, 9, 6, 2, 5, 4, 1, 10, 2, 1, 8, 12, 6, 12, 5, 5, 2, 6, 2, 4, 3, 1, 9, 1, 0]","[0, 12, 7, 38, 0, 4, 0, 0, 21, 44, 90, 94, 32, 33, 50, 127, 108, 135, 43, 74, 112, 126, 77, 91, 101, 12, 13, 79, 99, 71, 112, 23, 77, 6, 28, 123, 32, 66, 54, 130, 39, 115, 106, 66, 21, 30, 99, 139, 23, 133, 118, 145]",0.9871490001678467,1.4173829555511475,mean
ubo50,41,STNU,10,10,136.0,133.0,2.255639097744361,True,True,"[0, 6, 6, 3, 7, 2, 8, 5, 1, 6, 3, 7, 2, 7, 5, 1, 4, 12, 8, 5, 7, 2, 4, 7, 6, 1, 5, 7, 6, 6, 5, 2, 7, 1, 6, 2, 1, 10, 6, 5, 9, 5, 5, 3, 5, 4, 4, 2, 1, 12, 1, 0]","[0, 8, 8, 29, 0, 7, 0, 0, 16, 42, 77, 83, 32, 33, 48, 114, 96, 124, 39, 64, 96, 115, 66, 80, 90, 9, 11, 70, 87, 59, 101, 21, 66, 7, 23, 112, 32, 54, 48, 119, 39, 102, 90, 54, 16, 28, 87, 128, 18, 120, 103, 134]",0.9871490001678467,1.2760069370269775,mean
ubo50,41,STNU,10,10,139.0,136.0,2.2058823529411766,True,True,"[0, 8, 10, 4, 4, 2, 8, 5, 2, 11, 2, 8, 2, 5, 5, 2, 5, 8, 6, 4, 6, 3, 5, 8, 5, 1, 5, 8, 12, 3, 3, 4, 8, 1, 9, 1, 1, 10, 7, 6, 6, 2, 5, 2, 7, 3, 6, 1, 1, 8, 1, 0]","[0, 8, 6, 34, 0, 4, 0, 0, 16, 42, 83, 88, 31, 32, 48, 119, 100, 129, 38, 70, 102, 120, 70, 85, 95, 8, 11, 75, 93, 65, 106, 21, 70, 5, 25, 117, 31, 60, 53, 124, 38, 107, 96, 60, 16, 28, 93, 133, 18, 125, 108, 139]",0.9871490001678467,1.257652997970581,mean
ubo50,41,STNU,10,10,135.0,131.0,3.053435114503817,True,True,"[0, 5, 11, 6, 4, 4, 9, 7, 1, 6, 2, 7, 2, 9, 6, 1, 7, 6, 5, 3, 6, 3, 3, 9, 3, 1, 7, 10, 11, 3, 5, 3, 8, 1, 10, 2, 1, 12, 6, 6, 9, 5, 6, 5, 7, 3, 3, 3, 1, 12, 1, 0]","[0, 9, 8, 34, 0, 4, 0, 0, 19, 42, 79, 84, 31, 32, 48, 115, 94, 125, 40, 66, 97, 116, 66, 81, 91, 9, 11, 69, 89, 59, 102, 21, 66, 7, 24, 113, 31, 54, 48, 120, 38, 103, 91, 54, 19, 28, 90, 129, 21, 121, 103, 135]",0.9871490001678467,1.3142220973968506,mean
ubo50,41,STNU,10,10,138.0,135.0,2.2222222222222223,True,True,"[0, 8, 10, 2, 5, 2, 6, 5, 1, 8, 2, 6, 3, 5, 8, 2, 8, 6, 9, 2, 9, 3, 4, 7, 5, 1, 5, 10, 10, 4, 4, 4, 7, 1, 6, 3, 1, 8, 9, 7, 12, 4, 4, 5, 7, 2, 7, 2, 1, 10, 1, 0]","[0, 6, 6, 31, 0, 5, 0, 0, 16, 42, 82, 87, 30, 31, 48, 119, 99, 128, 37, 67, 99, 119, 68, 84, 94, 7, 11, 72, 91, 64, 105, 21, 68, 5, 25, 116, 30, 59, 50, 123, 37, 107, 93, 59, 16, 28, 91, 132, 18, 125, 108, 138]",0.9871490001678467,1.4085252285003662,mean
ubo50,41,STNU,10,10,143.0,137.0,4.37956204379562,True,True,"[0, 4, 11, 2, 5, 4, 6, 5, 2, 7, 2, 8, 2, 7, 6, 1, 5, 10, 9, 4, 5, 3, 2, 6, 5, 1, 8, 9, 7, 4, 4, 2, 6, 1, 8, 2, 1, 11, 12, 4, 11, 3, 4, 3, 8, 5, 3, 3, 1, 11, 1, 0]","[0, 6, 6, 31, 0, 5, 0, 0, 19, 42, 87, 92, 33, 34, 49, 123, 104, 133, 40, 74, 106, 124, 74, 89, 99, 7, 11, 78, 95, 68, 110, 21, 74, 5, 23, 121, 33, 63, 51, 128, 40, 111, 100, 63, 19, 28, 95, 137, 21, 129, 111, 143]",0.9871490001678467,1.2750720977783203,mean
ubo50,41,STNU,10,10,145.0,138.0,5.072463768115942,True,True,"[0, 7, 10, 5, 7, 3, 8, 7, 2, 7, 3, 8, 1, 5, 5, 1, 8, 12, 8, 4, 7, 3, 3, 5, 6, 1, 8, 6, 9, 2, 2, 5, 6, 1, 6, 2, 1, 7, 10, 4, 12, 2, 8, 2, 6, 6, 7, 1, 1, 6, 1, 0]","[0, 8, 8, 32, 0, 7, 0, 0, 19, 42, 86, 92, 34, 35, 49, 125, 105, 133, 41, 71, 108, 124, 70, 89, 99, 9, 11, 75, 94, 68, 110, 21, 71, 7, 26, 121, 34, 63, 53, 128, 41, 113, 100, 63, 19, 28, 94, 137, 21, 131, 115, 143]",0.9871490001678467,1.3109722137451172,mean
ubo50,41,STNU,10,10,144.0,140.0,2.857142857142857,True,True,"[0, 8, 6, 5, 8, 4, 7, 8, 1, 11, 3, 12, 1, 9, 7, 1, 6, 8, 7, 2, 9, 2, 3, 9, 4, 1, 9, 7, 11, 6, 2, 5, 6, 1, 9, 2, 1, 8, 8, 5, 11, 5, 7, 4, 7, 6, 5, 2, 1, 9, 1, 0]","[0, 7, 9, 36, 0, 8, 0, 0, 21, 45, 87, 93, 35, 36, 51, 125, 105, 134, 42, 72, 112, 125, 75, 90, 100, 10, 12, 78, 98, 69, 112, 22, 75, 8, 27, 122, 35, 64, 56, 129, 42, 113, 105, 64, 21, 29, 99, 138, 23, 131, 121, 144]",0.9871490001678467,1.3996210098266602,mean
ubo50,41,STNU,10,10,139.0,136.0,2.2058823529411766,True,True,"[0, 7, 11, 6, 4, 3, 10, 7, 1, 10, 1, 10, 3, 7, 7, 1, 5, 6, 9, 3, 8, 1, 5, 5, 3, 1, 6, 9, 10, 2, 3, 3, 4, 1, 11, 1, 1, 9, 9, 3, 11, 2, 5, 4, 5, 6, 4, 1, 1, 8, 1, 0]","[0, 10, 8, 35, 0, 4, 0, 0, 19, 42, 84, 88, 34, 35, 50, 119, 98, 129, 41, 70, 104, 120, 70, 85, 95, 10, 11, 75, 90, 66, 106, 21, 70, 7, 24, 117, 34, 61, 52, 124, 41, 107, 98, 61, 19, 28, 90, 133, 21, 125, 112, 139]",0.9871490001678467,1.3354177474975586,mean
ubo50,41,STNU,10,10,144.0,135.0,6.666666666666667,True,True,"[0, 8, 12, 6, 8, 3, 8, 7, 2, 9, 1, 6, 1, 5, 6, 1, 8, 6, 5, 2, 9, 3, 4, 9, 7, 1, 8, 11, 10, 2, 2, 3, 7, 1, 12, 2, 1, 12, 9, 7, 11, 3, 4, 5, 6, 5, 6, 3, 1, 9, 1, 0]","[0, 8, 9, 38, 0, 8, 0, 0, 21, 44, 89, 93, 35, 36, 50, 127, 107, 134, 44, 74, 107, 125, 74, 90, 100, 10, 11, 78, 98, 67, 111, 23, 74, 8, 26, 122, 35, 62, 53, 129, 42, 115, 99, 62, 21, 30, 99, 138, 23, 133, 116, 144]",0.9871490001678467,1.6738297939300537,mean
ubo50,42,STNU,10,10,inf,143.0,100.0,False,True,"[0, 1, 1, 8, 1, 6, 1, 12, 8, 2, 9, 8, 3, 1, 4, 1, 1, 6, 1, 9, 6, 3, 9, 3, 5, 1, 8, 6, 2, 5, 7, 2, 3, 2, 8, 3, 3, 8, 5, 7, 5, 3, 7, 4, 5, 2, 11, 11, 12, 6, 6, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,145.0,100.0,False,True,"[0, 1, 1, 8, 3, 11, 2, 12, 7, 2, 6, 9, 3, 1, 3, 1, 1, 9, 2, 8, 8, 2, 7, 4, 5, 1, 10, 6, 2, 7, 5, 1, 2, 3, 9, 3, 3, 7, 5, 4, 6, 4, 6, 5, 8, 2, 7, 10, 11, 6, 8, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,146.0,100.0,False,True,"[0, 1, 2, 9, 2, 7, 2, 8, 5, 6, 12, 6, 3, 1, 6, 1, 1, 8, 2, 9, 8, 2, 9, 3, 6, 1, 11, 3, 2, 6, 6, 1, 3, 6, 9, 1, 1, 4, 7, 6, 8, 4, 9, 2, 5, 3, 8, 11, 8, 5, 6, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,148.0,100.0,False,True,"[0, 1, 3, 11, 3, 11, 1, 6, 8, 6, 9, 11, 4, 1, 4, 1, 1, 9, 2, 8, 8, 3, 6, 3, 7, 1, 11, 7, 3, 7, 6, 1, 1, 2, 11, 1, 3, 8, 4, 4, 5, 2, 8, 5, 7, 2, 7, 6, 11, 7, 7, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,145.0,100.0,False,True,"[0, 1, 1, 9, 2, 7, 2, 8, 7, 5, 12, 6, 5, 1, 2, 1, 1, 5, 2, 6, 5, 3, 8, 4, 4, 1, 11, 5, 3, 5, 8, 1, 3, 5, 11, 2, 1, 7, 8, 4, 4, 4, 9, 2, 9, 6, 8, 7, 6, 6, 6, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,143.0,100.0,False,True,"[0, 1, 3, 8, 2, 7, 1, 12, 7, 2, 8, 7, 3, 1, 3, 1, 1, 8, 2, 5, 6, 3, 7, 5, 3, 1, 12, 5, 1, 4, 6, 1, 2, 4, 11, 1, 3, 4, 8, 4, 7, 2, 7, 2, 8, 6, 7, 9, 9, 7, 6, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,144.0,100.0,False,True,"[0, 1, 2, 11, 1, 9, 1, 7, 7, 4, 12, 7, 5, 1, 2, 1, 1, 5, 3, 9, 6, 2, 6, 5, 5, 1, 10, 3, 1, 3, 7, 3, 2, 6, 11, 3, 1, 4, 8, 7, 7, 5, 10, 6, 6, 4, 7, 10, 10, 9, 6, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,143.0,100.0,False,True,"[0, 1, 1, 7, 1, 8, 2, 12, 5, 2, 11, 8, 3, 1, 3, 1, 1, 9, 1, 6, 4, 2, 7, 5, 7, 1, 7, 7, 1, 3, 5, 1, 2, 5, 9, 3, 1, 6, 5, 6, 8, 6, 10, 3, 6, 2, 8, 7, 9, 6, 5, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,142.0,100.0,False,True,"[0, 1, 3, 6, 3, 9, 1, 11, 5, 3, 7, 10, 4, 1, 6, 1, 1, 9, 3, 5, 7, 1, 5, 4, 7, 1, 10, 6, 3, 3, 5, 1, 3, 4, 8, 2, 3, 4, 4, 3, 5, 3, 6, 2, 8, 5, 10, 7, 11, 8, 6, 0]",,0.8533849716186523,0.0,mean
ubo50,42,STNU,10,10,inf,143.0,100.0,False,True,"[0, 1, 2, 6, 1, 8, 2, 8, 4, 4, 12, 6, 5, 1, 5, 1, 1, 5, 1, 6, 8, 2, 7, 3, 4, 1, 7, 7, 3, 4, 4, 1, 3, 5, 9, 2, 2, 4, 5, 5, 8, 6, 8, 3, 8, 5, 11, 9, 7, 8, 4, 0]",,0.8533849716186523,0.0,mean
ubo50,43,STNU,10,10,inf,96.0,100.0,False,True,"[0, 3, 1, 6, 1, 5, 1, 2, 11, 5, 1, 4, 9, 5, 2, 5, 7, 9, 5, 1, 3, 1, 2, 2, 6, 6, 4, 11, 2, 1, 3, 1, 10, 8, 4, 7, 1, 3, 7, 3, 1, 1, 7, 3, 3, 3, 5, 6, 6, 2, 6, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,94.0,100.0,False,True,"[0, 3, 1, 5, 2, 5, 2, 3, 9, 7, 2, 7, 9, 8, 1, 5, 9, 9, 2, 1, 3, 2, 3, 3, 5, 6, 4, 10, 2, 1, 1, 1, 8, 9, 3, 9, 1, 5, 6, 1, 1, 1, 4, 2, 5, 5, 6, 5, 6, 2, 7, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,95.0,100.0,False,True,"[0, 3, 1, 3, 1, 4, 2, 2, 6, 6, 2, 5, 9, 6, 1, 6, 10, 9, 5, 1, 5, 2, 3, 2, 6, 5, 8, 6, 1, 1, 3, 1, 6, 5, 3, 7, 1, 4, 12, 3, 1, 1, 5, 5, 3, 3, 8, 6, 8, 1, 4, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,96.0,100.0,False,True,"[0, 4, 1, 5, 1, 3, 1, 5, 11, 6, 1, 4, 9, 4, 2, 7, 7, 6, 3, 1, 7, 1, 2, 2, 9, 6, 7, 6, 2, 1, 3, 1, 10, 8, 6, 6, 2, 3, 9, 3, 1, 1, 4, 3, 5, 2, 7, 3, 9, 1, 5, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,95.0,100.0,False,True,"[0, 3, 1, 3, 1, 2, 2, 2, 6, 8, 2, 6, 7, 6, 2, 7, 10, 9, 5, 1, 4, 2, 1, 3, 5, 4, 6, 11, 2, 1, 3, 1, 9, 8, 3, 7, 2, 4, 8, 3, 1, 1, 8, 6, 4, 2, 5, 6, 9, 1, 8, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,96.0,100.0,False,True,"[0, 6, 1, 3, 1, 3, 1, 5, 10, 6, 1, 5, 7, 8, 1, 7, 12, 10, 3, 1, 3, 2, 2, 3, 9, 3, 4, 10, 1, 1, 2, 1, 6, 7, 5, 5, 1, 5, 12, 1, 1, 1, 6, 4, 3, 3, 8, 2, 7, 1, 6, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,93.0,100.0,False,True,"[0, 5, 1, 5, 2, 5, 2, 5, 6, 5, 2, 6, 10, 8, 2, 7, 12, 10, 4, 1, 6, 2, 2, 3, 8, 3, 4, 6, 2, 1, 2, 1, 7, 7, 3, 7, 1, 2, 7, 1, 1, 1, 5, 4, 2, 5, 8, 2, 6, 1, 7, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,95.0,100.0,False,True,"[0, 6, 1, 3, 2, 2, 1, 2, 6, 4, 2, 7, 11, 6, 2, 4, 8, 6, 5, 1, 6, 1, 3, 3, 8, 3, 7, 6, 1, 1, 3, 1, 9, 6, 6, 6, 1, 3, 12, 2, 1, 1, 8, 5, 4, 4, 7, 2, 10, 2, 6, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,98.0,100.0,False,True,"[0, 5, 1, 3, 1, 6, 1, 5, 8, 5, 1, 3, 10, 8, 2, 6, 6, 8, 3, 1, 6, 1, 2, 1, 8, 6, 5, 9, 1, 1, 1, 1, 10, 8, 3, 8, 2, 2, 12, 3, 1, 1, 5, 6, 4, 3, 9, 6, 6, 1, 6, 0]",,0.9004230499267578,0.0,mean
ubo50,43,STNU,10,10,inf,97.0,100.0,False,True,"[0, 6, 1, 3, 1, 4, 1, 3, 8, 4, 2, 5, 9, 8, 2, 4, 6, 10, 5, 1, 5, 2, 3, 1, 6, 4, 4, 11, 1, 1, 2, 1, 8, 8, 2, 9, 1, 3, 10, 3, 1, 1, 8, 6, 3, 4, 5, 3, 9, 1, 4, 0]",,0.9004230499267578,0.0,mean
ubo50,44,STNU,10,10,196.0,190.0,3.1578947368421053,True,True,"[0, 12, 3, 3, 8, 5, 1, 4, 4, 9, 3, 7, 10, 3, 10, 7, 1, 3, 2, 1, 1, 1, 1, 4, 3, 6, 8, 4, 10, 11, 2, 1, 8, 11, 5, 12, 3, 11, 9, 1, 1, 5, 1, 2, 2, 1, 2, 4, 8, 3, 4, 0]","[0, 4, 0, 0, 9, 17, 0, 0, 0, 154, 88, 70, 138, 69, 16, 150, 101, 133, 163, 52, 80, 57, 143, 45, 91, 72, 49, 76, 101, 122, 148, 55, 26, 127, 4, 57, 178, 34, 40, 121, 69, 81, 111, 99, 80, 98, 149, 174, 168, 153, 190, 196]",0.787053108215332,1.3749032020568848,mean
ubo50,44,STNU,10,10,193.0,190.0,1.5789473684210527,True,True,"[0, 10, 1, 2, 9, 4, 3, 4, 5, 6, 6, 11, 7, 4, 11, 6, 1, 4, 1, 2, 2, 1, 1, 4, 4, 3, 6, 4, 7, 8, 1, 1, 4, 11, 5, 12, 3, 12, 11, 1, 1, 5, 2, 1, 6, 2, 1, 6, 10, 3, 6, 0]","[0, 4, 0, 0, 9, 18, 0, 0, 0, 151, 86, 68, 136, 67, 16, 146, 99, 128, 157, 50, 78, 57, 138, 43, 92, 71, 51, 74, 99, 120, 145, 53, 27, 125, 4, 55, 175, 31, 40, 119, 67, 80, 106, 97, 79, 96, 144, 171, 162, 148, 187, 193]",0.787053108215332,1.3714680671691895,mean
ubo50,44,STNU,10,10,191.0,191.0,0.0,True,True,"[0, 12, 2, 3, 6, 4, 2, 5, 4, 7, 6, 9, 8, 3, 10, 6, 2, 2, 1, 2, 1, 1, 2, 5, 5, 4, 8, 5, 9, 7, 1, 1, 7, 9, 8, 9, 4, 6, 8, 1, 2, 5, 1, 2, 5, 1, 2, 7, 11, 3, 5, 0]","[0, 5, 0, 0, 13, 19, 0, 0, 0, 149, 84, 66, 134, 65, 17, 144, 97, 125, 156, 50, 77, 57, 135, 43, 90, 68, 49, 72, 97, 118, 143, 53, 27, 123, 5, 55, 173, 34, 41, 117, 64, 78, 106, 95, 77, 94, 141, 169, 161, 145, 185, 191]",0.787053108215332,1.443382740020752,mean
ubo50,44,STNU,10,10,192.0,191.0,0.5235602094240838,True,True,"[0, 6, 2, 2, 9, 8, 2, 5, 2, 10, 4, 9, 10, 5, 8, 8, 1, 4, 2, 1, 2, 1, 2, 7, 3, 4, 9, 4, 7, 11, 2, 1, 7, 6, 7, 8, 2, 9, 6, 1, 2, 2, 2, 1, 5, 1, 2, 4, 7, 2, 3, 0]","[0, 5, 0, 0, 12, 21, 0, 0, 0, 150, 84, 64, 134, 65, 17, 146, 97, 129, 160, 48, 76, 57, 139, 41, 88, 70, 48, 72, 97, 118, 144, 51, 25, 123, 5, 53, 174, 32, 41, 117, 62, 78, 104, 95, 76, 94, 145, 170, 165, 149, 186, 192]",0.787053108215332,1.3809711933135986,mean
ubo50,44,STNU,10,10,194.0,191.0,1.5706806282722514,True,True,"[0, 11, 1, 2, 6, 5, 1, 5, 5, 8, 6, 6, 11, 2, 11, 6, 1, 2, 2, 1, 2, 1, 1, 5, 3, 3, 7, 5, 10, 6, 2, 1, 4, 12, 5, 8, 4, 7, 8, 2, 2, 3, 1, 2, 6, 2, 2, 5, 8, 3, 3, 0]","[0, 5, 0, 0, 10, 16, 0, 0, 0, 152, 84, 64, 135, 65, 17, 148, 97, 125, 160, 48, 77, 56, 135, 41, 90, 67, 49, 72, 97, 119, 146, 51, 28, 123, 5, 53, 176, 32, 41, 117, 62, 79, 107, 95, 77, 94, 141, 172, 165, 149, 188, 194]",0.787053108215332,1.364973783493042,mean
ubo50,44,STNU,10,10,191.0,191.0,0.0,True,True,"[0, 6, 1, 3, 11, 4, 3, 5, 2, 8, 4, 7, 9, 6, 9, 10, 3, 4, 1, 2, 2, 1, 2, 5, 3, 4, 9, 4, 8, 7, 2, 1, 5, 8, 6, 9, 4, 7, 7, 2, 1, 4, 2, 2, 4, 2, 1, 5, 10, 4, 4, 0]","[0, 5, 0, 0, 11, 22, 0, 0, 0, 149, 84, 63, 134, 65, 17, 145, 97, 126, 157, 47, 76, 57, 136, 40, 88, 71, 48, 72, 97, 119, 143, 50, 26, 123, 5, 52, 173, 31, 41, 117, 62, 78, 105, 95, 76, 94, 142, 169, 162, 146, 185, 191]",0.787053108215332,1.345181941986084,mean
ubo50,44,STNU,10,10,191.0,189.0,1.0582010582010581,True,True,"[0, 7, 2, 5, 9, 4, 3, 3, 2, 10, 5, 9, 10, 2, 10, 11, 3, 2, 1, 1, 2, 1, 1, 4, 7, 3, 11, 5, 12, 10, 2, 1, 5, 7, 7, 6, 5, 12, 6, 1, 2, 4, 1, 1, 5, 2, 1, 4, 8, 2, 3, 0]","[0, 5, 0, 0, 10, 19, 0, 0, 0, 149, 82, 62, 133, 63, 15, 145, 96, 127, 159, 49, 75, 57, 137, 42, 87, 65, 46, 70, 96, 117, 143, 52, 25, 122, 3, 54, 173, 30, 39, 116, 60, 77, 108, 94, 75, 92, 143, 169, 164, 147, 185, 191]",0.787053108215332,1.351407766342163,mean
ubo50,44,STNU,10,10,193.0,191.0,1.0471204188481675,True,True,"[0, 8, 3, 3, 7, 6, 1, 5, 2, 10, 6, 7, 6, 4, 10, 8, 3, 4, 1, 1, 1, 1, 2, 6, 6, 2, 10, 5, 9, 11, 1, 1, 5, 12, 8, 10, 5, 9, 7, 1, 2, 4, 1, 1, 2, 1, 1, 5, 8, 2, 3, 0]","[0, 5, 0, 0, 13, 20, 0, 0, 0, 151, 84, 65, 136, 65, 17, 146, 98, 130, 161, 48, 77, 58, 140, 41, 90, 69, 48, 72, 98, 119, 145, 51, 27, 124, 5, 53, 175, 32, 41, 118, 63, 78, 107, 96, 77, 94, 146, 171, 166, 150, 187, 193]",0.787053108215332,1.3627538681030273,mean
ubo50,44,STNU,10,10,192.0,188.0,2.127659574468085,True,True,"[0, 7, 3, 2, 8, 4, 2, 2, 3, 11, 3, 9, 8, 5, 8, 7, 1, 2, 1, 1, 2, 1, 1, 7, 7, 2, 8, 2, 9, 9, 2, 1, 8, 7, 7, 9, 4, 12, 7, 2, 2, 2, 2, 1, 6, 2, 2, 8, 11, 5, 6, 0]","[0, 3, 0, 0, 9, 17, 0, 0, 0, 147, 82, 65, 132, 63, 14, 143, 95, 126, 158, 49, 72, 57, 136, 42, 85, 68, 49, 70, 95, 117, 141, 52, 22, 121, 2, 54, 174, 30, 38, 115, 63, 74, 104, 93, 74, 92, 142, 167, 163, 146, 186, 192]",0.787053108215332,1.5672016143798828,mean
ubo50,44,STNU,10,10,191.0,191.0,0.0,True,True,"[0, 11, 1, 3, 9, 4, 1, 5, 2, 7, 4, 7, 9, 3, 11, 9, 2, 4, 1, 2, 1, 1, 1, 6, 3, 5, 12, 3, 10, 6, 2, 1, 5, 8, 7, 6, 3, 11, 7, 1, 2, 5, 2, 1, 5, 1, 2, 7, 6, 3, 3, 0]","[0, 5, 0, 0, 12, 21, 0, 0, 0, 149, 84, 65, 134, 65, 17, 145, 97, 124, 156, 51, 75, 62, 134, 44, 88, 68, 50, 72, 97, 118, 143, 54, 28, 123, 5, 56, 173, 33, 41, 117, 63, 76, 107, 95, 75, 94, 140, 169, 161, 146, 185, 191]",0.787053108215332,1.4109880924224854,mean
ubo50,45,STNU,10,10,inf,177.0,100.0,False,True,"[0, 1, 4, 10, 5, 5, 5, 1, 1, 8, 10, 1, 4, 4, 2, 2, 5, 1, 6, 1, 4, 4, 9, 6, 3, 3, 5, 2, 9, 6, 3, 7, 2, 1, 7, 4, 8, 9, 1, 8, 1, 2, 7, 2, 7, 2, 7, 1, 1, 10, 2, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,178.0,100.0,False,True,"[0, 1, 4, 8, 7, 8, 6, 1, 1, 7, 10, 1, 6, 3, 2, 2, 5, 1, 9, 1, 7, 6, 10, 7, 3, 3, 6, 1, 5, 7, 4, 5, 2, 3, 7, 2, 7, 11, 1, 7, 1, 2, 3, 4, 7, 1, 6, 1, 1, 11, 2, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,175.0,100.0,False,True,"[0, 2, 2, 8, 7, 9, 4, 1, 1, 9, 6, 1, 7, 4, 6, 3, 2, 1, 7, 1, 7, 3, 8, 8, 2, 3, 6, 2, 5, 8, 4, 6, 1, 1, 6, 3, 5, 11, 1, 5, 1, 1, 5, 5, 8, 1, 4, 1, 1, 6, 2, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,175.0,100.0,False,True,"[0, 1, 4, 8, 3, 9, 4, 1, 1, 8, 9, 1, 4, 2, 2, 3, 3, 1, 7, 1, 3, 3, 9, 6, 3, 2, 6, 2, 9, 8, 3, 5, 2, 2, 6, 5, 6, 7, 1, 7, 1, 1, 3, 3, 9, 3, 7, 1, 1, 10, 2, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,177.0,100.0,False,True,"[0, 1, 3, 7, 7, 7, 6, 1, 1, 8, 9, 1, 6, 2, 6, 1, 5, 1, 7, 1, 6, 4, 8, 7, 2, 2, 6, 1, 5, 9, 6, 6, 1, 3, 7, 2, 7, 7, 1, 5, 1, 3, 4, 2, 5, 3, 3, 1, 1, 7, 1, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,180.0,100.0,False,True,"[0, 2, 2, 11, 3, 8, 7, 1, 1, 6, 11, 1, 4, 2, 3, 2, 3, 1, 11, 1, 7, 6, 9, 10, 2, 2, 9, 1, 8, 8, 4, 6, 1, 2, 5, 5, 8, 8, 1, 5, 1, 2, 7, 5, 6, 1, 3, 1, 1, 7, 2, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,176.0,100.0,False,True,"[0, 1, 3, 6, 5, 6, 7, 1, 1, 5, 7, 1, 8, 2, 5, 1, 5, 1, 8, 1, 7, 4, 8, 11, 3, 2, 6, 1, 5, 9, 7, 8, 2, 1, 8, 4, 5, 8, 1, 4, 1, 2, 5, 3, 6, 1, 6, 1, 1, 11, 1, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,176.0,100.0,False,True,"[0, 1, 4, 6, 7, 7, 5, 1, 1, 6, 11, 1, 4, 5, 5, 3, 4, 1, 8, 1, 3, 2, 11, 10, 2, 1, 9, 2, 6, 9, 6, 4, 1, 3, 7, 4, 6, 11, 1, 7, 1, 1, 5, 4, 5, 2, 4, 1, 1, 9, 3, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,179.0,100.0,False,True,"[0, 2, 3, 11, 7, 7, 7, 1, 1, 8, 6, 1, 4, 5, 4, 2, 5, 1, 11, 1, 5, 6, 11, 9, 3, 2, 7, 1, 6, 8, 6, 6, 1, 3, 4, 5, 5, 12, 1, 5, 1, 1, 4, 5, 6, 3, 3, 1, 1, 7, 3, 0]",,0.9206478595733643,0.0,mean
ubo50,45,STNU,10,10,inf,178.0,100.0,False,True,"[0, 1, 3, 6, 6, 7, 4, 1, 1, 6, 8, 1, 7, 5, 4, 2, 5, 1, 10, 1, 5, 4, 11, 9, 3, 2, 7, 2, 6, 8, 6, 5, 1, 3, 8, 3, 5, 6, 1, 6, 1, 2, 4, 2, 8, 1, 3, 1, 1, 9, 1, 0]",,0.9206478595733643,0.0,mean
ubo50,46,STNU,10,10,inf,214.0,100.0,False,True,"[0, 8, 2, 6, 1, 1, 6, 1, 8, 4, 6, 6, 4, 12, 11, 3, 1, 3, 2, 8, 2, 1, 8, 4, 7, 9, 1, 1, 2, 6, 5, 11, 3, 1, 1, 2, 6, 7, 1, 5, 1, 4, 1, 3, 3, 10, 2, 6, 9, 6, 3, 0]",,0.7755062580108643,0.0,mean
