,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
182,j10_PSP_183,0,29,27,0.0,0.05344581604003906,0.010737180709838867,0.28279614448547363,0.016803979873657227,0.05098319053649902,feasible_and_dc,True
183,j10_PSP_184,0,inf,inf,,60.04050040245056,0.0,0.0,0.0,0.0,infeasible,
184,j10_PSP_185,0,inf,inf,,0.051290273666381836,0.0,0.0,0.0,0.0,infeasible,
185,j10_PSP_186,0,inf,inf,,0.054270029067993164,0.011333942413330078,0.3680891990661621,0.0,0.0,feasible_but_not_dc,
186,j10_PSP_187,0,inf,inf,,0.07405209541320801,0.06375408172607422,0.2693288326263428,0.0,0.0,feasible_but_not_dc,
187,j10_PSP_188,0,38,35,0.0,0.04928398132324219,0.007825136184692383,0.26718902587890625,0.015784263610839844,0.04874014854431152,feasible_and_dc,True
188,j10_PSP_189,0,33,32,0.0,0.050315141677856445,0.009593725204467773,0.27035093307495117,0.016908884048461914,0.0493779182434082,feasible_and_dc,True
189,j10_PSP_190,0,inf,inf,,0.04878497123718262,0.007934093475341797,0.2655761241912842,0.0,0.0,feasible_but_not_dc,
190,j10_PSP_191,0,inf,inf,,0.04973101615905762,0.008740901947021484,0.2655510902404785,0.0,0.0,feasible_but_not_dc,
191,j10_PSP_192,0,inf,inf,,0.05122780799865723,0.008205175399780273,0.2751750946044922,0.0,0.0,feasible_but_not_dc,
192,j10_PSP_193,0,inf,inf,,0.04512786865234375,0.0,0.0,0.0,0.0,infeasible,
193,j10_PSP_194,0,inf,inf,,0.04875373840332031,0.010879039764404297,0.26757192611694336,0.0,0.0,feasible_but_not_dc,
194,j10_PSP_195,0,inf,inf,,0.04481983184814453,0.0,0.0,0.0,0.0,infeasible,
195,j10_PSP_196,0,inf,inf,,0.04363703727722168,0.0,0.0,0.0,0.0,infeasible,
196,j10_PSP_197,0,inf,inf,,0.04424905776977539,0.0,0.0,0.0,0.0,infeasible,
197,j10_PSP_198,0,inf,inf,,0.04467296600341797,0.0,0.0,0.0,0.0,infeasible,
198,j10_PSP_199,0,inf,inf,,0.050106048583984375,0.010287284851074219,0.2659909725189209,0.0,0.0,feasible_but_not_dc,
199,j10_PSP_200,0,inf,inf,,0.05033397674560547,0.011294841766357422,0.2715010643005371,0.0,0.0,feasible_but_not_dc,
200,j10_PSP_201,0,inf,inf,,0.0453188419342041,0.0,0.0,0.0,0.0,infeasible,
201,j10_PSP_202,0,inf,inf,,0.04492998123168945,0.0,0.0,0.0,0.0,infeasible,
202,j10_PSP_203,0,inf,inf,,0.0487668514251709,0.01058506965637207,0.2666740417480469,0.0,0.0,feasible_but_not_dc,
203,j10_PSP_204,0,inf,inf,,0.04534912109375,0.0,0.0,0.0,0.0,infeasible,
204,j10_PSP_205,0,inf,inf,,0.04423189163208008,0.0,0.0,0.0,0.0,infeasible,
205,j10_PSP_206,0,49,46,0.0,0.04925799369812012,0.00987386703491211,0.26860499382019043,0.0165250301361084,0.04976606369018555,feasible_and_dc,True
206,j10_PSP_207,0,65,65,0.0,0.04864382743835449,0.010232925415039062,0.2686600685119629,0.01603412628173828,0.04930305480957031,feasible_and_dc,True
207,j10_PSP_208,0,inf,inf,,0.0453031063079834,0.0,0.0,0.0,0.0,infeasible,
208,j10_PSP_209,0,inf,inf,,0.04428267478942871,0.0,0.0,0.0,0.0,infeasible,
209,j10_PSP_210,0,44,44,0.0,0.04798603057861328,0.009968757629394531,0.26829004287719727,0.015748023986816406,0.04917287826538086,feasible_and_dc,True
210,j10_PSP_211,0,inf,inf,,0.04463601112365723,0.0,0.0,0.0,0.0,infeasible,
211,j10_PSP_212,0,59,59,0.0,0.04870724678039551,0.06738734245300293,0.2688789367675781,0.0157012939453125,0.04931306838989258,feasible_and_dc,True
212,j10_PSP_213,0,49,49,0.0,0.04911375045776367,0.011038780212402344,0.2687993049621582,0.0162351131439209,0.049207210540771484,feasible_and_dc,True
213,j10_PSP_214,0,inf,inf,,0.049436092376708984,0.01131892204284668,0.2666480541229248,0.0,0.0,feasible_but_not_dc,
214,j10_PSP_215,0,inf,inf,,0.04462599754333496,0.0,0.0,0.0,0.0,infeasible,
215,j10_PSP_216,0,inf,inf,,0.05331993103027344,0.011436939239501953,0.2680089473724365,0.0,0.0,feasible_but_not_dc,
216,j10_PSP_217,0,inf,inf,,0.04941105842590332,0.011230945587158203,0.27002692222595215,0.0,0.0,feasible_but_not_dc,
217,j10_PSP_218,0,inf,inf,,0.04512166976928711,0.0,0.0,0.0,0.0,infeasible,
218,j10_PSP_219,0,56,56,0.0,0.04993414878845215,0.01090693473815918,0.2682948112487793,0.016077041625976562,0.05072784423828125,feasible_and_dc,True
219,j10_PSP_220,0,inf,inf,,0.04467892646789551,0.0,0.0,0.0,0.0,infeasible,
220,j10_PSP_221,0,inf,inf,,0.05123400688171387,0.01151418685913086,0.2683730125427246,0.0,0.0,feasible_but_not_dc,
221,j10_PSP_222,0,68,64,0.0,0.050359249114990234,0.00970911979675293,0.26770496368408203,0.018090248107910156,0.04900097846984863,feasible_and_dc,True
