,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
224,j602_3,4,72,62,0.0,0.06573128700256348,0.050904035568237305,0.4174070358276367,0.204071044921875,0.0560300350189209
225,j602_3,5,76,68,0.0,0.06573128700256348,0.050904035568237305,0.4174070358276367,0.1883249282836914,0.06268525123596191
226,j602_3,6,67,62,0.0,0.06573128700256348,0.050904035568237305,0.4174070358276367,0.20518708229064941,0.06117677688598633
227,j602_3,7,65,60,0.0,0.06573128700256348,0.050904035568237305,0.4174070358276367,0.2074570655822754,0.06229114532470703
228,j602_3,8,73,61,0.0,0.06573128700256348,0.050904035568237305,0.4174070358276367,0.20335626602172852,0.058825016021728516
229,j602_3,9,65,61,0.0,0.06573128700256348,0.050904035568237305,0.4174070358276367,0.1973881721496582,0.06328797340393066
230,j602_4,0,75,68,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.1831827163696289,0.056548118591308594
231,j602_4,1,69,64,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.19013190269470215,0.06583213806152344
232,j602_4,2,67,62,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.3259727954864502,0.07508993148803711
233,j602_4,3,74,61,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.23125386238098145,0.06427907943725586
234,j602_4,4,70,66,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.20911478996276855,0.06609201431274414
235,j602_4,5,74,69,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.2148113250732422,0.0698249340057373
236,j602_4,6,68,64,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.21762299537658691,0.0660557746887207
237,j602_4,7,70,59,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.2094888687133789,0.06131601333618164
238,j602_4,8,74,66,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.18201684951782227,0.057038068771362305
239,j602_4,9,76,76,0.0,0.06343293190002441,0.04660987854003906,0.4862551689147949,0.18317890167236328,0.0558619499206543
240,j603_1,0,56,56,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.18178892135620117,0.060608863830566406
241,j603_1,1,57,57,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.18046784400939941,0.06055307388305664
242,j603_1,2,52,51,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.190201997756958,0.06589603424072266
243,j603_1,3,56,55,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.2850329875946045,0.07231903076171875
244,j603_1,4,49,48,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.19971585273742676,0.06426191329956055
245,j603_1,5,54,52,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.18206381797790527,0.055726051330566406
246,j603_1,6,51,51,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.17696881294250488,0.06278204917907715
247,j603_1,7,55,55,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.19743108749389648,0.06234908103942871
248,j603_1,8,58,56,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.20059680938720703,0.06197094917297363
249,j603_1,9,57,57,0.0,0.05434083938598633,0.037682294845581055,0.5390012264251709,0.1949930191040039,0.059680938720703125
250,j603_2,0,74,60,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.2184300422668457,0.0644071102142334
251,j603_2,1,66,66,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.1997230052947998,0.06468582153320312
252,j603_2,2,59,59,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.2015979290008545,0.06787919998168945
253,j603_2,3,64,60,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.20410394668579102,0.06068086624145508
254,j603_2,4,61,61,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.30498409271240234,0.08012890815734863
255,j603_2,5,62,55,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.2356700897216797,0.07065606117248535
256,j603_2,6,58,58,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.2235252857208252,0.06103682518005371
257,j603_2,7,64,64,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.19911909103393555,0.061637163162231445
258,j603_2,8,63,63,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.19617819786071777,0.0595858097076416
259,j603_2,9,66,66,0.0,0.05658102035522461,0.1082010269165039,0.3806180953979492,0.20184803009033203,0.1738271713256836
260,j603_3,0,89,83,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.21425485610961914,0.0575101375579834
261,j603_3,1,95,93,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.196915864944458,0.0627591609954834
262,j603_3,2,90,82,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.21366405487060547,0.058817148208618164
263,j603_3,3,99,99,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.21997284889221191,0.06236386299133301
264,j603_3,4,99,98,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.27333879470825195,0.07866597175598145
265,j603_3,5,84,83,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.22150611877441406,0.06047487258911133
266,j603_3,6,104,101,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.1882929801940918,0.0660700798034668
267,j603_3,7,97,95,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.2002711296081543,0.06088519096374512
268,j603_3,8,99,93,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.22781896591186523,0.06802630424499512
269,j603_3,9,93,87,0.0,0.19072198867797852,0.1073920726776123,0.8450250625610352,0.21429800987243652,0.062387943267822266
270,j603_4,0,73,69,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.22051095962524414,0.06798386573791504
271,j603_4,1,71,70,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.18449902534484863,0.05775785446166992
272,j603_4,2,74,68,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.18039894104003906,0.06588888168334961
273,j603_4,3,70,70,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.20124602317810059,0.06112980842590332
274,j603_4,4,73,68,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.19053196907043457,0.059268951416015625
275,j603_4,5,76,72,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.17862701416015625,0.06026411056518555
276,j603_4,6,72,71,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.1816859245300293,0.06177163124084473
277,j603_4,7,84,80,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.20845699310302734,0.0601198673248291
278,j603_4,8,83,78,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.20711112022399902,0.0648341178894043
279,j603_4,9,73,73,0.0,0.05898904800415039,0.03982686996459961,0.560575008392334,0.20120501518249512,0.06055808067321777
280,j604_1,0,78,78,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.18195676803588867,0.054052114486694336
281,j604_1,1,72,68,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.17396092414855957,0.05720996856689453
282,j604_1,2,78,78,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.17470407485961914,0.05776405334472656
283,j604_1,3,77,74,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.17420744895935059,0.05758833885192871
284,j604_1,4,84,84,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.18681001663208008,0.0705559253692627
285,j604_1,5,72,68,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.3470768928527832,0.06554412841796875
286,j604_1,6,73,67,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.18940114974975586,0.05923104286193848
287,j604_1,7,70,68,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.19118213653564453,0.06680011749267578
288,j604_1,8,80,79,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.20213818550109863,0.06173205375671387
289,j604_1,9,64,61,0.0,0.059531211853027344,0.12460899353027344,0.47101402282714844,0.19887304306030273,0.060109853744506836
290,j604_2,0,60,56,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.18677783012390137,0.06091499328613281
291,j604_2,1,59,50,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.17299103736877441,0.05820918083190918
292,j604_2,2,54,48,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.17341399192810059,0.1385200023651123
293,j604_2,3,65,52,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.17541289329528809,0.05651664733886719
294,j604_2,4,59,56,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.17396974563598633,0.058320045471191406
295,j604_2,5,57,48,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.17539715766906738,0.057633161544799805
296,j604_2,6,63,57,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.1738719940185547,0.05733609199523926
297,j604_2,7,56,50,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.1739940643310547,0.06340289115905762
298,j604_2,8,49,48,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.1834559440612793,0.05713796615600586
299,j604_2,9,55,50,0.0,0.05449986457824707,0.03711509704589844,0.32857704162597656,0.17530083656311035,0.05586576461791992
300,j604_3,0,53,53,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.18487191200256348,0.05590486526489258
301,j604_3,1,53,52,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16651582717895508,0.05699038505554199
302,j604_3,2,55,55,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.1670241355895996,0.057425737380981445
303,j604_3,3,56,54,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16774797439575195,0.06067371368408203
304,j604_3,4,51,51,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16729974746704102,0.05783224105834961
305,j604_3,5,56,53,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16742610931396484,0.057008981704711914
306,j604_3,6,54,54,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16762685775756836,0.056819915771484375
307,j604_3,7,52,46,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16859102249145508,0.0595700740814209
308,j604_3,8,55,55,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16898393630981445,0.061019182205200195
309,j604_3,9,48,46,0.0,0.054934024810791016,0.03595590591430664,0.34851598739624023,0.16764283180236816,0.05912017822265625
310,j604_4,0,62,61,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.18691015243530273,0.06372189521789551
311,j604_4,1,62,62,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.17435789108276367,0.05564689636230469
312,j604_4,2,54,54,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.1751081943511963,0.05750608444213867
313,j604_4,3,56,55,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.17514395713806152,0.05584907531738281
314,j604_4,4,56,55,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.17460989952087402,0.06122183799743652
315,j604_4,5,63,63,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.178358793258667,0.05654096603393555
316,j604_4,6,58,55,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.17683625221252441,0.055253028869628906
317,j604_4,7,60,57,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.17607688903808594,0.058235883712768555
318,j604_4,8,60,60,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.18079614639282227,0.06270527839660645
319,j604_4,9,57,56,0.0,0.06102705001831055,0.04172492027282715,0.3981161117553711,0.20187091827392578,0.055773258209228516
320,j901_1,0,73,70,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.6763460636138916,0.43935298919677734
321,j901_1,1,72,72,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.5763206481933594,1.2327239513397217
322,j901_1,2,75,69,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.5763590335845947,0.22023391723632812
323,j901_1,3,71,64,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.577225923538208,0.3610868453979492
324,j901_1,4,72,68,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.5762569904327393,0.15300917625427246
325,j901_1,5,70,67,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.577782154083252,0.20645809173583984
326,j901_1,6,73,63,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.5954780578613281,0.16159629821777344
327,j901_1,7,75,67,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.5875201225280762,0.28122711181640625
328,j901_1,8,81,69,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.5955226421356201,0.33611297607421875
329,j901_1,9,74,69,0.0,0.5244448184967041,0.0795907974243164,0.38030409812927246,0.6973450183868408,0.15782690048217773
330,j901_2,0,75,75,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.9747340679168701,0.07007884979248047
331,j901_2,1,82,73,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.6894140243530273,0.05876898765563965
332,j901_2,2,87,84,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.5898380279541016,0.07083296775817871
333,j901_2,3,79,79,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.6006979942321777,0.05994987487792969
334,j901_2,4,81,74,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.8485329151153564,0.0817418098449707
335,j901_2,5,89,82,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.7886989116668701,0.06473112106323242
336,j901_2,6,83,79,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.5888240337371826,0.06143808364868164
337,j901_2,7,82,80,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.586555004119873,0.058251142501831055
338,j901_2,8,91,80,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.5902230739593506,0.061792612075805664
339,j901_2,9,82,77,0.0,0.07131385803222656,0.16503190994262695,0.5425620079040527,0.5865058898925781,0.07700991630554199
340,j901_3,0,64,52,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.749610424041748,0.3482797145843506
341,j901_3,1,65,59,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.6055607795715332,0.26262402534484863
342,j901_3,2,66,62,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.5708580017089844,0.324739933013916
343,j901_3,3,65,58,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.7493619918823242,0.3077409267425537
344,j901_3,4,67,61,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.6242649555206299,0.362821102142334
345,j901_3,5,65,62,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.6027090549468994,0.15204215049743652
346,j901_3,6,68,59,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.5932908058166504,0.24497103691101074
347,j901_3,7,74,65,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.5720157623291016,0.31563305854797363
348,j901_3,8,66,62,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.5889341831207275,0.24271106719970703
349,j901_3,9,74,62,0.0,0.3867020606994629,0.1831350326538086,0.9709498882293701,0.625953197479248,0.2952589988708496
350,j901_4,0,88,84,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.5941507816314697,0.2980539798736572
351,j901_4,1,91,87,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.5940299034118652,1.013357162475586
352,j901_4,2,90,80,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.6111698150634766,0.7334928512573242
353,j901_4,3,88,82,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.6089153289794922,0.7785937786102295
354,j901_4,4,89,88,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.6214218139648438,1.414856195449829
355,j901_4,5,93,86,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.602510929107666,0.5461339950561523
356,j901_4,6,88,79,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.5987367630004883,1.3908278942108154
357,j901_4,7,87,83,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.597210168838501,0.6485919952392578
358,j901_4,8,96,89,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.596031904220581,0.6175620555877686
359,j901_4,9,87,86,0.0,1.0933771133422852,0.0852348804473877,0.5010721683502197,0.5968811511993408,1.1318421363830566
360,j902_1,0,84,83,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.563751220703125,0.06005406379699707
361,j902_1,1,90,84,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.5582480430603027,0.06214094161987305
362,j902_1,2,93,84,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.6024880409240723,0.061743736267089844
363,j902_1,3,91,85,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.6499581336975098,0.06522488594055176
364,j902_1,4,91,88,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.8183901309967041,0.06139802932739258
365,j902_1,5,92,90,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.6268060207366943,0.06327605247497559
366,j902_1,6,92,92,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.7200169563293457,0.07529282569885254
367,j902_1,7,95,85,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.6199698448181152,0.07393407821655273
368,j902_1,8,95,89,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.7322919368743896,0.06210207939147949
369,j902_1,9,92,82,0.0,0.06499505043029785,0.07358002662658691,0.45514488220214844,0.6972019672393799,0.08792924880981445
370,j902_2,0,110,107,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.6252069473266602,0.06943011283874512
371,j902_2,1,105,98,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.6547701358795166,0.06148409843444824
372,j902_2,2,107,98,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.6689300537109375,0.08197188377380371
373,j902_2,3,107,104,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.6976420879364014,0.06612014770507812
374,j902_2,4,108,106,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.6817970275878906,0.07135891914367676
375,j902_2,5,105,103,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.6312408447265625,0.06767511367797852
376,j902_2,6,100,97,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.7117009162902832,0.05871295928955078
377,j902_2,7,99,97,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.5900290012359619,0.06484818458557129
378,j902_2,8,111,110,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.6037940979003906,0.0653078556060791
379,j902_2,9,111,108,0.0,0.06986403465270996,0.08707189559936523,0.4179348945617676,0.633310079574585,0.06520605087280273
380,j902_3,0,68,65,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.5689198970794678,0.06817793846130371
381,j902_3,1,72,72,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.6222498416900635,0.06507205963134766
382,j902_3,2,68,64,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.5604863166809082,0.06005597114562988
383,j902_3,3,68,64,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.602092981338501,0.06064796447753906
384,j902_3,4,69,67,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.5867619514465332,0.05823016166687012
385,j902_3,5,71,71,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.5838019847869873,0.06838607788085938
386,j902_3,6,68,66,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.5887210369110107,0.07993602752685547
387,j902_3,7,72,72,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.6667768955230713,0.06908798217773438
388,j902_3,8,73,65,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.5693528652191162,0.060777902603149414
389,j902_3,9,69,65,0.0,0.06330490112304688,0.16397976875305176,0.44147396087646484,0.6696820259094238,0.07619500160217285
390,j902_4,0,71,62,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.562204122543335,0.0597071647644043
391,j902_4,1,67,58,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.5628190040588379,0.06154894828796387
392,j902_4,2,66,57,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.6525430679321289,0.07438111305236816
393,j902_4,3,65,59,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.5857338905334473,0.05905890464782715
394,j902_4,4,64,59,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.65407395362854,0.06663703918457031
395,j902_4,5,64,63,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.635289192199707,0.05988311767578125
396,j902_4,6,66,55,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.5803310871124268,0.1830902099609375
397,j902_4,7,67,60,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.6762597560882568,0.0666658878326416
398,j902_4,8,67,61,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.5741710662841797,0.058213233947753906
399,j902_4,9,72,57,0.0,0.06742191314697266,0.1826019287109375,0.4425652027130127,0.5622777938842773,0.151580810546875
400,j903_1,0,75,68,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.8401663303375244,0.07297015190124512
401,j903_1,1,70,63,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.5830490589141846,0.15687799453735352
402,j903_1,2,78,73,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.6134769916534424,0.05807185173034668
403,j903_1,3,73,65,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.6514439582824707,0.06553387641906738
404,j903_1,4,73,71,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.6273388862609863,0.06118202209472656
405,j903_1,5,71,69,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.5739359855651855,0.05811905860900879
406,j903_1,6,69,67,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.5836031436920166,0.05905890464782715
407,j903_1,7,71,69,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.6541628837585449,0.08011293411254883
408,j903_1,8,72,66,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.6371750831604004,0.05994701385498047
409,j903_1,9,79,72,0.0,0.20360302925109863,0.11298203468322754,0.5460588932037354,0.5805099010467529,0.0664818286895752
410,j903_2,0,83,83,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.5501697063446045,0.07944822311401367
411,j903_2,1,70,64,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.6925010681152344,0.0772848129272461
412,j903_2,2,86,79,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.6194047927856445,0.05980396270751953
413,j903_2,3,86,85,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.5507500171661377,0.0583040714263916
414,j903_2,4,73,72,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.6057727336883545,0.06668424606323242
415,j903_2,5,78,75,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.5775690078735352,0.07101678848266602
416,j903_2,6,75,71,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.7690248489379883,0.0740652084350586
417,j903_2,7,85,82,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.5996878147125244,0.0600278377532959
418,j903_2,8,71,69,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.6327192783355713,0.0663301944732666
419,j903_2,9,80,79,0.0,0.06076478958129883,0.06813907623291016,0.5089888572692871,0.5752260684967041,0.06508111953735352
420,j903_3,0,65,62,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.58614182472229,0.06378579139709473
421,j903_3,1,66,63,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.608903169631958,0.19121980667114258
422,j903_3,2,68,63,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.6235489845275879,0.06892728805541992
423,j903_3,3,69,65,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.6334288120269775,0.06561803817749023
424,j903_3,4,69,57,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.6137349605560303,0.07056808471679688
425,j903_3,5,72,66,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.6297421455383301,0.07065796852111816
426,j903_3,6,65,65,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.6434788703918457,0.05906200408935547
427,j903_3,7,70,63,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.5508370399475098,0.06120610237121582
428,j903_3,8,66,64,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.6071350574493408,0.06910395622253418
429,j903_3,9,65,59,0.0,0.0659189224243164,0.06836676597595215,0.4168248176574707,0.6982038021087646,0.0707859992980957
430,j903_4,0,94,85,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.5670757293701172,0.0619657039642334
431,j903_4,1,97,94,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.7915832996368408,0.059513092041015625
432,j903_4,2,100,91,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.6272115707397461,0.07632207870483398
433,j903_4,3,106,106,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.7036809921264648,0.059409141540527344
434,j903_4,4,96,89,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.7217650413513184,0.06424117088317871
435,j903_4,5,102,101,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.5909461975097656,0.06711125373840332
436,j903_4,6,101,101,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.6488382816314697,0.06731486320495605
437,j903_4,7,98,90,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.5686831474304199,0.059046030044555664
438,j903_4,8,99,90,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.581488847732544,0.07899904251098633
439,j903_4,9,95,93,0.0,0.05905294418334961,0.07466983795166016,0.400134801864624,0.7138128280639648,0.061489105224609375
440,j904_1,0,79,69,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.6272120475769043,0.06183600425720215
441,j904_1,1,84,74,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.5447659492492676,0.060498952865600586
442,j904_1,2,89,75,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.604060173034668,0.06241202354431152
443,j904_1,3,84,75,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.6130261421203613,0.06691980361938477
444,j904_1,4,90,80,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.8492028713226318,0.06938886642456055
445,j904_1,5,87,87,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.5410666465759277,0.07405996322631836
446,j904_1,6,87,70,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.806861162185669,0.06469297409057617
447,j904_1,7,79,78,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.5462887287139893,0.058569908142089844
448,j904_1,8,90,84,0.0,0.05920124053955078,0.06877803802490234,0.3822329044342041,0.5745460987091064,0.06784200668334961
