,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
681,j307_9,1,54,52,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.037587881088256836,0.05389094352722168
682,j307_9,2,54,50,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.03816509246826172,0.05219101905822754
683,j307_9,3,59,55,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.03782296180725098,0.05423784255981445
684,j307_9,4,53,53,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.03735971450805664,0.0520477294921875
685,j307_9,5,54,47,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.0373530387878418,0.05436277389526367
686,j307_9,6,53,53,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.03733396530151367,0.0513920783996582
687,j307_9,7,40,39,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.03826093673706055,0.05601811408996582
688,j307_9,8,46,45,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.037245988845825195,0.051796913146972656
689,j307_9,9,47,42,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.037809133529663086,0.05415201187133789
690,j307_10,0,42,37,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03659701347351074,0.05274009704589844
691,j307_10,1,44,41,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.038511037826538086,0.05599188804626465
692,j307_10,2,35,31,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03837108612060547,0.05323505401611328
693,j307_10,3,36,36,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03696417808532715,0.05531597137451172
694,j307_10,4,37,36,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03798413276672363,0.053415775299072266
695,j307_10,5,40,36,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.037551164627075195,0.05534005165100098
696,j307_10,6,36,31,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03780198097229004,0.05322003364562988
697,j307_10,7,35,32,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03713703155517578,0.05666303634643555
698,j307_10,8,36,35,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03634524345397949,0.05186009407043457
699,j307_10,9,38,38,0.054049015045166016,0.02342700958251953,0.32526302337646484,0.03697991371154785,0.05533599853515625
700,j308_1,0,43,43,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.03815913200378418,0.058294057846069336
701,j308_1,1,40,40,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.03899979591369629,0.05259203910827637
702,j308_1,2,42,41,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.0381932258605957,0.05412411689758301
703,j308_1,3,41,40,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.03804802894592285,0.05288386344909668
704,j308_1,4,41,41,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.03885388374328613,0.05525684356689453
705,j308_1,5,39,38,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.038208961486816406,0.05179309844970703
706,j308_1,6,31,31,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.03847694396972656,0.05621910095214844
707,j308_1,7,37,37,0.052789926528930664,0.024573326110839844,0.3168361186981201,0.037508249282836914,0.05171680450439453
