,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
298,j10_PSP_101,0,inf,inf,,0.06599307060241699,0.011555194854736328,0.4657731056213379,0.0,0,feasible_but_not_dc,
299,j10_PSP_102,0,inf,inf,,0.05909609794616699,0.010136842727661133,0.40253305435180664,0.0,0,feasible_but_not_dc,
300,j10_PSP_103,0,19,19,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.003526926040649414,0.055265188217163086,feasible_and_dc,True
301,j10_PSP_103,1,18,16,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.0037069320678710938,0.05582094192504883,feasible_and_dc,True
302,j10_PSP_103,2,19,18,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.003850221633911133,0.053781986236572266,feasible_and_dc,True
303,j10_PSP_103,3,17,15,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.003457784652709961,0.05221891403198242,feasible_and_dc,True
304,j10_PSP_103,4,18,15,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.003245830535888672,0.0516049861907959,feasible_and_dc,True
305,j10_PSP_103,5,19,16,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.003162860870361328,0.05256390571594238,feasible_and_dc,True
306,j10_PSP_103,6,17,17,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.0032320022583007812,0.052546024322509766,feasible_and_dc,True
307,j10_PSP_103,7,20,20,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.003229856491088867,0.04995298385620117,feasible_and_dc,True
308,j10_PSP_103,8,19,18,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.0032601356506347656,0.05153679847717285,feasible_and_dc,True
309,j10_PSP_103,9,19,17,0.0,0.05655193328857422,0.009484052658081055,0.3329658508300781,0.0032367706298828125,0.0514681339263916,feasible_and_dc,True
310,j10_PSP_104,0,30,30,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.003679990768432617,0.0585019588470459,feasible_and_dc,True
311,j10_PSP_104,1,31,28,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.004246950149536133,0.06493186950683594,feasible_and_dc,True
312,j10_PSP_104,2,30,28,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.004377126693725586,0.06575179100036621,feasible_and_dc,True
313,j10_PSP_104,3,32,28,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.004188060760498047,0.06186699867248535,feasible_and_dc,True
314,j10_PSP_104,4,32,28,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.003673076629638672,0.054988861083984375,feasible_and_dc,True
315,j10_PSP_104,5,33,32,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.0036590099334716797,0.05524182319641113,feasible_and_dc,True
316,j10_PSP_104,6,32,30,0.0,0.054100990295410156,0.008547067642211914,0.2876007556915283,0.003765106201171875,0.059098243713378906,feasible_and_dc,True
