,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,gap_pi,schedule_feasibility
394,j20_PSP_178,1,50,50,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.021578073501586914,0.07520270347595215,feasible_and_dc,0.0,True
395,j20_PSP_178,2,53,51,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.022254228591918945,0.07175207138061523,feasible_and_dc,0.0,True
396,j20_PSP_178,3,50,50,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.01793670654296875,0.06138205528259277,feasible_and_dc,0.0,True
397,j20_PSP_178,4,53,52,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.01848602294921875,0.06387901306152344,feasible_and_dc,0.0,True
398,j20_PSP_178,5,54,50,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.018013954162597656,0.06378698348999023,feasible_and_dc,0.0,True
399,j20_PSP_178,6,52,50,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.017917871475219727,0.06453704833984375,feasible_and_dc,0.0,True
400,j20_PSP_178,7,53,50,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.01625990867614746,0.05660581588745117,feasible_and_dc,0.0,True
401,j20_PSP_178,8,52,50,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.015561103820800781,0.056288957595825195,feasible_and_dc,0.0,True
402,j20_PSP_178,9,51,50,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.016073942184448242,0.05738019943237305,feasible_and_dc,0.0,True
403,j20_PSP_179,0,inf,inf,0.11716699600219727,0.0273590087890625,0.32213306427001953,0.0,0,feasible_but_not_dc,,
404,j20_PSP_180,0,inf,inf,0.05930972099304199,0.024310827255249023,0.3274369239807129,0.0,0,feasible_but_not_dc,,
405,j20_PSP_181,0,inf,inf,0.09063506126403809,0.022128820419311523,0.3061060905456543,0.0,0,feasible_but_not_dc,,
406,j20_PSP_182,0,inf,inf,0.05266904830932617,0.11095786094665527,0.30951595306396484,0.0,0,feasible_but_not_dc,,
407,j20_PSP_183,0,inf,inf,0.06170797348022461,0.02399611473083496,0.36123013496398926,0.0,0,feasible_but_not_dc,,
408,j20_PSP_184,0,inf,inf,0.05924105644226074,0.024699926376342773,0.30120325088500977,0.0,0,feasible_but_not_dc,,
409,j20_PSP_185,0,inf,inf,0.16960382461547852,0.02454090118408203,0.3153989315032959,0.0,0,feasible_but_not_dc,,
410,j20_PSP_186,0,inf,inf,0.052168846130371094,0.0,0.0,0.0,0,infeasible,,
411,j20_PSP_187,0,118,118,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.018110036849975586,0.0552670955657959,feasible_and_dc,0.0,True
412,j20_PSP_187,1,123,123,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.016242027282714844,0.05288195610046387,feasible_and_dc,0.0,True
413,j20_PSP_187,2,120,103,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.017132043838500977,0.06214404106140137,feasible_and_dc,0.0,True
414,j20_PSP_187,3,117,117,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.01839303970336914,0.05243206024169922,feasible_and_dc,0.0,True
415,j20_PSP_187,4,119,119,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.016117095947265625,0.05415701866149902,feasible_and_dc,0.0,True
416,j20_PSP_187,5,121,121,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.0165407657623291,0.05587887763977051,feasible_and_dc,0.0,True
417,j20_PSP_187,6,118,118,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.01613020896911621,0.052686214447021484,feasible_and_dc,0.0,True
418,j20_PSP_187,7,124,124,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.016077041625976562,0.052957773208618164,feasible_and_dc,0.0,True
419,j20_PSP_187,8,122,109,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.016473054885864258,0.05451226234436035,feasible_and_dc,0.0,True
420,j20_PSP_187,9,119,119,0.05392599105834961,0.12114095687866211,0.30599188804626465,0.016311168670654297,0.05245709419250488,feasible_and_dc,0.0,True
421,j20_PSP_188,0,inf,inf,0.09626388549804688,0.0229189395904541,0.3931262493133545,0.0,0,feasible_but_not_dc,,
422,j20_PSP_189,0,inf,inf,0.05890798568725586,0.02541375160217285,0.31113719940185547,0.0,0,feasible_but_not_dc,,
423,j20_PSP_190,0,inf,inf,0.06173276901245117,0.020351171493530273,0.307391881942749,0.0,0,feasible_but_not_dc,,
424,j20_PSP_191,0,inf,inf,0.06245994567871094,0.02379608154296875,0.33019065856933594,0.0,0,feasible_but_not_dc,,
425,j20_PSP_192,0,inf,inf,0.06651592254638672,0.024446964263916016,0.31581711769104004,0.0,0,feasible_but_not_dc,,
426,j20_PSP_193,0,inf,inf,0.05062699317932129,0.0,0.0,0.0,0,infeasible,,
427,j20_PSP_194,0,inf,inf,0.049993038177490234,0.0,0.0,0.0,0,infeasible,,
428,j20_PSP_195,0,inf,inf,0.05823373794555664,0.024269819259643555,0.32494401931762695,0.0,0,feasible_but_not_dc,,
429,j20_PSP_196,0,inf,inf,0.05157208442687988,0.0,0.0,0.0,0,infeasible,,
430,j20_PSP_197,0,inf,inf,0.05849790573120117,0.022456884384155273,0.32553696632385254,0.0,0,feasible_but_not_dc,,
431,j20_PSP_198,0,inf,inf,0.05178213119506836,0.0,0.0,0.0,0,infeasible,,
432,j20_PSP_199,0,106,102,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.021439790725708008,0.06536221504211426,feasible_and_dc,0.0,True
433,j20_PSP_199,1,110,97,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.01839303970336914,0.1666700839996338,feasible_and_dc,0.0,True
434,j20_PSP_199,2,109,100,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.01838064193725586,0.05929112434387207,feasible_and_dc,0.0,True
435,j20_PSP_199,3,107,97,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.01840376853942871,0.05859780311584473,feasible_and_dc,0.0,True
436,j20_PSP_199,4,108,100,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.018320083618164062,0.0569150447845459,feasible_and_dc,0.0,True
437,j20_PSP_199,5,107,98,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.01851963996887207,0.05278205871582031,feasible_and_dc,0.0,True
438,j20_PSP_199,6,109,98,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.016371965408325195,0.05201601982116699,feasible_and_dc,0.0,True
439,j20_PSP_199,7,107,99,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.017393112182617188,0.05753898620605469,feasible_and_dc,0.0,True
440,j20_PSP_199,8,110,102,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.017438888549804688,0.05425310134887695,feasible_and_dc,0.0,True
441,j20_PSP_199,9,106,103,0.058075904846191406,0.022765159606933594,0.3417830467224121,0.016231060028076172,0.05786705017089844,feasible_and_dc,0.0,True
442,j20_PSP_200,0,inf,inf,0.05265188217163086,0.0,0.0,0.0,0,infeasible,,
443,j20_PSP_201,0,inf,inf,0.053079843521118164,0.01875901222229004,0.3192920684814453,0.0,0,feasible_but_not_dc,,
444,j20_PSP_202,0,inf,inf,0.05723214149475098,0.0,0.0,0.0,0,infeasible,,
445,j20_PSP_203,0,inf,inf,0.08839178085327148,0.022392988204956055,0.3157780170440674,0.0,0,feasible_but_not_dc,,
446,j20_PSP_204,0,inf,inf,0.05877089500427246,0.0246279239654541,0.3461949825286865,0.0,0,feasible_but_not_dc,,
447,j20_PSP_205,0,inf,inf,0.05897188186645508,0.023279190063476562,0.32514381408691406,0.0,0,feasible_but_not_dc,,
448,j20_PSP_206,0,inf,inf,0.06858611106872559,0.020227670669555664,0.3460500240325928,0.0,0,feasible_but_not_dc,,
449,j20_PSP_207,0,inf,inf,0.05433297157287598,0.0,0.0,0.0,0,infeasible,,
450,j20_PSP_208,0,inf,inf,0.06185793876647949,0.11981415748596191,0.31522512435913086,0.0,0,feasible_but_not_dc,,
451,j20_PSP_209,0,84,84,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.020890235900878906,0.057943105697631836,feasible_and_dc,0.0,True
452,j20_PSP_209,1,83,82,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.018337011337280273,0.06279110908508301,feasible_and_dc,0.0,True
453,j20_PSP_209,2,87,87,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.01891613006591797,0.05751824378967285,feasible_and_dc,0.0,True
454,j20_PSP_209,3,83,83,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.01690387725830078,0.05312204360961914,feasible_and_dc,0.0,True
455,j20_PSP_209,4,85,85,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.01669788360595703,0.05392193794250488,feasible_and_dc,0.0,True
456,j20_PSP_209,5,83,83,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.01623988151550293,0.05220389366149902,feasible_and_dc,0.0,True
457,j20_PSP_209,6,86,84,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.0160980224609375,0.05290794372558594,feasible_and_dc,0.0,True
458,j20_PSP_209,7,85,85,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.01883101463317871,0.05787301063537598,feasible_and_dc,0.0,True
459,j20_PSP_209,8,85,85,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.018136024475097656,0.053251028060913086,feasible_and_dc,0.0,True
460,j20_PSP_209,9,88,88,0.05700397491455078,0.022557973861694336,0.34103822708129883,0.016228914260864258,0.05961179733276367,feasible_and_dc,0.0,True
461,j20_PSP_210,0,inf,inf,0.06012701988220215,0.0226137638092041,0.3319880962371826,0.0,0,feasible_but_not_dc,,
462,j20_PSP_211,0,inf,inf,60.07307171821594,0.0,0.0,0.0,0,infeasible,,
463,j20_PSP_212,0,inf,inf,0.05367922782897949,0.0,0.0,0.0,0,infeasible,,
464,j20_PSP_213,0,inf,inf,0.11923885345458984,0.029428958892822266,0.46583008766174316,0.0,0,feasible_but_not_dc,,
465,j20_PSP_214,0,inf,inf,0.13695693016052246,0.12150120735168457,0.29097676277160645,0.0,0,feasible_but_not_dc,,
466,j20_PSP_215,0,inf,inf,0.0684359073638916,0.027451753616333008,0.3181118965148926,0.0,0,feasible_but_not_dc,,
467,j20_PSP_216,0,83,79,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.018429040908813477,0.05761837959289551,feasible_and_dc,0.0,True
468,j20_PSP_216,1,79,75,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.01895618438720703,0.057573795318603516,feasible_and_dc,0.0,True
469,j20_PSP_216,2,87,83,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.021345138549804688,0.0628671646118164,feasible_and_dc,0.0,True
470,j20_PSP_216,3,84,79,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.02086496353149414,0.061421871185302734,feasible_and_dc,0.0,True
471,j20_PSP_216,4,82,79,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.02208876609802246,0.06278395652770996,feasible_and_dc,0.0,True
472,j20_PSP_216,5,81,77,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.02150416374206543,0.06275510787963867,feasible_and_dc,0.0,True
473,j20_PSP_216,6,82,79,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.02124309539794922,0.061170101165771484,feasible_and_dc,0.0,True
474,j20_PSP_216,7,80,79,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.021097898483276367,0.06341290473937988,feasible_and_dc,0.0,True
475,j20_PSP_216,8,80,76,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.018668174743652344,0.057524919509887695,feasible_and_dc,0.0,True
476,j20_PSP_216,9,84,81,0.058522939682006836,0.027736663818359375,0.3289310932159424,0.018763065338134766,0.05559110641479492,feasible_and_dc,0.0,True
477,j20_PSP_217,0,inf,inf,0.04832100868225098,0.0,0.0,0.0,0,infeasible,,
478,j20_PSP_218,0,inf,inf,0.05599403381347656,0.1270289421081543,0.3480830192565918,0.0,0,feasible_but_not_dc,,
479,j20_PSP_219,0,inf,inf,0.06165289878845215,0.0,0.0,0.0,0,infeasible,,
480,j20_PSP_220,0,inf,inf,0.8728811740875244,0.025969982147216797,0.3012230396270752,0.0,0,feasible_but_not_dc,,
481,j20_PSP_221,0,inf,inf,0.09586119651794434,0.026710033416748047,0.4357419013977051,0.0,0,feasible_but_not_dc,,
482,j20_PSP_222,0,inf,inf,0.054277896881103516,0.0,0.0,0.0,0,infeasible,,
483,j20_PSP_223,0,inf,inf,0.052789926528930664,0.0,0.0,0.0,0,infeasible,,
484,j20_PSP_224,0,inf,inf,0.09858894348144531,0.02044391632080078,0.2976980209350586,0.0,0,feasible_but_not_dc,,
485,j20_PSP_225,0,70,68,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.01901698112487793,0.12485909461975098,feasible_and_dc,0.0,True
486,j20_PSP_225,1,70,62,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.019095897674560547,0.0637969970703125,feasible_and_dc,0.0,True
487,j20_PSP_225,2,70,67,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.019257783889770508,0.17007803916931152,feasible_and_dc,0.0,True
488,j20_PSP_225,3,58,57,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.017232894897460938,0.057312965393066406,feasible_and_dc,0.0,True
489,j20_PSP_225,4,69,63,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.017030954360961914,0.06069612503051758,feasible_and_dc,0.0,True
490,j20_PSP_225,5,73,68,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.017105817794799805,0.08233809471130371,feasible_and_dc,0.0,True
491,j20_PSP_225,6,70,61,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.016887903213500977,0.06897497177124023,feasible_and_dc,0.0,True
492,j20_PSP_225,7,68,66,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.0171201229095459,0.10232710838317871,feasible_and_dc,0.0,True
493,j20_PSP_225,8,72,64,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.016893863677978516,0.09697484970092773,feasible_and_dc,0.0,True
494,j20_PSP_225,9,68,68,0.13942599296569824,0.12287592887878418,0.29433512687683105,0.017179012298583984,0.08542704582214355,feasible_and_dc,0.0,True
495,j20_PSP_226,0,inf,inf,0.04831123352050781,0.0,0.0,0.0,0,infeasible,,
496,j20_PSP_227,0,inf,inf,0.1510181427001953,0.024370908737182617,0.30938100814819336,0.0,0,feasible_but_not_dc,,
497,j20_PSP_228,0,inf,inf,0.0483090877532959,0.0,0.0,0.0,0,infeasible,,
498,j20_PSP_229,0,inf,inf,0.057392120361328125,0.029675960540771484,0.3069281578063965,0.0,0,feasible_but_not_dc,,
499,j20_PSP_230,0,inf,inf,0.05530428886413574,0.0,0.0,0.0,0,infeasible,,
500,j20_PSP_231,0,inf,inf,0.11587929725646973,0.13532710075378418,0.3194901943206787,0.0,0,feasible_but_not_dc,,
501,j20_PSP_232,0,60,60,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.019987106323242188,0.05950284004211426,feasible_and_dc,0.0,True
502,j20_PSP_232,1,58,58,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.019588708877563477,0.057633161544799805,feasible_and_dc,0.0,True
503,j20_PSP_232,2,59,59,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017571687698364258,0.05655193328857422,feasible_and_dc,0.0,True
504,j20_PSP_232,3,53,53,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017566919326782227,0.054575204849243164,feasible_and_dc,0.0,True
505,j20_PSP_232,4,61,61,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017341136932373047,0.05374002456665039,feasible_and_dc,0.0,True
506,j20_PSP_232,5,59,59,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017263174057006836,0.053269147872924805,feasible_and_dc,0.0,True
507,j20_PSP_232,6,55,55,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017158031463623047,0.05441594123840332,feasible_and_dc,0.0,True
508,j20_PSP_232,7,54,53,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017262697219848633,0.05443286895751953,feasible_and_dc,0.0,True
509,j20_PSP_232,8,56,56,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017117023468017578,0.054110050201416016,feasible_and_dc,0.0,True
510,j20_PSP_232,9,58,58,0.05541086196899414,0.026228904724121094,0.35570502281188965,0.017235994338989258,0.054609060287475586,feasible_and_dc,0.0,True
511,j20_PSP_233,0,73,70,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.015340089797973633,0.05404400825500488,feasible_and_dc,0.0,True
512,j20_PSP_233,1,70,67,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.01553201675415039,0.05377793312072754,feasible_and_dc,0.0,True
513,j20_PSP_233,2,73,70,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.015625,0.05378007888793945,feasible_and_dc,0.0,True
514,j20_PSP_233,3,74,71,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.015561103820800781,0.0533299446105957,feasible_and_dc,0.0,True
515,j20_PSP_233,4,74,70,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.015549898147583008,0.053765058517456055,feasible_and_dc,0.0,True
516,j20_PSP_233,5,74,71,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.015605926513671875,0.05480504035949707,feasible_and_dc,0.0,True
517,j20_PSP_233,6,73,67,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.015746116638183594,0.057376861572265625,feasible_and_dc,0.0,True
518,j20_PSP_233,7,75,66,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.015747785568237305,0.05680990219116211,feasible_and_dc,0.0,True
519,j20_PSP_233,8,74,71,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.01554417610168457,0.054746150970458984,feasible_and_dc,0.0,True
520,j20_PSP_233,9,74,71,0.05587482452392578,0.02026081085205078,0.30507993698120117,0.01577591896057129,0.055442094802856445,feasible_and_dc,0.0,True
521,j20_PSP_234,0,inf,inf,0.04999089241027832,0.0,0.0,0.0,0,infeasible,,
522,j20_PSP_235,0,inf,inf,0.055932044982910156,0.02576303482055664,0.33020472526550293,0.0,0,feasible_but_not_dc,,
523,j20_PSP_236,0,inf,inf,0.05865597724914551,0.025061845779418945,0.3260800838470459,0.0,0,feasible_but_not_dc,,
524,j20_PSP_237,0,172,172,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.018897056579589844,0.06093597412109375,feasible_and_dc,0.0,True
525,j20_PSP_237,1,175,175,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.017612934112548828,0.05561113357543945,feasible_and_dc,0.0,True
526,j20_PSP_237,2,178,178,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.0168607234954834,0.05551409721374512,feasible_and_dc,0.0,True
527,j20_PSP_237,3,172,172,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.017054080963134766,0.0552520751953125,feasible_and_dc,0.0,True
528,j20_PSP_237,4,176,176,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.016858816146850586,0.05481886863708496,feasible_and_dc,0.0,True
529,j20_PSP_237,5,177,177,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.016810894012451172,0.054228782653808594,feasible_and_dc,0.0,True
530,j20_PSP_237,6,173,173,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.01679062843322754,0.053617000579833984,feasible_and_dc,0.0,True
531,j20_PSP_237,7,172,172,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.01680302619934082,0.05494499206542969,feasible_and_dc,0.0,True
532,j20_PSP_237,8,177,177,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.016955852508544922,0.05390310287475586,feasible_and_dc,0.0,True
533,j20_PSP_237,9,172,172,0.06566095352172852,0.028333663940429688,0.38442397117614746,0.016789913177490234,0.05325794219970703,feasible_and_dc,0.0,True
534,j20_PSP_238,0,65,63,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016303062438964844,0.055940866470336914,feasible_and_dc,0.0,True
535,j20_PSP_238,1,66,61,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016515016555786133,0.0546109676361084,feasible_and_dc,0.0,True
536,j20_PSP_238,2,64,61,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016604185104370117,0.055177927017211914,feasible_and_dc,0.0,True
537,j20_PSP_238,3,66,63,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016520977020263672,0.08888077735900879,feasible_and_dc,0.0,True
538,j20_PSP_238,4,65,64,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016371965408325195,0.057556867599487305,feasible_and_dc,0.0,True
539,j20_PSP_238,5,66,63,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.01654195785522461,0.055471181869506836,feasible_and_dc,0.0,True
540,j20_PSP_238,6,66,62,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016773223876953125,0.05551266670227051,feasible_and_dc,0.0,True
541,j20_PSP_238,7,65,61,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016583919525146484,0.05455589294433594,feasible_and_dc,0.0,True
542,j20_PSP_238,8,68,64,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016420841217041016,0.055467844009399414,feasible_and_dc,0.0,True
543,j20_PSP_238,9,67,64,0.07651615142822266,0.02097916603088379,0.3028252124786377,0.016370058059692383,0.054280996322631836,feasible_and_dc,0.0,True
544,j20_PSP_239,0,inf,inf,0.0814371109008789,0.024012088775634766,0.30695414543151855,0.0,0,feasible_but_not_dc,,
545,j20_PSP_240,0,121,119,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.01693892478942871,0.05388689041137695,feasible_and_dc,0.0,True
546,j20_PSP_240,1,inf,NotApplicable,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.013453006744384766,NotApplicable,feasible_and_dc_but_rte_error,,
547,j20_PSP_240,2,inf,NotApplicable,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.013203859329223633,NotApplicable,feasible_and_dc_but_rte_error,,
548,j20_PSP_240,3,116,116,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.016958236694335938,0.05411982536315918,feasible_and_dc,0.0,True
549,j20_PSP_240,4,inf,NotApplicable,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.0135498046875,NotApplicable,feasible_and_dc_but_rte_error,,
550,j20_PSP_240,5,119,119,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.01682114601135254,0.053720712661743164,feasible_and_dc,0.0,True
551,j20_PSP_240,6,inf,NotApplicable,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.013576030731201172,NotApplicable,feasible_and_dc_but_rte_error,,
552,j20_PSP_240,7,inf,NotApplicable,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.013406038284301758,NotApplicable,feasible_and_dc_but_rte_error,,
553,j20_PSP_240,8,inf,NotApplicable,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.013432979583740234,NotApplicable,feasible_and_dc_but_rte_error,,
554,j20_PSP_240,9,inf,NotApplicable,0.055181026458740234,0.02306818962097168,0.2901899814605713,0.013396978378295898,NotApplicable,feasible_and_dc_but_rte_error,,
555,j20_PSP_241,0,inf,inf,0.049552202224731445,0.0,0.0,0.0,0,infeasible,,
556,j20_PSP_242,0,inf,inf,0.04910469055175781,0.0,0.0,0.0,0,infeasible,,
557,j20_PSP_243,0,inf,inf,0.0491178035736084,0.0,0.0,0.0,0,infeasible,,
558,j20_PSP_244,0,inf,inf,0.04838299751281738,0.0,0.0,0.0,0,infeasible,,
559,j20_PSP_245,0,inf,inf,0.04709506034851074,0.0,0.0,0.0,0,infeasible,,
560,j20_PSP_246,0,inf,inf,4.841583251953125,0.03087902069091797,0.30968403816223145,0.0,0,feasible_but_not_dc,,
561,j20_PSP_247,0,inf,inf,60.05690288543701,0.0,0.0,0.0,0,infeasible,,
562,j20_PSP_248,0,inf,inf,0.1716139316558838,0.0277559757232666,0.39719104766845703,0.0,0,feasible_but_not_dc,,
563,j20_PSP_249,0,inf,inf,60.049561738967896,0.0,0.0,0.0,0,infeasible,,
564,j20_PSP_250,0,inf,inf,0.348067045211792,0.1428699493408203,0.39084291458129883,0.0,0,feasible_but_not_dc,,
565,j20_PSP_251,0,inf,inf,0.058046817779541016,0.02651381492614746,0.30510783195495605,0.0,0,feasible_but_not_dc,,
566,j20_PSP_252,0,inf,inf,0.053759098052978516,0.0,0.0,0.0,0,infeasible,,
567,j20_PSP_253,0,inf,inf,0.0640110969543457,0.031234025955200195,0.35540294647216797,0.0,0,feasible_but_not_dc,,
568,j20_PSP_254,0,inf,inf,0.06471467018127441,0.029694795608520508,0.3006160259246826,0.0,0,feasible_but_not_dc,,
569,j20_PSP_255,0,120,112,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.020060062408447266,0.11728882789611816,feasible_and_dc,0.0,True
570,j20_PSP_255,1,119,109,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.01823902130126953,0.06096982955932617,feasible_and_dc,0.0,True
571,j20_PSP_255,2,123,118,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.017962932586669922,0.1160120964050293,feasible_and_dc,0.0,True
572,j20_PSP_255,3,121,115,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.01868295669555664,0.13058161735534668,feasible_and_dc,0.0,True
573,j20_PSP_255,4,118,108,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.017882108688354492,0.05848383903503418,feasible_and_dc,0.0,True
574,j20_PSP_255,5,121,118,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.018517017364501953,0.11766505241394043,feasible_and_dc,0.0,True
575,j20_PSP_255,6,125,118,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.017969131469726562,0.10583877563476562,feasible_and_dc,0.0,True
576,j20_PSP_255,7,121,115,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.020884990692138672,0.11428117752075195,feasible_and_dc,0.0,True
577,j20_PSP_255,8,114,109,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.017857074737548828,0.09350991249084473,feasible_and_dc,0.0,True
578,j20_PSP_255,9,121,115,0.14775991439819336,0.026401042938232422,0.3211398124694824,0.018477201461791992,0.1072850227355957,feasible_and_dc,0.0,True
579,j20_PSP_256,0,inf,inf,0.047287702560424805,0.0,0.0,0.0,0,infeasible,,
580,j20_PSP_257,0,120,116,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.02162480354309082,0.05969715118408203,feasible_and_dc,0.0,True
581,j20_PSP_257,1,129,125,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.020725011825561523,0.06400895118713379,feasible_and_dc,0.0,True
582,j20_PSP_257,2,123,117,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.020838022232055664,0.057694196701049805,feasible_and_dc,0.0,True
583,j20_PSP_257,3,121,117,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.018166065216064453,0.05508685111999512,feasible_and_dc,0.0,True
584,j20_PSP_257,4,120,120,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.01862502098083496,0.05466580390930176,feasible_and_dc,0.0,True
585,j20_PSP_257,5,125,125,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.01802992820739746,0.058377981185913086,feasible_and_dc,0.0,True
586,j20_PSP_257,6,123,116,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.01806497573852539,0.05674338340759277,feasible_and_dc,0.0,True
587,j20_PSP_257,7,124,121,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.018596172332763672,0.05565214157104492,feasible_and_dc,0.0,True
588,j20_PSP_257,8,125,122,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.018040895462036133,0.05914807319641113,feasible_and_dc,0.0,True
589,j20_PSP_257,9,123,122,0.058802127838134766,0.02770090103149414,0.32993364334106445,0.018650054931640625,0.05647611618041992,feasible_and_dc,0.0,True
