,instance_folder,instance_name,sample,rel_regret,obj,obj_pi,method,time_limit_initial,time_limit_rescheduling,time_limit_pi
1006,j10,PSP21,6,23.333333333333332,37.0,30.0,reactive,60,10,60
1007,j10,PSP21,7,0.0,34.0,34.0,reactive,60,10,60
1008,j10,PSP21,8,0.0,38.0,38.0,reactive,60,10,60
1009,j10,PSP21,9,22.580645161290324,38.0,31.0,reactive,60,10,60
1010,j10,PSP21,10,0.0,35.0,35.0,reactive,60,10,60
1011,j10,PSP21,11,0.0,39.0,39.0,reactive,60,10,60
1012,j10,PSP21,12,0.0,37.0,37.0,reactive,60,10,60
1013,j10,PSP21,13,0.0,38.0,38.0,reactive,60,10,60
1014,j10,PSP21,14,0.0,39.0,39.0,reactive,60,10,60
1015,j10,PSP21,15,0.0,34.0,34.0,reactive,60,10,60
1016,j10,PSP21,16,0.0,38.0,38.0,reactive,60,10,60
1017,j10,PSP21,17,0.0,35.0,35.0,reactive,60,10,60
1018,j10,PSP21,18,0.0,40.0,40.0,reactive,60,10,60
1019,j10,PSP21,19,0.0,30.0,30.0,reactive,60,10,60
1020,j10,PSP21,20,0.0,31.0,31.0,reactive,60,10,60
1021,j10,PSP21,21,0.0,35.0,35.0,reactive,60,10,60
1022,j10,PSP21,22,0.0,39.0,39.0,reactive,60,10,60
1023,j10,PSP21,23,0.0,34.0,34.0,reactive,60,10,60
1024,j10,PSP21,24,0.0,36.0,36.0,reactive,60,10,60
1025,j10,PSP21,25,0.0,38.0,38.0,reactive,60,10,60
1026,j10,PSP21,26,0.0,37.0,37.0,reactive,60,10,60
1027,j10,PSP21,27,6.0606060606060606,35.0,33.0,reactive,60,10,60
1028,j10,PSP21,28,100.0,inf,37.0,reactive,60,10,60
1029,j10,PSP21,29,9.090909090909092,36.0,33.0,reactive,60,10,60
1030,j10,PSP21,30,0.0,36.0,36.0,reactive,60,10,60
1031,j10,PSP21,31,0.0,35.0,35.0,reactive,60,10,60
1032,j10,PSP21,32,0.0,38.0,38.0,reactive,60,10,60
1033,j10,PSP21,33,0.0,39.0,39.0,reactive,60,10,60
1034,j10,PSP21,34,0.0,38.0,38.0,reactive,60,10,60
1035,j10,PSP21,35,0.0,36.0,36.0,reactive,60,10,60
1036,j10,PSP21,36,0.0,34.0,34.0,reactive,60,10,60
1037,j10,PSP21,37,0.0,30.0,30.0,reactive,60,10,60
1038,j10,PSP21,38,12.903225806451612,35.0,31.0,reactive,60,10,60
1039,j10,PSP21,39,0.0,37.0,37.0,reactive,60,10,60
1040,j10,PSP21,40,0.0,37.0,37.0,reactive,60,10,60
1041,j10,PSP21,41,0.0,34.0,34.0,reactive,60,10,60
1042,j10,PSP21,42,9.67741935483871,34.0,31.0,reactive,60,10,60
1043,j10,PSP21,43,0.0,31.0,31.0,reactive,60,10,60
1044,j10,PSP21,44,0.0,36.0,36.0,reactive,60,10,60
1045,j10,PSP21,45,0.0,39.0,39.0,reactive,60,10,60
1046,j10,PSP21,46,21.875,39.0,32.0,reactive,60,10,60
1047,j10,PSP21,47,0.0,38.0,38.0,reactive,60,10,60
1048,j10,PSP21,48,0.0,38.0,38.0,reactive,60,10,60
1049,j10,PSP21,49,0.0,35.0,35.0,reactive,60,10,60
1050,j10,PSP22,0,0.0,38.0,38.0,reactive,60,10,60
1051,j10,PSP22,1,100.0,inf,38.0,reactive,60,10,60
1052,j10,PSP22,2,0.0,37.0,37.0,reactive,60,10,60
1053,j10,PSP22,3,24.137931034482758,36.0,29.0,reactive,60,10,60
1054,j10,PSP22,4,0.0,38.0,38.0,reactive,60,10,60
1055,j10,PSP22,5,24.137931034482758,36.0,29.0,reactive,60,10,60
1056,j10,PSP22,6,100.0,inf,38.0,reactive,60,10,60
1057,j10,PSP22,7,0.0,38.0,38.0,reactive,60,10,60
1058,j10,PSP22,8,100.0,inf,39.0,reactive,60,10,60
1059,j10,PSP22,9,100.0,inf,38.0,reactive,60,10,60
1060,j10,PSP22,10,27.586206896551722,37.0,29.0,reactive,60,10,60
1061,j10,PSP22,11,100.0,inf,39.0,reactive,60,10,60
1062,j10,PSP22,12,27.586206896551722,37.0,29.0,reactive,60,10,60
1063,j10,PSP22,13,100.0,inf,38.0,reactive,60,10,60
1064,j10,PSP22,14,24.137931034482758,36.0,29.0,reactive,60,10,60
1065,j10,PSP22,15,24.137931034482758,36.0,29.0,reactive,60,10,60
1066,j10,PSP22,16,100.0,inf,39.0,reactive,60,10,60
1067,j10,PSP22,17,0.0,38.0,38.0,reactive,60,10,60
1068,j10,PSP22,18,100.0,inf,38.0,reactive,60,10,60
1069,j10,PSP22,19,0.0,36.0,36.0,reactive,60,10,60
1070,j10,PSP22,20,100.0,inf,39.0,reactive,60,10,60
1071,j10,PSP22,21,100.0,inf,38.0,reactive,60,10,60
1072,j10,PSP22,22,24.137931034482758,36.0,29.0,reactive,60,10,60
1073,j10,PSP22,23,0.0,36.0,36.0,reactive,60,10,60
1074,j10,PSP22,24,0.0,37.0,37.0,reactive,60,10,60
1075,j10,PSP22,25,0.0,38.0,38.0,reactive,60,10,60
1076,j10,PSP22,26,0.0,37.0,37.0,reactive,60,10,60
1077,j10,PSP22,27,0.0,36.0,36.0,reactive,60,10,60
1078,j10,PSP22,28,0.0,36.0,36.0,reactive,60,10,60
1079,j10,PSP22,29,100.0,inf,38.0,reactive,60,10,60
1080,j10,PSP22,30,0.0,36.0,36.0,reactive,60,10,60
1081,j10,PSP22,31,24.137931034482758,36.0,29.0,reactive,60,10,60
1082,j10,PSP22,32,100.0,inf,38.0,reactive,60,10,60
1083,j10,PSP22,33,0.0,38.0,38.0,reactive,60,10,60
1084,j10,PSP22,34,100.0,inf,38.0,reactive,60,10,60
1085,j10,PSP22,35,0.0,37.0,37.0,reactive,60,10,60
1086,j10,PSP22,36,0.0,36.0,36.0,reactive,60,10,60
1087,j10,PSP22,37,31.03448275862069,38.0,29.0,reactive,60,10,60
1088,j10,PSP22,38,31.03448275862069,38.0,29.0,reactive,60,10,60
1089,j10,PSP22,39,0.0,36.0,36.0,reactive,60,10,60
1090,j10,PSP22,40,0.0,38.0,38.0,reactive,60,10,60
1091,j10,PSP22,41,100.0,inf,38.0,reactive,60,10,60
1092,j10,PSP22,42,100.0,inf,38.0,reactive,60,10,60
1093,j10,PSP22,43,0.0,37.0,37.0,reactive,60,10,60
1094,j10,PSP22,44,27.586206896551722,37.0,29.0,reactive,60,10,60
1095,j10,PSP22,45,100.0,inf,39.0,reactive,60,10,60
1096,j10,PSP22,46,31.03448275862069,38.0,29.0,reactive,60,10,60
1097,j10,PSP22,47,27.586206896551722,37.0,29.0,reactive,60,10,60
1098,j10,PSP22,48,24.137931034482758,36.0,29.0,reactive,60,10,60
1099,j10,PSP22,49,27.586206896551722,37.0,29.0,reactive,60,10,60
1100,j10,PSP23,0,0.0,34.0,34.0,reactive,60,10,60
1101,j10,PSP23,1,0.0,34.0,34.0,reactive,60,10,60
1102,j10,PSP23,2,0.0,34.0,34.0,reactive,60,10,60
1103,j10,PSP23,3,0.0,34.0,34.0,reactive,60,10,60
1104,j10,PSP23,4,100.0,inf,34.0,reactive,60,10,60
1105,j10,PSP23,5,100.0,inf,34.0,reactive,60,10,60
1106,j10,PSP23,6,100.0,inf,34.0,reactive,60,10,60
1107,j10,PSP23,7,0.0,inf,inf,reactive,60,10,60
1108,j10,PSP23,8,100.0,inf,34.0,reactive,60,10,60
1109,j10,PSP23,9,0.0,34.0,34.0,reactive,60,10,60
1110,j10,PSP23,10,100.0,inf,34.0,reactive,60,10,60
1111,j10,PSP23,11,100.0,inf,34.0,reactive,60,10,60
1112,j10,PSP23,12,100.0,inf,34.0,reactive,60,10,60
1113,j10,PSP23,13,100.0,inf,34.0,reactive,60,10,60
1114,j10,PSP23,14,100.0,inf,34.0,reactive,60,10,60
1115,j10,PSP23,15,100.0,inf,34.0,reactive,60,10,60
1116,j10,PSP23,16,100.0,inf,34.0,reactive,60,10,60
1117,j10,PSP23,17,100.0,inf,34.0,reactive,60,10,60
1118,j10,PSP23,18,100.0,inf,34.0,reactive,60,10,60
1119,j10,PSP23,19,100.0,inf,34.0,reactive,60,10,60
1120,j10,PSP23,20,0.0,34.0,34.0,reactive,60,10,60
1121,j10,PSP23,21,0.0,34.0,34.0,reactive,60,10,60
1122,j10,PSP23,22,100.0,inf,34.0,reactive,60,10,60
1123,j10,PSP23,23,100.0,inf,34.0,reactive,60,10,60
1124,j10,PSP23,24,0.0,34.0,34.0,reactive,60,10,60
1125,j10,PSP23,25,0.0,34.0,34.0,reactive,60,10,60
1126,j10,PSP23,26,100.0,inf,34.0,reactive,60,10,60
1127,j10,PSP23,27,100.0,inf,34.0,reactive,60,10,60
1128,j10,PSP23,28,100.0,inf,34.0,reactive,60,10,60
1129,j10,PSP23,29,0.0,inf,inf,reactive,60,10,60
1130,j10,PSP23,30,0.0,inf,inf,reactive,60,10,60
1131,j10,PSP23,31,100.0,inf,34.0,reactive,60,10,60
1132,j10,PSP23,32,0.0,34.0,34.0,reactive,60,10,60
1133,j10,PSP23,33,100.0,inf,34.0,reactive,60,10,60
1134,j10,PSP23,34,0.0,34.0,34.0,reactive,60,10,60
1135,j10,PSP23,35,100.0,inf,34.0,reactive,60,10,60
1136,j10,PSP23,36,0.0,34.0,34.0,reactive,60,10,60
1137,j10,PSP23,37,100.0,inf,34.0,reactive,60,10,60
1138,j10,PSP23,38,0.0,inf,inf,reactive,60,10,60
1139,j10,PSP23,39,100.0,inf,34.0,reactive,60,10,60
1140,j10,PSP23,40,100.0,inf,34.0,reactive,60,10,60
1141,j10,PSP23,41,0.0,34.0,34.0,reactive,60,10,60
1142,j10,PSP23,42,0.0,34.0,34.0,reactive,60,10,60
1143,j10,PSP23,43,0.0,34.0,34.0,reactive,60,10,60
1144,j10,PSP23,44,100.0,inf,34.0,reactive,60,10,60
1145,j10,PSP23,45,100.0,inf,34.0,reactive,60,10,60
1146,j10,PSP23,46,100.0,inf,34.0,reactive,60,10,60
1147,j10,PSP23,47,0.0,34.0,34.0,reactive,60,10,60
1148,j10,PSP23,48,0.0,34.0,34.0,reactive,60,10,60
1149,j10,PSP23,49,0.0,34.0,34.0,reactive,60,10,60
1150,j10,PSP24,0,0.0,33.0,33.0,reactive,60,10,60
1151,j10,PSP24,1,0.0,33.0,33.0,reactive,60,10,60
1152,j10,PSP24,2,0.0,33.0,33.0,reactive,60,10,60
1153,j10,PSP24,3,0.0,33.0,33.0,reactive,60,10,60
1154,j10,PSP24,4,0.0,33.0,33.0,reactive,60,10,60
1155,j10,PSP24,5,0.0,33.0,33.0,reactive,60,10,60
1156,j10,PSP24,6,0.0,33.0,33.0,reactive,60,10,60
1157,j10,PSP24,7,0.0,33.0,33.0,reactive,60,10,60
1158,j10,PSP24,8,0.0,33.0,33.0,reactive,60,10,60
1159,j10,PSP24,9,0.0,33.0,33.0,reactive,60,10,60
1160,j10,PSP24,10,0.0,33.0,33.0,reactive,60,10,60
1161,j10,PSP24,11,0.0,33.0,33.0,reactive,60,10,60
1162,j10,PSP24,12,0.0,33.0,33.0,reactive,60,10,60
1163,j10,PSP24,13,0.0,33.0,33.0,reactive,60,10,60
1164,j10,PSP24,14,0.0,33.0,33.0,reactive,60,10,60
1165,j10,PSP24,15,0.0,33.0,33.0,reactive,60,10,60
1166,j10,PSP24,16,0.0,33.0,33.0,reactive,60,10,60
1167,j10,PSP24,17,0.0,33.0,33.0,reactive,60,10,60
1168,j10,PSP24,18,0.0,33.0,33.0,reactive,60,10,60
1169,j10,PSP24,19,0.0,33.0,33.0,reactive,60,10,60
1170,j10,PSP24,20,0.0,33.0,33.0,reactive,60,10,60
1171,j10,PSP24,21,0.0,33.0,33.0,reactive,60,10,60
1172,j10,PSP24,22,0.0,33.0,33.0,reactive,60,10,60
1173,j10,PSP24,23,0.0,33.0,33.0,reactive,60,10,60
1174,j10,PSP24,24,0.0,33.0,33.0,reactive,60,10,60
1175,j10,PSP24,25,0.0,33.0,33.0,reactive,60,10,60
1176,j10,PSP24,26,0.0,33.0,33.0,reactive,60,10,60
1177,j10,PSP24,27,0.0,33.0,33.0,reactive,60,10,60
1178,j10,PSP24,28,0.0,33.0,33.0,reactive,60,10,60
1179,j10,PSP24,29,0.0,33.0,33.0,reactive,60,10,60
1180,j10,PSP24,30,0.0,33.0,33.0,reactive,60,10,60
1181,j10,PSP24,31,0.0,33.0,33.0,reactive,60,10,60
1182,j10,PSP24,32,0.0,33.0,33.0,reactive,60,10,60
1183,j10,PSP24,33,0.0,33.0,33.0,reactive,60,10,60
1184,j10,PSP24,34,0.0,33.0,33.0,reactive,60,10,60
1185,j10,PSP24,35,0.0,33.0,33.0,reactive,60,10,60
1186,j10,PSP24,36,0.0,33.0,33.0,reactive,60,10,60
1187,j10,PSP24,37,0.0,33.0,33.0,reactive,60,10,60
1188,j10,PSP24,38,0.0,33.0,33.0,reactive,60,10,60
1189,j10,PSP24,39,0.0,33.0,33.0,reactive,60,10,60
1190,j10,PSP24,40,0.0,33.0,33.0,reactive,60,10,60
1191,j10,PSP24,41,0.0,33.0,33.0,reactive,60,10,60
1192,j10,PSP24,42,0.0,33.0,33.0,reactive,60,10,60
1193,j10,PSP24,43,0.0,33.0,33.0,reactive,60,10,60
1194,j10,PSP24,44,0.0,33.0,33.0,reactive,60,10,60
1195,j10,PSP24,45,0.0,33.0,33.0,reactive,60,10,60
1196,j10,PSP24,46,0.0,33.0,33.0,reactive,60,10,60
1197,j10,PSP24,47,0.0,33.0,33.0,reactive,60,10,60
1198,j10,PSP24,48,0.0,33.0,33.0,reactive,60,10,60
1199,j10,PSP24,49,0.0,33.0,33.0,reactive,60,10,60
1200,j10,PSP25,0,0.0,41.0,41.0,reactive,60,10,60
1201,j10,PSP25,1,100.0,inf,40.0,reactive,60,10,60
1202,j10,PSP25,2,0.0,42.0,42.0,reactive,60,10,60
1203,j10,PSP25,3,0.0,35.0,35.0,reactive,60,10,60
1204,j10,PSP25,4,100.0,inf,40.0,reactive,60,10,60
1205,j10,PSP25,5,2.7777777777777777,37.0,36.0,reactive,60,10,60
1206,j10,PSP25,6,0.0,35.0,35.0,reactive,60,10,60
1207,j10,PSP25,7,100.0,inf,40.0,reactive,60,10,60
1208,j10,PSP25,8,2.380952380952381,43.0,42.0,reactive,60,10,60
1209,j10,PSP25,9,0.0,41.0,41.0,reactive,60,10,60
1210,j10,PSP25,10,0.0,43.0,43.0,reactive,60,10,60
1211,j10,PSP25,11,0.0,35.0,35.0,reactive,60,10,60
1212,j10,PSP25,12,2.380952380952381,43.0,42.0,reactive,60,10,60
1213,j10,PSP25,13,0.0,39.0,39.0,reactive,60,10,60
1214,j10,PSP25,14,0.0,40.0,40.0,reactive,60,10,60
1215,j10,PSP25,15,0.0,40.0,40.0,reactive,60,10,60
1216,j10,PSP25,16,0.0,41.0,41.0,reactive,60,10,60
1217,j10,PSP25,17,0.0,38.0,38.0,reactive,60,10,60
1218,j10,PSP25,18,0.0,35.0,35.0,reactive,60,10,60
1219,j10,PSP25,19,100.0,inf,40.0,reactive,60,10,60
1220,j10,PSP25,20,100.0,inf,40.0,reactive,60,10,60
1221,j10,PSP25,21,0.0,35.0,35.0,reactive,60,10,60
1222,j10,PSP25,22,100.0,inf,40.0,reactive,60,10,60
1223,j10,PSP25,23,2.6315789473684212,39.0,38.0,reactive,60,10,60
1224,j10,PSP25,24,100.0,inf,40.0,reactive,60,10,60
1225,j10,PSP25,25,0.0,38.0,38.0,reactive,60,10,60
1226,j10,PSP25,26,0.0,38.0,38.0,reactive,60,10,60
1227,j10,PSP25,27,2.5,41.0,40.0,reactive,60,10,60
1228,j10,PSP25,28,2.5,41.0,40.0,reactive,60,10,60
1229,j10,PSP25,29,0.0,37.0,37.0,reactive,60,10,60
1230,j10,PSP25,30,100.0,inf,40.0,reactive,60,10,60
1231,j10,PSP25,31,0.0,35.0,35.0,reactive,60,10,60
1232,j10,PSP25,32,0.0,42.0,42.0,reactive,60,10,60
1233,j10,PSP25,33,0.0,38.0,38.0,reactive,60,10,60
1234,j10,PSP25,34,0.0,36.0,36.0,reactive,60,10,60
1235,j10,PSP25,35,100.0,inf,40.0,reactive,60,10,60
1236,j10,PSP25,36,0.0,35.0,35.0,reactive,60,10,60
1237,j10,PSP25,37,0.0,40.0,40.0,reactive,60,10,60
1238,j10,PSP25,38,100.0,inf,40.0,reactive,60,10,60
1239,j10,PSP25,39,0.0,36.0,36.0,reactive,60,10,60
1240,j10,PSP25,40,0.0,37.0,37.0,reactive,60,10,60
1241,j10,PSP25,41,0.0,36.0,36.0,reactive,60,10,60
1242,j10,PSP25,42,0.0,39.0,39.0,reactive,60,10,60
1243,j10,PSP25,43,0.0,41.0,41.0,reactive,60,10,60
1244,j10,PSP25,44,0.0,40.0,40.0,reactive,60,10,60
1245,j10,PSP25,45,2.5641025641025643,40.0,39.0,reactive,60,10,60
1246,j10,PSP25,46,0.0,37.0,37.0,reactive,60,10,60
1247,j10,PSP25,47,100.0,inf,40.0,reactive,60,10,60
1248,j10,PSP25,48,0.0,36.0,36.0,reactive,60,10,60
1249,j10,PSP25,49,100.0,inf,40.0,reactive,60,10,60
1250,j10,PSP26,0,0.0,inf,inf,reactive,60,10,60
1251,j10,PSP26,1,0.0,inf,inf,reactive,60,10,60
1252,j10,PSP26,2,0.0,inf,inf,reactive,60,10,60
1253,j10,PSP26,3,0.0,inf,inf,reactive,60,10,60
1254,j10,PSP26,4,0.0,inf,inf,reactive,60,10,60
1255,j10,PSP26,5,0.0,inf,inf,reactive,60,10,60
1256,j10,PSP26,6,0.0,inf,inf,reactive,60,10,60
1257,j10,PSP26,7,0.0,inf,inf,reactive,60,10,60
1258,j10,PSP26,8,0.0,inf,inf,reactive,60,10,60
1259,j10,PSP26,9,0.0,inf,inf,reactive,60,10,60
1260,j10,PSP26,10,0.0,inf,inf,reactive,60,10,60
1261,j10,PSP26,11,0.0,inf,inf,reactive,60,10,60
1262,j10,PSP26,12,0.0,inf,inf,reactive,60,10,60
1263,j10,PSP26,13,0.0,inf,inf,reactive,60,10,60
1264,j10,PSP26,14,0.0,inf,inf,reactive,60,10,60
1265,j10,PSP26,15,0.0,inf,inf,reactive,60,10,60
1266,j10,PSP26,16,0.0,inf,inf,reactive,60,10,60
1267,j10,PSP26,17,0.0,inf,inf,reactive,60,10,60
1268,j10,PSP26,18,0.0,inf,inf,reactive,60,10,60
1269,j10,PSP26,19,0.0,inf,inf,reactive,60,10,60
1270,j10,PSP26,20,0.0,inf,inf,reactive,60,10,60
1271,j10,PSP26,21,0.0,inf,inf,reactive,60,10,60
1272,j10,PSP26,22,0.0,inf,inf,reactive,60,10,60
1273,j10,PSP26,23,0.0,inf,inf,reactive,60,10,60
1274,j10,PSP26,24,0.0,inf,inf,reactive,60,10,60
1275,j10,PSP26,25,0.0,inf,inf,reactive,60,10,60
1276,j10,PSP26,26,0.0,inf,inf,reactive,60,10,60
1277,j10,PSP26,27,0.0,inf,inf,reactive,60,10,60
1278,j10,PSP26,28,0.0,inf,inf,reactive,60,10,60
1279,j10,PSP26,29,0.0,inf,inf,reactive,60,10,60
1280,j10,PSP26,30,0.0,inf,inf,reactive,60,10,60
1281,j10,PSP26,31,0.0,inf,inf,reactive,60,10,60
1282,j10,PSP26,32,0.0,inf,inf,reactive,60,10,60
1283,j10,PSP26,33,0.0,inf,inf,reactive,60,10,60
1284,j10,PSP26,34,0.0,inf,inf,reactive,60,10,60
1285,j10,PSP26,35,0.0,inf,inf,reactive,60,10,60
1286,j10,PSP26,36,0.0,inf,inf,reactive,60,10,60
1287,j10,PSP26,37,0.0,inf,inf,reactive,60,10,60
1288,j10,PSP26,38,0.0,inf,inf,reactive,60,10,60
1289,j10,PSP26,39,0.0,inf,inf,reactive,60,10,60
1290,j10,PSP26,40,0.0,inf,inf,reactive,60,10,60
1291,j10,PSP26,41,0.0,inf,inf,reactive,60,10,60
1292,j10,PSP26,42,0.0,inf,inf,reactive,60,10,60
1293,j10,PSP26,43,0.0,inf,inf,reactive,60,10,60
1294,j10,PSP26,44,0.0,inf,inf,reactive,60,10,60
1295,j10,PSP26,45,0.0,inf,inf,reactive,60,10,60
1296,j10,PSP26,46,0.0,inf,inf,reactive,60,10,60
1297,j10,PSP26,47,0.0,inf,inf,reactive,60,10,60
1298,j10,PSP26,48,0.0,inf,inf,reactive,60,10,60
1299,j10,PSP26,49,0.0,inf,inf,reactive,60,10,60
1300,j10,PSP27,0,0.0,inf,inf,reactive,60,10,60
1301,j10,PSP27,1,0.0,inf,inf,reactive,60,10,60
1302,j10,PSP27,2,0.0,inf,inf,reactive,60,10,60
1303,j10,PSP27,3,0.0,inf,inf,reactive,60,10,60
1304,j10,PSP27,4,0.0,inf,inf,reactive,60,10,60
1305,j10,PSP27,5,0.0,inf,inf,reactive,60,10,60
1306,j10,PSP27,6,0.0,inf,inf,reactive,60,10,60
1307,j10,PSP27,7,0.0,inf,inf,reactive,60,10,60
1308,j10,PSP27,8,0.0,inf,inf,reactive,60,10,60
1309,j10,PSP27,9,0.0,inf,inf,reactive,60,10,60
1310,j10,PSP27,10,0.0,inf,inf,reactive,60,10,60
1311,j10,PSP27,11,0.0,inf,inf,reactive,60,10,60
1312,j10,PSP27,12,0.0,inf,inf,reactive,60,10,60
1313,j10,PSP27,13,0.0,inf,inf,reactive,60,10,60
1314,j10,PSP27,14,0.0,inf,inf,reactive,60,10,60
1315,j10,PSP27,15,0.0,inf,inf,reactive,60,10,60
1316,j10,PSP27,16,0.0,inf,inf,reactive,60,10,60
1317,j10,PSP27,17,0.0,inf,inf,reactive,60,10,60
1318,j10,PSP27,18,0.0,inf,inf,reactive,60,10,60
1319,j10,PSP27,19,0.0,inf,inf,reactive,60,10,60
1320,j10,PSP27,20,0.0,inf,inf,reactive,60,10,60
1321,j10,PSP27,21,0.0,inf,inf,reactive,60,10,60
1322,j10,PSP27,22,0.0,inf,inf,reactive,60,10,60
1323,j10,PSP27,23,0.0,inf,inf,reactive,60,10,60
1324,j10,PSP27,24,0.0,inf,inf,reactive,60,10,60
1325,j10,PSP27,25,0.0,inf,inf,reactive,60,10,60
1326,j10,PSP27,26,0.0,inf,inf,reactive,60,10,60
1327,j10,PSP27,27,0.0,inf,inf,reactive,60,10,60
1328,j10,PSP27,28,0.0,inf,inf,reactive,60,10,60
1329,j10,PSP27,29,0.0,inf,inf,reactive,60,10,60
1330,j10,PSP27,30,0.0,inf,inf,reactive,60,10,60
1331,j10,PSP27,31,0.0,inf,inf,reactive,60,10,60
1332,j10,PSP27,32,0.0,inf,inf,reactive,60,10,60
1333,j10,PSP27,33,0.0,inf,inf,reactive,60,10,60
1334,j10,PSP27,34,0.0,inf,inf,reactive,60,10,60
1335,j10,PSP27,35,0.0,inf,inf,reactive,60,10,60
1336,j10,PSP27,36,0.0,inf,inf,reactive,60,10,60
1337,j10,PSP27,37,0.0,inf,inf,reactive,60,10,60
1338,j10,PSP27,38,0.0,inf,inf,reactive,60,10,60
1339,j10,PSP27,39,0.0,inf,inf,reactive,60,10,60
1340,j10,PSP27,40,0.0,inf,inf,reactive,60,10,60
1341,j10,PSP27,41,0.0,inf,inf,reactive,60,10,60
1342,j10,PSP27,42,0.0,inf,inf,reactive,60,10,60
1343,j10,PSP27,43,0.0,inf,inf,reactive,60,10,60
1344,j10,PSP27,44,0.0,inf,inf,reactive,60,10,60
1345,j10,PSP27,45,0.0,inf,inf,reactive,60,10,60
1346,j10,PSP27,46,0.0,inf,inf,reactive,60,10,60
1347,j10,PSP27,47,0.0,inf,inf,reactive,60,10,60
1348,j10,PSP27,48,0.0,inf,inf,reactive,60,10,60
1349,j10,PSP27,49,0.0,inf,inf,reactive,60,10,60
1350,j10,PSP28,0,100.0,inf,34.0,reactive,60,10,60
1351,j10,PSP28,1,0.0,32.0,32.0,reactive,60,10,60
1352,j10,PSP28,2,0.0,34.0,34.0,reactive,60,10,60
1353,j10,PSP28,3,0.0,32.0,32.0,reactive,60,10,60
1354,j10,PSP28,4,100.0,inf,34.0,reactive,60,10,60
1355,j10,PSP28,5,0.0,34.0,34.0,reactive,60,10,60
1356,j10,PSP28,6,0.0,32.0,32.0,reactive,60,10,60
1357,j10,PSP28,7,100.0,inf,34.0,reactive,60,10,60
1358,j10,PSP28,8,0.0,32.0,32.0,reactive,60,10,60
1359,j10,PSP28,9,0.0,34.0,34.0,reactive,60,10,60
1360,j10,PSP28,10,100.0,inf,35.0,reactive,60,10,60
1361,j10,PSP28,11,100.0,inf,34.0,reactive,60,10,60
1362,j10,PSP28,12,100.0,inf,34.0,reactive,60,10,60
1363,j10,PSP28,13,100.0,inf,35.0,reactive,60,10,60
1364,j10,PSP28,14,0.0,33.0,33.0,reactive,60,10,60
1365,j10,PSP28,15,0.0,33.0,33.0,reactive,60,10,60
1366,j10,PSP28,16,0.0,34.0,34.0,reactive,60,10,60
1367,j10,PSP28,17,100.0,inf,34.0,reactive,60,10,60
1368,j10,PSP28,18,100.0,inf,35.0,reactive,60,10,60
1369,j10,PSP28,19,100.0,inf,35.0,reactive,60,10,60
1370,j10,PSP28,20,6.25,34.0,32.0,reactive,60,10,60
1371,j10,PSP28,21,0.0,32.0,32.0,reactive,60,10,60
1372,j10,PSP28,22,0.0,33.0,33.0,reactive,60,10,60
1373,j10,PSP28,23,0.0,32.0,32.0,reactive,60,10,60
1374,j10,PSP28,24,100.0,inf,35.0,reactive,60,10,60
1375,j10,PSP28,25,100.0,inf,34.0,reactive,60,10,60
1376,j10,PSP28,26,100.0,inf,34.0,reactive,60,10,60
1377,j10,PSP28,27,100.0,inf,34.0,reactive,60,10,60
1378,j10,PSP28,28,0.0,34.0,34.0,reactive,60,10,60
1379,j10,PSP28,29,100.0,inf,34.0,reactive,60,10,60
1380,j10,PSP28,30,0.0,33.0,33.0,reactive,60,10,60
1381,j10,PSP28,31,0.0,32.0,32.0,reactive,60,10,60
1382,j10,PSP28,32,100.0,inf,34.0,reactive,60,10,60
1383,j10,PSP28,33,100.0,inf,34.0,reactive,60,10,60
1384,j10,PSP28,34,0.0,34.0,34.0,reactive,60,10,60
1385,j10,PSP28,35,100.0,inf,34.0,reactive,60,10,60
1386,j10,PSP28,36,0.0,34.0,34.0,reactive,60,10,60
1387,j10,PSP28,37,3.0303030303030303,34.0,33.0,reactive,60,10,60
1388,j10,PSP28,38,100.0,inf,35.0,reactive,60,10,60
1389,j10,PSP28,39,0.0,34.0,34.0,reactive,60,10,60
1390,j10,PSP28,40,0.0,34.0,34.0,reactive,60,10,60
1391,j10,PSP28,41,0.0,33.0,33.0,reactive,60,10,60
1392,j10,PSP28,42,100.0,inf,34.0,reactive,60,10,60
1393,j10,PSP28,43,0.0,33.0,33.0,reactive,60,10,60
1394,j10,PSP28,44,0.0,33.0,33.0,reactive,60,10,60
1395,j10,PSP28,45,100.0,inf,34.0,reactive,60,10,60
1396,j10,PSP28,46,100.0,inf,34.0,reactive,60,10,60
1397,j10,PSP28,47,0.0,32.0,32.0,reactive,60,10,60
1398,j10,PSP28,48,0.0,32.0,32.0,reactive,60,10,60
1399,j10,PSP28,49,0.0,34.0,34.0,reactive,60,10,60
1400,j10,PSP29,0,100.0,inf,34.0,reactive,60,10,60
1401,j10,PSP29,1,100.0,inf,33.0,reactive,60,10,60
1402,j10,PSP29,2,6.666666666666667,32.0,30.0,reactive,60,10,60
1403,j10,PSP29,3,0.0,32.0,32.0,reactive,60,10,60
1404,j10,PSP29,4,100.0,inf,33.0,reactive,60,10,60
1405,j10,PSP29,5,0.0,32.0,32.0,reactive,60,10,60
1406,j10,PSP29,6,0.0,32.0,32.0,reactive,60,10,60
1407,j10,PSP29,7,0.0,32.0,32.0,reactive,60,10,60
1408,j10,PSP29,8,100.0,inf,34.0,reactive,60,10,60
